verdict,domain
תפ_45424-06-15,weapon
תפ_17277-05-20,weapon
פרק_5182-17,weapon
עפ_3804-10,weapon
תפ_25782-06-13,weapon
תפ_49021-11-21,weapon
תפח_11230-01-12,weapon
תפ_25075-07-24,weapon
תפ_520-07-17,weapon
תפ_17860-01-19,weapon
תפ_23796-08-14,weapon
תפ_71476-07-23,weapon
תפ_24207-06-13,weapon
תפ_14971-02-14,weapon
תפ_3085-09,weapon
תפ_125-09,weapon
תפ_20778-11-12,weapon
תפ_69797-03-23,weapon
תפ_57404-07-24,weapon
תפ_2588-03,weapon
תפ_7036-08,weapon
תפ_69476-07-20,weapon
תפ_64378-07-24,weapon
תפ_25131-04-23,weapon
תפ_19269-08-24,weapon
תפ_22029-03-21,weapon
תפ_29566-01-22,weapon
תפ_51912-09-23,weapon
תפ_17935-01-20,weapon
תפ_29-94,weapon
תפ_000251-03,weapon
תפ_72283-01-23,weapon
תפ_5000-12,weapon
תפ_36704-02-22,weapon
תפ_34197-11-12,weapon
תפ_37065-10-15,weapon
תפ_39362-07-24,weapon
תפ_41407-10-15,weapon
תפ_39631-12-21,weapon
תפ_238-01,weapon
תפ_3197-06-22,weapon
תפ_33342-01-14,weapon
תפ_11775-07-13,weapon
תפ_24047-02-18,weapon
תפ_23015-06-19,weapon
תפח_1116-05,weapon
תפ_2106-06,weapon
תפ_6653-06-14,weapon
תפ_64832-01-15,weapon
תפ_15483-02-12,weapon
תפ_62301-07-22,weapon
תוב_12509-03-10,weapon
תפ_10549-06-15,weapon
תפ_3549-03-13,weapon
תפ_26600-01-18,weapon
תפ_38340-03-19,weapon
תפ_1949-04,weapon
תפ_41855-07-16,weapon
תפ_49460-02-11,weapon
תפ_3497-05-18,weapon
תפ_3256-09-21,weapon
תפ_33385-07-24,weapon
תפ_264-96,weapon
תפ_30242-04-16,weapon
תפ_1363-05,weapon
תפ_12034-01-13,weapon
תפ_41283-01-18,weapon
תפ_16505-02-18,weapon
תפ_18086-03-10,weapon
תפ_45971-11-13,weapon
תפ_28779-02-12,weapon
תפ_18907-07,weapon
תפ_10740-06-20,weapon
תפ_52041-04-24,weapon
תפ_68-08,weapon
תפ_7166-09-15,weapon
תפח_141-09,weapon
תפ_44456-12-23,weapon
תפ_39193-12-15,weapon
תפ_40011-04-14,weapon
תפ_12185-08-12,weapon
תפ_23167-10-12,weapon
תפ_6435-07,weapon
תפ_19620-11-14,weapon
תפ_11520-12-12,weapon
תפ_30560-02-21,weapon
תפ_16420-10-16,weapon
תפ_56177-03-18,weapon
תפח_1074-08,weapon
תפ_56385-11-16,weapon
תפח_31367-12-17,weapon
תפ_21748-05-16,weapon
תפ_12618-12-16,weapon
תפ_51828-02-14,weapon
תפ_52964-03-22,weapon
תפ_000455-04,weapon
תפ_26036-08-21,weapon
תפ_16-10,weapon
תפח_48783-12-19,weapon
תפ_29529-07-20,weapon
תפ_41964-04-10,weapon
תפ_59893-06-14,weapon
תפ_56731-07-23,weapon
תפ_39731-01-15,weapon
תפ_53521-04-24,weapon
תפח_37367-09-16,weapon
תפ_51088-03-21,weapon
תפ_12493-11-15,weapon
תפ_42847-07-11,weapon
תפח_1064-05,weapon
תפ_11179-04-12,weapon
תפ_11953-01-13,weapon
תפ_1715-07-21,weapon
תפ_18912-06-23,weapon
תפ_25100-12-12,weapon
תפ_54150-10-13,weapon
תפ_35007-04-13,weapon
תפ_25802-02-10,weapon
תפ_19642-04-18,weapon
תפ_24328-11-22,weapon
תפ_26500-11-09,weapon
תפ_63360-04-21,weapon
תפ_13179-07-14,weapon
תפ_998-08-14,weapon
ת_פ_001182-02,weapon
תפ_3728-01-15,weapon
תפ_28726-02-11,weapon
תפ_24163-04-15,weapon
תפ_45417-03-14,weapon
תפח_37780-03-22,weapon
תפח_39974-12-12,weapon
תפ_46375-03-13,weapon
תפ_22642-11-23,weapon
תפ_20439-08-10,weapon
תפ_5233-06,weapon
תפ_40118-06-21,weapon
תפ_6165-07,weapon
תפ_980-12-11,weapon
תפ_40188-07-13,weapon
תפ_68368-12-19,weapon
תפ_4029-07-24,weapon
תפ_30575-03-20,weapon
תפ_29305-05-23,weapon
תפ_7597-05-20,weapon
תפ_56714-06-19,weapon
תפ_1222-01,weapon
תפ_14606-04-12,weapon
תפ_27874-09-21,weapon
תפ_1839-03,weapon
תפח_29620-07-11,weapon
תפ_24896-04-20,weapon
תפ_294-96,weapon
תפ_53784-12-13,weapon
תפ_35397-07-21,weapon
תפ_45191-09-14,weapon
תפ_11906-02-13,weapon
תפ_4325-02-21,weapon
תפח_4054-07,weapon
תפ_72-08,weapon
תפ_3055-04,weapon
תפ_63000-01-18,weapon
תפ_69945-03-23,weapon
תפח_72185-03-23,weapon
תפ_39998-08-15,weapon
תפ_8175-04,weapon
תפ_1068-05,weapon
תפ_12376-10-18,weapon
תפ_22913-07-22,weapon
תפ_3451-02-14,weapon
תפ_40834-09-15,weapon
תפח_24905-02-18,weapon
תפ_30684-06-21,weapon
תפ_12237-02-10,weapon
תפח_1007-06,weapon
תפ_11027-10-23,weapon
תפ_35702-02-13,weapon
תפ_12603-05-23,weapon
תפ_34579-05-20,weapon
תפ_6131-07,weapon
תפח_1076-08,weapon
תפ_11786-06-16,weapon
תפ_6532-03-14,weapon
תפ_54104-07-12,weapon
תפ_12001-02-10,weapon
תפ_30327-02-21,weapon
תפ_67387-08-23,weapon
תפ_553-06-14,weapon
תפח_7022-06,weapon
תפ_28744-03-21,weapon
תפ_40259-08,weapon
תפ_3951-03-22,weapon
תפ_12154-11-14,weapon
תפ_3454-02-17,weapon
תפ_3872-03-10,weapon
תפ_21415-03-17,weapon
תפח_144-09,weapon
תפ_35629-09-11,weapon
תפ_17891-03-14,weapon
תפ_51038-02-17,weapon
תפ_351-01,weapon
תפ_3902-07,weapon
תפ_21873-06-16,weapon
תפ_59967-01-13,weapon
תפ_21388-11-10,weapon
תפ_33552-09-16,weapon
תפ_27973-02-17,weapon
תפ_16157-04-17,weapon
תפ_20826-09-09,weapon
תפ_9348-10-16,weapon
תפ_64990-12-16,weapon
תפ_2761-07-12,weapon
תפ_2822-06,weapon
תפ_2081-06,weapon
תפח_54462-02-18,weapon
תפ_8310-10-18,weapon
תפ_24000-05-20,weapon
תפ_39340-08-17,weapon
תפ_21696-04-20,weapon
תפ_429-01,weapon
תפ_17997-06-24,weapon
תפח_12302-11-10,weapon
תפ_31972-04-12,weapon
תפ_36698-12-18,weapon
תפ_29611-09-15,weapon
תפ_20012-01-16,weapon
תפ_7165-06-15,weapon
תפ_69734-08-24,weapon
תפ_49331-02-16,weapon
תפ_14513-12-13,weapon
תפ_52337-07-18,weapon
תפ_22338-06-09,weapon
תפח_45473-08-16,weapon
תוב_52156-05-10,weapon
תפ_44962-08-23,weapon
תפח_32-08,weapon
תפ_30406-04-16,weapon
תפ_45138-08-24,weapon
תפ_40983-10-20,weapon
תפ_10586-10-23,weapon
תפ_1147-06,weapon
תפ_46777-06-11,weapon
תפ_52681-11-11,weapon
תפ_3249-10-09,weapon
תפ_29671-12-13,weapon
תפ_39619-06-11,weapon
תפ_12538-03-10,weapon
תפ_6079-07,weapon
תפ_1398-04,weapon
תפ_4140-05,weapon
תפ_42969-10-11,weapon
תפח_1567-11-12,weapon
תפ_10508-08-10,weapon
תפ_41962-04-10,weapon
תפ_13281-07-13,weapon
תפ_9693-11-14,weapon
תפ_54455-01-21,weapon
תפ_945-05,weapon
תפ_53084-08-15,weapon
תפ_62685-06-16,weapon
תפ_37871-05-19,weapon
תפ_43151-07-19,weapon
תפ_33494-09-12,weapon
תפ_45095-04-16,weapon
תפ_35979-08-19,weapon
תפ_58061-02-19,weapon
תפ_53220-09-24,weapon
תפ_32162-05-23,weapon
תפ_11898-11-22,weapon
תפ_25587-07-17,weapon
תפח_1065-08,weapon
תפ_42995-04-18,weapon
תפ_2903-04,weapon
תפ_37814-04-17,weapon
תפ_13270-02-20,weapon
תפ_233-01,weapon
תפ_3910-02-23,weapon
תפ_8366-05,weapon
תפ_8203-05,weapon
תפ_40602-04-24,weapon
תפ_5159-05-23,weapon
תפ_1509-03-12,weapon
תפ_54202-12-21,weapon
תפ_1716-11-22,weapon
תפ_14266-05-12,weapon
תפ_40093-05,weapon
תפח_1153-06,weapon
תפ_15627-03-19,weapon
תפ_62177-11-19,weapon
תפ_4759-12-23,weapon
תפ_40039-02,weapon
תפח_43110-11-15,weapon
תפ_36416-07-23,weapon
תפ_7133-07-20,weapon
תפ_16487-12-11,weapon
תפ_41775-01-11,weapon
תפ_38554-01-10,weapon
תפ_21981-08-16,weapon
תפ_63-08,weapon
תפ_336-05-16,weapon
תפ_3122-07,weapon
תפ_43750-08-13,weapon
תפ_37299-04-15,weapon
תפ_34448-01-20,weapon
תפ_24975-06-12,weapon
תפ_47348-11-21,weapon
תפ_4292-05,weapon
תפ_2582-11-12,weapon
תפ_188-84,weapon
תפ_48867-03-20,weapon
תפ_204-04-16,weapon
תפ_47763-03-18,weapon
תפ_16470-03-21,weapon
תפ_24517-02-24,weapon
תפ_45008-08-24,weapon
תפ_22030-04-19,weapon
תפח_26637-09-13,weapon
תפ_27135-05-15,weapon
תפ_14767-09-22,weapon
תפ_003206-02,weapon
תפ_57628-05-17,weapon
תפ_1822-04,weapon
תפ_19702-11-16,weapon
תפ_26624-12-12,weapon
תפ_9144-07-10,weapon
תפ_47970-01-11,weapon
תפ_16753-02-22,weapon
תפח_29077-12-10,weapon
תפ_15772-11-19,weapon
תפ_36728-06-18,weapon
תפ_16071-07-11,weapon
תפ_5209-06,weapon
תפ_44826-05-13,weapon
תפ_4001-05,weapon
תפ_47161-08-17,weapon
תפ_20784-11-13,weapon
תפח_40489-05-11,weapon
תפ_26763-07-11,weapon
תפח_8398-05-12,weapon
תפ_35434-04-23,weapon
תפ_4475-11-18,weapon
תפח_1052-07,weapon
תפח_66838-06-17,weapon
תפ_1120-07,weapon
תפ_63057-05-19,weapon
תפ_56374-05-19,weapon
תפ_26547-09-21,weapon
תפ_24376-12-09,weapon
תפ_2073-09-16,weapon
תפ_442-04,weapon
תפ_99-09,weapon
תפ_16835-07-16,weapon
תפ_1297-03,weapon
תפח_636-09,weapon
תפ_5142-04-13,weapon
תפ_8333-11-20,weapon
תפ_35569-08-17,weapon
תפח_1082-09,weapon
תפ_17260-12-23,weapon
תפח_1066-08,weapon
תפ_37191-05-16,weapon
תפ_51803-04-19,weapon
תפ_1022-04,weapon
תפ_49708-09-11,weapon
תפ_3397-09-09,weapon
תפ_35709-03-12,weapon
תפ_45638-07-12,weapon
תפח_1062-08,weapon
תפ_20360-09-13,weapon
תפ_22509-09-09,weapon
תפח_38672-08-10,weapon
תפ_1136-04,weapon
תפ_29839-07-11,weapon
תפ_3020-10-12,weapon
תפ_42769-06-16,weapon
תפ_24955-06-11,weapon
תפ_1431-04,weapon
תפ_7094-08,weapon
תפ_949-05,weapon
תפ_10115-02-21,weapon
תפח_25581-12-12,weapon
תפ_32357-08-11,weapon
תפ_7207-05-09,weapon
תפ_38423-03-23,weapon
תפ_8299-09,weapon
תפח_58697-01-16,weapon
תפ_69643-05-18,weapon
תפ_11134-01-19,weapon
תפ_40528-12-15,weapon
תפח_3072-06,weapon
תפ_11581-07-10,weapon
תפ_33879-04-16,weapon
תפ_30391-06-20,weapon
תפ_7054-05-08,weapon
תפ_20743-11-22,weapon
תפ_43581-03-22,weapon
תפ_57667-01-14,weapon
תפ_12881-03-10,weapon
תפ_21906-02-11,weapon
תפ_34179-05-11,weapon
תפ_21111-12-14,weapon
תפ_28139-10-13,weapon
תפ_56601-02-14,weapon
תפ_30671-07-19,weapon
תפ_37701-05-13,weapon
תפ_14149-12-11,weapon
תפח_20524-05-12,weapon
תפ_3868-07,weapon
תפח_26175-10-16,weapon
תפ_10735-08-09,weapon
תפ_17809-03-14,weapon
תפ_36323-09-15,weapon
תפ_12831-01-12,weapon
תפ_6382-08-16,weapon
תפ_32819-11-15,weapon
תפ_13401-03-12,weapon
תפ_14950-04-12,weapon
תפ_60257-12-23,weapon
תפ_40088-04,weapon
תפ_56603-08-17,weapon
תפ_12520-08-20,weapon
תפ_3510-06-15,weapon
תפ_23707-03-19,weapon
תפ_53871-07-24,weapon
תפ_8106-04,weapon
תפ_9569-10-18,weapon
תפ_60788-01-19,weapon
תפ_13842-12-12,weapon
תפ_43406-05-13,weapon
תפ_60805-07-19,weapon
תפ_60226-03-19,weapon
תפ_6321-12-16,weapon
תפח_42980-08-18,weapon
תפח_13491-09-20,weapon
תפ_28916-05-21,weapon
תפ_8142-05,weapon
תפח_1159-05,weapon
תפ_468-98,weapon
תפ_8542-11-21,weapon
תפ_28334-07-22,weapon
תפ_5032-11-21,weapon
תפ_40256-11-14,weapon
תפ_68163-12-14,weapon
תפ_8132-09,weapon
תפ_23218-06-19,weapon
תפ_61348-11-17,weapon
תפ_7112-08,weapon
תפ_32560-12-16,weapon
תפ_40-10,weapon
תפ_57002-03-23,weapon
תפח_1078-07,weapon
תפ_957-05,weapon
תפ_47452-04-24,weapon
ת_פ_001055-01,weapon
תפ_9968-05-16,weapon
תפ_19242-04-17,weapon
תפ_1050-06,weapon
תפ_15771-02-13,weapon
תפח_40413-12-19,weapon
תפ_2480-09,weapon
תפ_50747-07-16,weapon
תפ_6484-99,weapon
תפ_46882-03-18,weapon
תפ_32299-05-12,weapon
תפ_40234-06,weapon
תפ_47686-01-15,weapon
תפ_1105-07,weapon
תפ_10318-07-08,weapon
תפ_435-09,weapon
תפ_8023-05,weapon
תפח_1166-05,weapon
תפ_34003-04-18,weapon
תפ_14547-02-15,weapon
תפ_6137-07,weapon
תפ_33-03-09,weapon
תפ_24322-01-13,weapon
תפח_6027-01-10,weapon
תפ_2024-06,weapon
תפ_44598-03-12,weapon
תפ_1983-04,weapon
תפ_8051-09,weapon
תפ_7562-07-11,weapon
תפ_2487-09,weapon
תפ_426-01,weapon
תפ_25823-12-14,weapon
תפ_63018-05-18,weapon
תפ_41694-03-20,weapon
תפ_3054-04,weapon
תפ_33679-12-11,weapon
תפ_001055-01,weapon
תפ_6421-12-11,weapon
תפ_26434-10-18,weapon
תפ_40107-08,weapon
תפ_99-01-18,weapon
תפ_11033-11-23,weapon
תפ_5126-07,weapon
תפ_29129-03-12,weapon
תפ_19438-03-18,weapon
תפ_5037-10-16,weapon
תפ_54551-10-23,weapon
תפ_2429-04,weapon
תפ_15198-11-12,weapon
תפח_13612-04-09,weapon
תפ_1341-07,weapon
תפח_15791-02-13,weapon
תפ_31728-11-23,weapon
תפ_70345-03-23,weapon
תפ_42679-08-14,weapon
תפ_10347-10-23,weapon
תפ_1647-05-15,weapon
תפח_1118-06,weapon
תפ_50630-11-16,weapon
תפ_56064-01-14,weapon
תפח_1095-07,weapon
תפ_14531-07-16,weapon
תפח_1020-08,weapon
תפ_5622-08,weapon
תפ_39792-08-17,weapon
תפ_26480-05-11,weapon
תפ_40583-01-12,weapon
תפ_48772-11-20,weapon
m08000207-175,weapon
תפ_35019-12-13,weapon
תפ_1712-04,weapon
תפ_54514-04-22,weapon
תפ_44157-08-16,weapon
תפ_19737-06-12,weapon
תפ_73989-12-19,weapon
תפח_5046-08,weapon
תפ_21861-10-10,weapon
תפ_51245-04-19,weapon
תפ_44812-06-13,weapon
תפ_40212-03,weapon
תפח_1087-06,weapon
תפ_40151-07,weapon
תפ_3011-11-17,weapon
תפ_37761-04-10,weapon
תפ_3089-07,weapon
תפח_1067-01,weapon
תפ_1001-04,weapon
תפ_58621-06-19,weapon
ת_פ_40065-04,weapon
תפ_59033-11-10,weapon
תפ_53539-11-17,weapon
תפ_16192-05-09,weapon
תפ_51492-06-17,weapon
תפ_50975-07-19,weapon
תפ_34607-02-12,weapon
תפ_29052-11-20,weapon
תפ_2167-06,weapon
תפ_58148-11-14,weapon
תפ_40130-01,weapon
תפ_20860-05-17,weapon
תפח_18-08,weapon
תפ_1909-02-18,weapon
ת_פ_325-09,weapon
תפ_17618-11-13,weapon
תפ_33990-09-11,weapon
תפ_9019-10-22,weapon
תפ_12104-01-19,weapon
תפ_11826-08-14,weapon
תפ_16210-05-09,weapon
תפח_5038-08,weapon
תפ_408-00,weapon
תפ_30972-10-18,weapon
תפ_41029-09-11,weapon
תפ_51145-02-15,weapon
תפ_37298-08-17,weapon
תפ_41805-11-12,weapon
תפ_52557-08-15,weapon
תפ_4676-09,weapon
תפח_22918-02-10,weapon
תפ_40210-04,weapon
תפ_6003-07,weapon
תפ_30145-12-11,weapon
תפ_7077-08,weapon
תפ_49982-03-13,weapon
תפ_4658-05-21,weapon
תפ_25852-11-10,weapon
תפ_8174-04,weapon
תפ_1519-05,weapon
תפ_36511-09-14,weapon
תפ_32233-09-10,weapon
תפ_9111-02-15,weapon
תפ_1162-01,weapon
תפ_36216-09-12,weapon
תפח_34956-02-10,weapon
תפ_1975-04,weapon
תפח_3011-06,weapon
תפ_40207-05,weapon
תפ_40519-02-23,weapon
תפ_13870-09-13,weapon
תפ_41851-06-12,weapon
תפ_13291-03,weapon
תפ_12290-05-14,weapon
תפ_13999-11-16,weapon
תפ_23782-02-20,weapon
תפ_37109-06-10,weapon
me-12-08-8641-44,weapon
תפ_6474-08-20,weapon
תפ_35683-04-18,weapon
תפ_178-09,weapon
תפ_47147-11-12,weapon
תפ_19528-06-20,weapon
תפ_8336-04-14,weapon
תפ_5484-03,weapon
תפ_57609-12-16,weapon
תפ_6733-05-15,weapon
תפח_34939-03-11,weapon
תפח_1138-06,weapon
תפ_18418-04-18,weapon
תפ_21924-07-22,weapon
תפ_48488-03-14,weapon
תפ_23000-12-16,weapon
תפ_180-09,weapon
תפ_44521-01-17,weapon
תפ_8641-08-12,weapon
תפ_19302-10-22,weapon
תפח_1096-06,weapon
תפ_47493-03-18,weapon
תפ_40272-09-13,weapon
תפח_22343-07-11,weapon
תפ_49544-07-11,weapon
תפ_31970-02-10,weapon
תפק_58432-10-17,weapon
תפ_36374-09-10,weapon
תפ_1390-07-08,weapon
תפ_51094-10-14,weapon
תפ_41562-09-14,weapon
תפ_7658-05-14,weapon
תפ_10774-06-09,weapon
תפ_4904-01-09,weapon
תפ_4493-06,weapon
תפ_54879-08-16,weapon
תפ_1051-04,weapon
תפ_1837-05,weapon
תפ_11904-09-10,weapon
תפ_56488-05-19,weapon
תפ_23384-10-16,weapon
תפ_2320-04,weapon
תפ_8510-09-23,weapon
תפ_216-03,weapon
תפ_50406-08-15,weapon
תפ_37177-10-10,weapon
תפ_45769-04-24,weapon
תפ_34610-05-12,weapon
תפח_1079-04,weapon
תפ_25300-02-13,weapon
תפ_65259-05-16,weapon
תפ_34058-05-11,weapon
תפ_3556-03,weapon
תפ_8228-05,weapon
ת_פ_000174-03,weapon
תפ_4596-01-10,weapon
תפ_27581-02-13,weapon
תפ_24088-12-13,weapon
תפ_40122-06,weapon
תפ_40351-01,weapon
תפ_12773-00,weapon
תפ_18907-07-12,weapon
תפ_20375-06-14,weapon
תפ_388-05-10,weapon
תפ_2690-09,weapon
תפ_45550-02-13,weapon
תפ_1818-06-22,weapon
תפח_1186-07,weapon
תפח_3073-06,weapon
תפ_29585-04-10,weapon
תפ_49112-05-13,weapon
תפ_1170-04,weapon
תפ_52978-02-13,weapon
תפ_7482-11-08,weapon
תפח_1180-07,weapon
תפח_1057-07,weapon
תפ_1127-01,weapon
תפ_19007-05-09,weapon
תפ_66887-11-19,weapon
תפ_61181-07-23,weapon
תפ_27542-01-13,weapon
תפ_1065-06,weapon
תפ_1046-05,weapon
תפ_2621-01,weapon
תפ_5210-06,weapon
תפ_809-02,weapon
תפ_2014-06,weapon
תפ_49530-03-15,weapon
תפ_1003-06,weapon
תפ_1019-04,weapon
תפ_8987-11-14,weapon
תפ_22765-09-19,weapon
תפ_3826-02,weapon
תפח_41778-05-11,weapon
תפ_1403-01,weapon
תפ_24662-02-11,weapon
תפ_6179-07,weapon
תפ_13822-09-13,weapon
תפ_69640-10-18,weapon
תפ_8010-09,weapon
תפ_49093-07-15,weapon
תפ_17245-05-19,weapon
תפ_1263-00,weapon
תפ_31-10,weapon
תפח_1148-05,weapon
תפ_15880-08-18,weapon
תפ_3424-10-13,weapon
תפח_1080-08,weapon
תפ_7814-11-09,weapon
תפח_4320-04-09,weapon
תפ_25303-07-18,weapon
תפ_4023-01-14,weapon
תפ_14754-02-13,weapon
תפ_3877-10-22,weapon
תפ_25121-07-14,weapon
תפ_35466-03-13,weapon
תפ_54703-08-17,weapon
תפ_41431-03-10,weapon
תפ_47668-06-16,weapon
תפ_35048-12-14,weapon
תפ_15377-05-09,weapon
תפ_22154-04-14,weapon
תפ_12761-11-15,weapon
תפ_2084-06,weapon
תפ_32024-06-22,weapon
תפח_1148-06,weapon
תפ_40350-03,weapon
תפ_2134-08,weapon
תפ_25870-09-24,weapon
תפ_39857-02-17,weapon
תפ_35711-05-22,weapon
תפ_24733-11-10,weapon
תפח_34593-12-10,weapon
תפ_3792-05,weapon
ת_פ_3089-07,weapon
תפ_243-03,weapon
תפ_40275-08,weapon
תפ_718-07-11,weapon
תפ_19697-01-13,weapon
ת_פ_3154-04,weapon
תפ_13174-11-12,weapon
תפ_182-08,weapon
תפח_4000-04-09,weapon
תפ_32839-02-11,weapon
תפ_71665-07-18,weapon
תפ_40228-01,weapon
תפ_2510-07-19,weapon
תפ_41873-07-14,weapon
תפח_5003-08,weapon
תפ_48367-01-19,weapon
תפ_7002-08,weapon
תפ_10957-05-09,weapon
תפ_43990-06-23,weapon
תפ_8230-05,weapon
תפ_8217-05,weapon
תפ_8588-02-13,weapon
תפ_334-03,weapon
תפ_31933-03-13,weapon
תפ_49151-10-20,weapon
תפ_65412-06-23,weapon
תפ_46568-04-21,weapon
תפח_15815-02-21,weapon
תפ_28097-11-10,weapon
תפ_8035-97,weapon
תפ_48143-09-17,weapon
תפ_40036-03,weapon
תפ_27164-09-23,weapon
תפ_6138-03-11,weapon
תפח_1167-06,weapon
תפ_34987-01-13,weapon
תפ_30972-09-17,weapon
תפ_41294-08-14,weapon
תפ_47346-03-19,weapon
תפ_1161-02,weapon
תפ_37342-09-15,weapon
תפ_2137-09,weapon
תפ_66741-06-22,weapon
תפ_26152-10-09,weapon
תפ_37995-06-10,weapon
תפ_31972-04,weapon
תפח_1107-08,weapon
תפ_34413-09-17,weapon
תפח_54935-07-13,weapon
תפ_8076-04,weapon
תפ_29651-10-10,weapon
תפח_1004-06,weapon
תפ_21162-07-10,weapon
תפ_10046-07-08,weapon
תפ_181-02,weapon
תפ_31087-09-14,weapon
תפ_2884-04-13,weapon
תפ_221-02,weapon
תפ_28675-02-12,weapon
תפ_5497-11-08,weapon
תפ_524-11-23,weapon
תפ_11098-06-18,weapon
תפח_1010-09,weapon
תפ_59911-06-21,weapon
תפ_16222-01-19,weapon
תפ_15340-01-11,weapon
תפ_18409-01-09,weapon
תפ_19629-06-09,weapon
תפ_6089-07-14,weapon
תפ_1795-11-14,weapon
תפח_5039-08,weapon
תפ_58599-05-12,weapon
תפ_9873-06-23,weapon
תפ_293-01-12,weapon
תפח_1122-07,weapon
תפ_34966-02-13,weapon
תפ_23532-07-18,weapon
תפ_33882-04-16,weapon
תפ_24246-02-18,weapon
תפ_8311-09,weapon
תפ_35106-03-18,weapon
תפ_38303-12-13,weapon
תפ_22718-01-14,weapon
תפ_7014-08,weapon
תפ_30216-05-19,weapon
תפ_35163-03-18,weapon
תפ_3090-00,weapon
תפ_54653-03-21,weapon
תפ_41501-11-10,weapon
תפ_28360-02-13,weapon
תפ_16308-03-11,weapon
תפ_18385-11-09,weapon
תפ_29374-03-11,weapon
תפ_57618-05-17,weapon
תפ_65-12-09,weapon
תפ_1068-04,weapon
תפ_33618-03-17,weapon
תפח_1069-08,weapon
תפ_3045-04,weapon
תפח_63773-04-21,weapon
תפ_37259-03-12,weapon
תפח_5019-02,weapon
תפ_31606-11-09,weapon
תפ_3304-00,weapon
תפ_19988-02-10,weapon
תפ_19672-03-10,weapon
תפ_7826-03,weapon
תפ_2826-04,weapon
ת_פ_40326-03,weapon
תפ_36292-05-10,weapon
תפ_3622-10-13,weapon
תפ_25902-05-16,weapon
תפ_483-02,weapon
תפ_24-10,weapon
תפ_7566-11-09,weapon
תפ_2321-04,weapon
תפ_40094-05,weapon
תפ_8041-07,weapon
תפ_29210-12-12,weapon
תפ_24817-06-10,weapon
תפח_1172-03,weapon
תפ_8022-05,weapon
תפח_35688-04-18,weapon
תפ_112-09,weapon
תפח_17452-05-09,weapon
תפ_2569-09,weapon
תפ_1042-04,weapon
תפ_43646-03-10,weapon
תפ_19819-03-23,weapon
תפ_23542-06-21,weapon
תפ_1149-04,weapon
תפח_8070-07,weapon
תפ_31036-10-23,weapon
תפ_27605-02-11,weapon
תפ_10374-07-22,weapon
תפ_37255-05-23,weapon
תפ_1939-06,weapon
תפ_16047-09-14,weapon
תפ_61056-01-16,weapon
תפ_64140-11-18,weapon
תפ_2272-01,weapon
תפ_8947-06-14,weapon
תפ_1943-08,weapon
תפ_35500-10-15,weapon
תפ_40302-02,weapon
תפ_6101-07,weapon
תפ_39950-12-15,weapon
תפ_530-02-13,weapon
תפ_9-80,weapon
תפח_1112-07,weapon
תפ_337-03,weapon
תפ_44918-12-14,weapon
תפ_29352-02-20,weapon
תפח_1041-07,weapon
תפ_5864-06-11,weapon
תפ_8141-05,weapon
תפ_62175-03-23,weapon
תפ_4355-10-20,weapon
תפ_18045-04-15,weapon
תפ_318-95,weapon
תפ_59298-02-24,weapon
תפח_1169-08,weapon
תפ_26088-07-13,weapon
תפ_2458-07,weapon
תפ_32845-02-11,weapon
תפ_20216-02-22,weapon
תפ_1035-06,weapon
תפ_60307-10-13,weapon
תפ_8280-03,weapon
תפ_3119-09-12,weapon
תפ_1207-01,weapon
תפ_32066-02-10,weapon
תפ_21333-12-19,weapon
תפ_8214-08,weapon
תפ_8416-07-21,weapon
תפ_61134-04-21,weapon
תפ_22980-07-09,weapon
תפ_57822-04-18,weapon
ת_פ_24817-06-10,weapon
תפח_1168-08,weapon
ת_פ_4011-05,weapon
תפ_33444-05-12,weapon
תפ_41997-06-10,weapon
תפח_1059-07,weapon
תפח_1017-09,weapon
תפח_1097-06,weapon
תפ_8069-05,weapon
תפ_40095-02,weapon
תפח_2021-05,weapon
תפ_2077-06,weapon
תפח_1123-07,weapon
תפ_13416-09-16,weapon
תפ_218-03-10,weapon
תפ_35396-04-22,weapon
תפ_16446-10-14,weapon
תפ_8057-01,weapon
תפ_40079-05-21,weapon
תפ_1719-01-09,weapon
תפ_8115-01,weapon
תפ_43957-09-20,weapon
תפ_49995-09-17,weapon
תפ_72164-03-23,weapon
תפ_40182-99,weapon
תפ_31821-01-23,weapon
תפ_001251-01,weapon
תפ_1044-06,weapon
תפ_1572-07,weapon
תפ_15974-06-20,weapon
תפח_1119-02,weapon
תפ_44351-06-21,weapon
תפח_47738-08-10,weapon
תפ_43765-09-13,weapon
תפ_5578-08-19,weapon
תפח_1115-08,weapon
תפ_24644-11-10,weapon
תפח_28317-04-11,weapon
תפ_9579-03-09,weapon
תפ_5094-05,weapon
תפ_13140-11-12,weapon
תפ_1977-04,weapon
תפ_44130-07-10,weapon
תפח_4049-07,weapon
תפ_32198-01-22,weapon
תפח_5151-99,weapon
תפ_52727-07-10,weapon
תפח_5021-08,weapon
תפח_47805-04-13,weapon
תפ_40083-08,weapon
תפ_32410-05-22,weapon
תפח_2985-05-10,weapon
תפ_1599-05,weapon
תפח_30193-07-11,weapon
תפ_2588-07,weapon
תפ_1229-01,weapon
תפ_38817-10-10,weapon
ת_פ_001347-02,weapon
תפ_2261-06,weapon
תפ_4174-09,weapon
תפ_5006-06,weapon
תפ_1090-06,weapon
תפ_37962-09-10,weapon
תפ_6186-07,weapon
תפ_3105-02,weapon
