verdict_1,verdict_2,side,פיצרים_לפני_המרה_לפורמט_ידני,פיצרים_אחרי_המרה_לפורמט_ידני
ME-18-04-19642-504,ME-16-07-45228-25,1,"{""מספר עבירה"": ""144 א, 144 ב"", ""סוג_עבירה_החזקה"": ""כן"", ""סוג_עבירה_נשיאה"": ""כן"", ""סוג_עבירה_הובלה"": ""כן"", ""סוג_עבירה_סחר"": ""לא"", ""סוג_עבירה_ניסיון_סחר"": ""לא"", ""סוג_עבירה_ביצוע_עבירות"": ""לא"", ""סוג_עבירה_ייצור"": ""לא"", ""סוג הנשק [אקדח]"": 1.0, ""סטטוס הנשק"": ""נשק עם כדור בקנה"", ""אופן_החזקה_בבית"": ""לא"", ""אופן_החזקה_ברכב"": ""כן"", ""אופן_החזקה_על_גופו"": ""כן"", ""אופן_החזקה_מוסלק"": ""כן"", ""אופן_החזקה_סמוך_לבית"": ""לא"", ""אופן קבלת הנשק"": ""רכש"", ""כמות תחמושת"": ""שתי מחסניות ולא פחות מ 40 כדורים"", ""מטרה-סיבת העבירה"": ""סכסוך"", ""עבירות נוספות"": ""מעשי פזיזות ורשלנות, לפי ס' 338(א)(5) לחוק"", ""תכנון"": ""לא"", ""שימוש"": ""כן,ירי""}","{""אופן החזקת הנשק"": ""ברכב, על גופו, מוסלק - מוסתר"", ""אופן קבלת הנשק"": ""רכש"", ""כמות תחמושת"": ""שתי מחסניות ולא פחות מ 40 כדורים"", ""מטרה-סיבת העבירה"": ""סכסוך"", ""מספר עבירה"": ""144 א, 144 ב"", ""סוג הנשק [אקדח]"": 1.0, ""סוג עבירה"": ""החזקה נשק, נשיאת נשק, הובלת נשק"", ""סטטוס הנשק"": ""נשק עם כדור בקנה"", ""עבירות נוספות"": ""מעשי פזיזות ורשלנות, לפי ס' 338(א)(5) לחוק"", ""שימוש"": ""כן,ירי"", ""תכנון"": ""לא""}"
ME-18-04-19642-504,ME-16-07-45228-25,2,"{""מספר עבירה"": ""144 ב"", ""סוג_עבירה_החזקה"": ""כן"", ""סוג_עבירה_נשיאה"": ""כן"", ""סוג_עבירה_הובלה"": ""לא"", ""סוג_עבירה_סחר"": ""לא"", ""סוג_עבירה_ניסיון_סחר"": ""לא"", ""סוג_עבירה_ביצוע_עבירות"": ""לא"", ""סוג_עבירה_ייצור"": ""לא"", ""סוג הנשק [אקדח]"": 1.0, ""סטטוס הנשק"": ""תקין"", ""אופן_החזקה_בבית"": ""כן"", ""אופן_החזקה_ברכב"": ""לא"", ""אופן_החזקה_על_גופו"": ""כן"", ""אופן_החזקה_מוסלק"": ""כן"", ""אופן_החזקה_סמוך_לבית"": ""כן"", ""אופן קבלת הנשק"": ""מצא"", ""כמות תחמושת"": ""מחסנית ובה 10 כדורים"", ""תכנון"": ""לא""}","{""אופן החזקת הנשק"": ""בבית, על גופו, מוסלק - מוסתר, סמוך לבית"", ""אופן קבלת הנשק"": ""מצא"", ""כמות תחמושת"": ""מחסנית ובה 10 כדורים"", ""מספר עבירה"": ""144 ב"", ""סוג הנשק [אקדח]"": 1.0, ""סוג עבירה"": ""החזקה נשק, נשיאת נשק"", ""סטטוס הנשק"": ""תקין"", ""תכנון"": ""לא""}"
ME-15-03-29911-554,ME-16-02-18397-87,1,"{""מספר עבירה"": ""144 א, 144 ב"", ""סוג_עבירה_החזקה"": ""כן"", ""סוג_עבירה_נשיאה"": ""כן"", ""סוג_עבירה_הובלה"": ""לא"", ""סוג_עבירה_סחר"": ""לא"", ""סוג_עבירה_ניסיון_סחר"": ""לא"", ""סוג_עבירה_ביצוע_עבירות"": ""כן"", ""סוג_עבירה_ייצור"": ""לא"", ""סוג הנשק [אקדח]"": 1.0, ""סטטוס הנשק"": ""נשק עם כדור בקנה"", ""אופן_החזקה_בבית"": ""לא"", ""אופן_החזקה_ברכב"": ""כן"", ""אופן_החזקה_על_גופו"": ""כן"", ""אופן_החזקה_מוסלק"": ""לא"", ""אופן_החזקה_סמוך_לבית"": ""לא"", ""כמות תחמושת"": ""מחסנית ובה 12 כדורים, מחסנית נוספת, קופסא המכילה 20 כדורים נוספים, 24 כדורים נוספים"", ""עבירות נוספות"": ""ירי מנשק חם באזור מגורים"", ""תכנון"": ""לא"", ""שימוש"": ""כן,ירי""}","{""אופן החזקת הנשק"": ""ברכב, על גופו"", ""כמות תחמושת"": ""מחסנית ובה 12 כדורים, מחסנית נוספת, קופסא המכילה 20 כדורים נוספים, 24 כדורים נוספים"", ""מספר עבירה"": ""144 א, 144 ב"", ""סוג הנשק [אקדח]"": 1.0, ""סוג עבירה"": ""החזקה נשק, נשיאת נשק, ביצוע עבירות בנשק"", ""סטטוס הנשק"": ""נשק עם כדור בקנה"", ""עבירות נוספות"": ""ירי מנשק חם באזור מגורים"", ""שימוש"": ""כן,ירי"", ""תכנון"": ""לא""}"
ME-15-03-29911-554,ME-16-02-18397-87,2,"{""מספר עבירה"": ""144 ב"", ""סוג_עבירה_החזקה"": ""לא"", ""סוג_עבירה_נשיאה"": ""כן"", ""סוג_עבירה_הובלה"": ""כן"", ""סוג_עבירה_סחר"": ""לא"", ""סוג_עבירה_ניסיון_סחר"": ""לא"", ""סוג_עבירה_ביצוע_עבירות"": ""כן"", ""סוג_עבירה_ייצור"": ""לא"", ""סוג הנשק [אקדח]"": 1.0, ""סטטוס הנשק"": ""תקול"", ""אופן_החזקה_בבית"": ""לא"", ""אופן_החזקה_ברכב"": ""כן"", ""אופן_החזקה_על_גופו"": ""כן"", ""אופן_החזקה_מוסלק"": ""כן"", ""אופן_החזקה_סמוך_לבית"": ""לא"", ""אופן קבלת הנשק"": ""רכש"", ""כמות תחמושת"": ""כדורים לרובה"", ""מטרה-סיבת העבירה"": ""הגנה עצמית"", ""עבירות נוספות"": ""נהיגה ללא רישיון לפי סעיף 10(א) לפקודת התעבורה, נהיגה ללא ביטוח לפי סעיף 2(א)(ב) לפקודת ביטוח רכב מנועי, וללא רישיון רכב לפי סעיף 2 לפקודת התעבורה"", ""תכנון"": ""לא""}","{""אופן החזקת הנשק"": ""ברכב, על גופו, מוסלק - מוסתר"", ""אופן קבלת הנשק"": ""רכש"", ""כמות תחמושת"": ""כדורים לרובה"", ""מטרה-סיבת העבירה"": ""הגנה עצמית"", ""מספר עבירה"": ""144 ב"", ""סוג הנשק [אקדח]"": 1.0, ""סוג עבירה"": ""נשיאת נשק, הובלת נשק, ביצוע עבירות בנשק"", ""סטטוס הנשק"": ""תקול"", ""עבירות נוספות"": ""נהיגה ללא רישיון לפי סעיף 10(א) לפקודת התעבורה, נהיגה ללא ביטוח לפי סעיף 2(א)(ב) לפקודת ביטוח רכב מנועי, וללא רישיון רכב לפי סעיף 2 לפקודת התעבורה"", ""תכנון"": ""לא""}"
ME-16-11-69158-529,ME-16-01-3772-806,1,"{""מספר עבירה"": ""144 ב"", ""סוג_עבירה_החזקה"": ""כן"", ""סוג_עבירה_נשיאה"": ""כן"", ""סוג_עבירה_הובלה"": ""כן"", ""סוג_עבירה_סחר"": ""לא"", ""סוג_עבירה_ניסיון_סחר"": ""לא"", ""סוג_עבירה_ביצוע_עבירות"": ""לא"", ""סוג_עבירה_ייצור"": ""לא"", ""סוג הנשק [תת מקלע מאולתר]"": 1.0, ""סטטוס הנשק"": ""נשק עם כדור בקנה"", ""אופן_החזקה_בבית"": ""לא"", ""אופן_החזקה_ברכב"": ""כן"", ""אופן_החזקה_על_גופו"": ""לא"", ""אופן_החזקה_מוסלק"": ""כן"", ""אופן_החזקה_סמוך_לבית"": ""כן"", ""אופן קבלת הנשק"": ""רכש"", ""כמות תחמושת"": ""מחסנית ותחמושת מסוג 9 מ\""מ"", ""מטרה-סיבת העבירה"": ""חתונה"", ""עבירות נוספות"": ""ירי באזור מגורים, עבירה לפי סעיף 340 א' בחוק"", ""תכנון"": ""כן"", ""שימוש"": ""כן,ירי""}","{""אופן החזקת הנשק"": ""ברכב, מוסלק - מוסתר, סמוך לבית"", ""אופן קבלת הנשק"": ""רכש"", ""כמות תחמושת"": ""מחסנית ותחמושת מסוג 9 מ\""מ"", ""מטרה-סיבת העבירה"": ""חתונה"", ""מספר עבירה"": ""144 ב"", ""סוג הנשק [תת מקלע מאולתר]"": 1.0, ""סוג עבירה"": ""החזקה נשק, נשיאת נשק, הובלת נשק"", ""סטטוס הנשק"": ""נשק עם כדור בקנה"", ""עבירות נוספות"": ""ירי באזור מגורים, עבירה לפי סעיף 340 א' בחוק"", ""שימוש"": ""כן,ירי"", ""תכנון"": ""כן""}"
ME-16-11-69158-529,ME-16-01-3772-806,2,"{""מספר עבירה"": ""144 א, 144 ב"", ""סוג_עבירה_החזקה"": ""כן"", ""סוג_עבירה_נשיאה"": ""כן"", ""סוג_עבירה_הובלה"": ""כן"", ""סוג_עבירה_סחר"": ""לא"", ""סוג_עבירה_ניסיון_סחר"": ""לא"", ""סוג_עבירה_ביצוע_עבירות"": ""לא"", ""סוג_עבירה_ייצור"": ""לא"", ""סוג הנשק [תת מקלע]"": 1.0, ""סוג הנשק [תת מקלע מאולתר]"": 1.0, ""סטטוס הנשק"": ""תקין"", ""אופן_החזקה_בבית"": ""לא"", ""אופן_החזקה_ברכב"": ""לא"", ""אופן_החזקה_על_גופו"": ""לא"", ""אופן_החזקה_מוסלק"": ""כן"", ""אופן_החזקה_סמוך_לבית"": ""כן"", ""אופן קבלת הנשק"": ""רכש"", ""כמות תחמושת"": ""מחסנית וכדורים"", ""מטרה-סיבת העבירה"": ""הגנה עצמית"", ""תכנון"": ""כן"", ""שימוש"": ""כן,ירי""}","{""אופן החזקת הנשק"": ""מוסלק - מוסתר, סמוך לבית"", ""אופן קבלת הנשק"": ""רכש"", ""כמות תחמושת"": ""מחסנית וכדורים"", ""מטרה-סיבת העבירה"": ""הגנה עצמית"", ""מספר עבירה"": ""144 א, 144 ב"", ""סוג הנשק [תת מקלע]"": 1.0, ""סוג הנשק [תת מקלע מאולתר]"": 1.0, ""סוג עבירה"": ""החזקה נשק, נשיאת נשק, הובלת נשק"", ""סטטוס הנשק"": ""תקין"", ""שימוש"": ""כן,ירי"", ""תכנון"": ""כן""}"
ME-17-02-54432-484,ME-16-05-25902-514,1,"{""מספר עבירה"": ""144 א, 144 ב"", ""סוג_עבירה_החזקה"": ""כן"", ""סוג_עבירה_נשיאה"": ""כן"", ""סוג_עבירה_הובלה"": ""לא"", ""סוג_עבירה_סחר"": ""לא"", ""סוג_עבירה_ניסיון_סחר"": ""לא"", ""סוג_עבירה_ביצוע_עבירות"": ""לא"", ""סוג_עבירה_ייצור"": ""לא"", ""סוג הנשק [אקדח]"": 1.0, ""סטטוס הנשק"": ""נשק עם מחסנית בהכנס"", ""אופן_החזקה_בבית"": ""לא"", ""אופן_החזקה_ברכב"": ""כן"", ""אופן_החזקה_על_גופו"": ""כן"", ""אופן_החזקה_מוסלק"": ""כן"", ""אופן_החזקה_סמוך_לבית"": ""כן"", ""כמות תחמושת"": ""מחסנית ובה 7 כדורים"", ""מטרה-סיבת העבירה"": ""הגנה עצמית"", ""תכנון"": ""לא""}","{""אופן החזקת הנשק"": ""ברכב, על גופו, מוסלק - מוסתר, סמוך לבית"", ""כמות תחמושת"": ""מחסנית ובה 7 כדורים"", ""מטרה-סיבת העבירה"": ""הגנה עצמית"", ""מספר עבירה"": ""144 א, 144 ב"", ""סוג הנשק [אקדח]"": 1.0, ""סוג עבירה"": ""החזקה נשק, נשיאת נשק"", ""סטטוס הנשק"": ""נשק עם מחסנית בהכנס"", ""תכנון"": ""לא""}"
ME-17-02-54432-484,ME-16-05-25902-514,2,"{""מספר עבירה"": ""144 א, 144 ב"", ""סוג_עבירה_החזקה"": ""כן"", ""סוג_עבירה_נשיאה"": ""כן"", ""סוג_עבירה_הובלה"": ""לא"", ""סוג_עבירה_סחר"": ""לא"", ""סוג_עבירה_ניסיון_סחר"": ""לא"", ""סוג_עבירה_ביצוע_עבירות"": ""לא"", ""סוג_עבירה_ייצור"": ""לא"", ""סוג הנשק [אקדח]"": 1.0, ""סטטוס הנשק"": ""תקין"", ""אופן_החזקה_בבית"": ""כן"", ""אופן_החזקה_ברכב"": ""לא"", ""אופן_החזקה_על_גופו"": ""כן"", ""אופן_החזקה_מוסלק"": ""כן"", ""אופן_החזקה_סמוך_לבית"": ""לא"", ""אופן קבלת הנשק"": ""רכש"", ""כמות תחמושת"": ""מחסנית ובה 7 כדורים"", ""מטרה-סיבת העבירה"": ""הגנה עצמית"", ""תכנון"": ""לא""}","{""אופן החזקת הנשק"": ""בבית, על גופו, מוסלק - מוסתר"", ""אופן קבלת הנשק"": ""רכש"", ""כמות תחמושת"": ""מחסנית ובה 7 כדורים"", ""מטרה-סיבת העבירה"": ""הגנה עצמית"", ""מספר עבירה"": ""144 א, 144 ב"", ""סוג הנשק [אקדח]"": 1.0, ""סוג עבירה"": ""החזקה נשק, נשיאת נשק"", ""סטטוס הנשק"": ""תקין"", ""תכנון"": ""לא""}"
SH-17-10-10556-234,ME-09-06-10774-130,1,"{""מספר עבירה"": ""144 א"", ""סוג_עבירה_החזקה"": ""כן"", ""סוג_עבירה_נשיאה"": ""לא"", ""סוג_עבירה_הובלה"": ""לא"", ""סוג_עבירה_סחר"": ""לא"", ""סוג_עבירה_ניסיון_סחר"": ""לא"", ""סוג_עבירה_ביצוע_עבירות"": ""לא"", ""סוג_עבירה_ייצור"": ""לא"", ""סוג הנשק [אקדח]"": 2.0, ""סטטוס הנשק"": ""נשק מופרד מתחמושת"", ""אופן_החזקה_בבית"": ""לא"", ""אופן_החזקה_ברכב"": ""לא"", ""אופן_החזקה_על_גופו"": ""לא"", ""אופן_החזקה_מוסלק"": ""כן"", ""אופן_החזקה_סמוך_לבית"": ""כן"", ""אופן קבלת הנשק"": ""מאחר"", ""כמות תחמושת"": ""מחסנית ובה 10 כדורים, מחסנית ובה 0 כדורים"", ""תכנון"": ""לא""}","{""אופן החזקת הנשק"": ""מוסלק - מוסתר, סמוך לבית"", ""אופן קבלת הנשק"": ""מאחר"", ""כמות תחמושת"": ""מחסנית ובה 10 כדורים, מחסנית ובה 0 כדורים"", ""מספר עבירה"": ""144 א"", ""סוג הנשק [אקדח]"": 2.0, ""סוג עבירה"": ""החזקה נשק"", ""סטטוס הנשק"": ""נשק מופרד מתחמושת"", ""תכנון"": ""לא""}"
SH-17-10-10556-234,ME-09-06-10774-130,2,"{""מספר עבירה"": ""144 א, 144 ב"", ""סוג_עבירה_החזקה"": ""כן"", ""סוג_עבירה_נשיאה"": ""כן"", ""סוג_עבירה_הובלה"": ""לא"", ""סוג_עבירה_סחר"": ""לא"", ""סוג_עבירה_ניסיון_סחר"": ""לא"", ""סוג_עבירה_ביצוע_עבירות"": ""לא"", ""סוג_עבירה_ייצור"": ""לא"", ""סוג הנשק [אקדח]"": 1.0, ""סטטוס הנשק"": ""תקין"", ""אופן_החזקה_בבית"": ""לא"", ""אופן_החזקה_ברכב"": ""כן"", ""אופן_החזקה_על_גופו"": ""לא"", ""אופן_החזקה_מוסלק"": ""לא"", ""אופן_החזקה_סמוך_לבית"": ""לא"", ""אופן קבלת הנשק"": ""מצא"", ""תכנון"": ""לא""}","{""אופן החזקת הנשק"": ""ברכב"", ""אופן קבלת הנשק"": ""מצא"", ""מספר עבירה"": ""144 א, 144 ב"", ""סוג הנשק [אקדח]"": 1.0, ""סוג עבירה"": ""החזקה נשק, נשיאת נשק"", ""סטטוס הנשק"": ""תקין"", ""תכנון"": ""לא""}"
sh-10-05-7434-952,ME-21-10-18557-340,1,"{""מספר עבירה"": ""144 א"", ""סוג_עבירה_החזקה"": ""כן"", ""סוג_עבירה_נשיאה"": ""לא"", ""סוג_עבירה_הובלה"": ""לא"", ""סוג_עבירה_סחר"": ""לא"", ""סוג_עבירה_ניסיון_סחר"": ""לא"", ""סוג_עבירה_ביצוע_עבירות"": ""לא"", ""סוג_עבירה_ייצור"": ""לא"", ""סוג הנשק [אקדח]"": 2.0, ""סטטוס הנשק"": ""נשק עם מחסנית בהכנס"", ""אופן_החזקה_בבית"": ""כן"", ""אופן_החזקה_ברכב"": ""לא"", ""אופן_החזקה_על_גופו"": ""לא"", ""אופן_החזקה_מוסלק"": ""כן"", ""אופן_החזקה_סמוך_לבית"": ""לא"", ""אופן קבלת הנשק"": ""רכש"", ""כמות תחמושת"": ""מחסנית בפנים"", ""תכנון"": ""לא""}","{""אופן החזקת הנשק"": ""בבית, מוסלק - מוסתר"", ""אופן קבלת הנשק"": ""רכש"", ""כמות תחמושת"": ""מחסנית בפנים"", ""מספר עבירה"": ""144 א"", ""סוג הנשק [אקדח]"": 2.0, ""סוג עבירה"": ""החזקה נשק"", ""סטטוס הנשק"": ""נשק עם מחסנית בהכנס"", ""תכנון"": ""לא""}"
sh-10-05-7434-952,ME-21-10-18557-340,2,"{""מספר עבירה"": ""144 א, 144 ב"", ""סוג_עבירה_החזקה"": ""כן"", ""סוג_עבירה_נשיאה"": ""כן"", ""סוג_עבירה_הובלה"": ""כן"", ""סוג_עבירה_סחר"": ""לא"", ""סוג_עבירה_ניסיון_סחר"": ""לא"", ""סוג_עבירה_ביצוע_עבירות"": ""כן"", ""סוג_עבירה_ייצור"": ""לא"", ""סוג הנשק [תת מקלע מאולתר]"": 1.0, ""סטטוס הנשק"": ""נשק עם מחסנית בהכנס"", ""אופן_החזקה_בבית"": ""לא"", ""אופן_החזקה_ברכב"": ""כן"", ""אופן_החזקה_על_גופו"": ""כן"", ""אופן_החזקה_מוסלק"": ""לא"", ""אופן_החזקה_סמוך_לבית"": ""לא"", ""כמות תחמושת"": ""מחסנית ולכל הפחות שני כדורים תואמים לתת המקלע בקליבר 9 מ\""מ"", ""מטרה-סיבת העבירה"": ""סכסוך"", ""עבירות נוספות"": ""ירי מנשק חם"", ""תכנון"": ""לא"", ""שימוש"": ""כן,ירי""}","{""אופן החזקת הנשק"": ""ברכב, על גופו"", ""כמות תחמושת"": ""מחסנית ולכל הפחות שני כדורים תואמים לתת המקלע בקליבר 9 מ\""מ"", ""מטרה-סיבת העבירה"": ""סכסוך"", ""מספר עבירה"": ""144 א, 144 ב"", ""סוג הנשק [תת מקלע מאולתר]"": 1.0, ""סוג עבירה"": ""החזקה נשק, נשיאת נשק, הובלת נשק, ביצוע עבירות בנשק"", ""סטטוס הנשק"": ""נשק עם מחסנית בהכנס"", ""עבירות נוספות"": ""ירי מנשק חם"", ""שימוש"": ""כן,ירי"", ""תכנון"": ""לא""}"
