canonical_id,domain,csv_path,docx_path,csv_source,docx_source,csv_size,docx_size,verdict,sentencing_range_low,sentencing_range_high,sentencing_classification,sentencing_confidence,citations_count,domain_unified,year,sentencing_sentence
תפ_37760-05-18,drugs,csv/תפ_37760-05-18.csv,docx/תפ_37760-05-18.docx,data_drugs_3k,data_master_docx,6705.0,42882.0,תפ_37760-05-18,,,NEGATIVE,גבוהה,1.0,drugs,2018.0,
תפח_36370-02-10,weapon,csv/תפח_36370-02-10.csv,docx/תפח_36370-02-10.docx,data_unified_weapon,data_master_docx,6705.0,18163.0,"תפ""ח 36370-02-10",,,,,1.0,weapon,2010.0,
תפ_25077-08-11,weapon,csv/תפ_25077-08-11.csv,docx/תפ_25077-08-11.docx,data_unified_weapon,data_master_docx,6701.0,25230.0,"ת""פ 25077-08-11",,,NEGATIVE,גבוהה,1.0,weapon,2011.0,
תפ_63716-01-15,drugs,csv/תפ_63716-01-15.csv,docx/תפ_63716-01-15.docx,data_drugs_3k,new_try_unified_drugs,6696.0,44334.0,SH-15-01-63716-531,,,NEGATIVE,גבוהה,0.0,drugs,2015.0,
תפ_8077-02,weapon,csv/תפ_8077-02.csv,docx/תפ_8077-02.docx,new_try_unified_weapon,new_try_unified_weapon,6681.0,15303.0,"תפ (ב""ש) 8077∕02",,,,,0.0,weapon,2002.0,
תפ_1470-03,weapon,csv/תפ_1470-03.csv,docx/תפ_1470-03.docx,new_try_unified_weapon,new_try_unified_weapon,6676.0,15054.0,,,,,,,,2003.0,
תפ_1154-09,weapon,csv/תפ_1154-09.csv,docx/תפ_1154-09.docx,data_unified_weapon,new_try_unified_weapon,6676.0,14120.0,"ת""פ 1154-09",,,,,3.0,weapon,2009.0,
תפ_18663-01-15,drugs,csv/תפ_18663-01-15.csv,docx/תפ_18663-01-15.docx,new_try_unified_drugs,new_try_unified_drugs,6674.0,23187.0,תפ_18663-01-15,,,NEGATIVE,גבוהה,4.0,drugs,2015.0,
תפ_2420-05,weapon,csv/תפ_2420-05.csv,docx/תפ_2420-05.docx,new_try_unified_weapon,data_master_docx,6672.0,19154.0,"תפ (כ""ס) 2420∕05",,,,,0.0,weapon,2005.0,
תפ_20883-10-13,drugs,csv/תפ_20883-10-13.csv,docx/תפ_20883-10-13.docx,new_try_unified_drugs,data_master_docx,6663.0,22274.0,תפ_20883-10-13,,,NEGATIVE,גבוהה,2.0,drugs,2013.0,
תפ_31239-02-13,weapon,csv/תפ_31239-02-13.csv,docx/תפ_31239-02-13.docx,data_unified_weapon,new_try_unified_weapon,6656.0,43845.0,SH-13-02-31239-607,,,NEGATIVE,גבוהה,0.0,weapon,2013.0,
תפ_875-10-15,drugs,csv/תפ_875-10-15.csv,docx/תפ_875-10-15.docx,new_try_unified_drugs,new_try_unified_drugs,6656.0,24669.0,,,,NEGATIVE,נמוכה,,,2015.0,
SH-15-10-875-707,unknown,csv/SH-15-10-875-707.csv,,downloaded_pipeline,,6656.0,,,,,,,,,,
תפ_42137-02-12,drugs,csv/תפ_42137-02-12.csv,docx/תפ_42137-02-12.docx,data_unified_drugs,new_try_unified_drugs,6654.0,41911.0,SH-12-02-42137-358,,,NEGATIVE,גבוהה,0.0,drugs,2012.0,
תפ_34916-08-15,weapon,csv/תפ_34916-08-15.csv,docx/תפ_34916-08-15.docx,new_try_weapon_copy,data_master_docx,6642.0,42934.0,תפ_34916-08-15,,,,,0.0,drugs,2015.0,
תפ_28552-07-12,drugs,csv/תפ_28552-07-12.csv,docx/תפ_28552-07-12.docx,data_drugs,new_try_unified_drugs,6638.0,42299.0,SH-12-07-28552-896,,,NEGATIVE,גבוהה,0.0,drugs,2012.0,
תפ_51986-06-15,drugs,csv/תפ_51986-06-15.csv,docx/תפ_51986-06-15.docx,data_drugs_3k,data_master_docx,6636.0,42391.0,SH-15-06-51986-719,,,NEGATIVE,גבוהה,5.0,drugs,2015.0,
תפ_34813-07-10,weapon,csv/תפ_34813-07-10.csv,docx/תפ_34813-07-10.docx,new_try_unified_weapon,new_try_unified_weapon,6626.0,17043.0,"ת""פ 34813-07-10",,,,,0.0,weapon,2010.0,
תפ_27649-10-11,weapon,csv/תפ_27649-10-11.csv,docx/תפ_27649-10-11.docx,5k_archive,data_master_docx,6625.0,24032.0,"ת""פ 27649-10-11",,,,,0.0,weapon,2011.0,
תפ_36471-02-12,drugs,csv/תפ_36471-02-12.csv,docx/תפ_36471-02-12.docx,data_drugs_3k,data_master_docx,6617.0,23423.0,תפ_36471-02-12,,,NEGATIVE,גבוהה,0.0,drugs,2012.0,
תפ_58092-03-14,drugs,csv/תפ_58092-03-14.csv,docx/תפ_58092-03-14.docx,data_drugs_3k,data_master_docx,6604.0,44174.0,תפ_58092-03-14,,,NEGATIVE,גבוהה,1.0,drugs,2014.0,
תפ_599-01-17,drugs,csv/תפ_599-01-17.csv,docx/תפ_599-01-17.docx,data_drugs_3k,new_try_unified_drugs,6595.0,43223.0,SH-17-01-599-204,,,NEGATIVE,גבוהה,0.0,drugs,2017.0,
תפ_8327-05,weapon,csv/תפ_8327-05.csv,docx/תפ_8327-05.docx,new_try_unified_weapon,data_master_docx,6590.0,15133.0,"תפ (ב""ש) 8327∕05",,,,,2.0,weapon,2005.0,
תפ_1192-00,weapon,csv/תפ_1192-00.csv,docx/תפ_1192-00.docx,new_try_unified_weapon,data_master_docx,6586.0,26439.0,תפ (י-ם) 1192∕00,,,,,0.0,weapon,2000.0,
תפח_1173-07,weapon,csv/תפח_1173-07.csv,docx/תפח_1173-07.docx,new_try_unified_weapon,data_master_docx,6583.0,14086.0,"תפח (ב""ש) 1173∕07",,,,,0.0,weapon,2007.0,
תפ_15455-03-14,drugs,csv/תפ_15455-03-14.csv,docx/תפ_15455-03-14.docx,data_drugs_3k,new_try_unified_drugs,6579.0,43869.0,תפ_15455-03-14,,,NEGATIVE,גבוהה,5.0,drugs,2014.0,
תפ_5222-06,weapon,csv/תפ_5222-06.csv,docx/תפ_5222-06.docx,new_try_unified_weapon,new_try_unified_weapon,6572.0,16448.0,תפ (חי') 5222∕06,,,,,3.0,weapon,2006.0,
תפ_22286-05-15,drugs,csv/תפ_22286-05-15.csv,docx/תפ_22286-05-15.docx,data_drugs_3k,new_try_unified_drugs,6569.0,44447.0,SH-15-05-22286-804,,,NEGATIVE,גבוהה,1.0,drugs,2015.0,
תפ_3735-09,weapon,csv/תפ_3735-09.csv,docx/תפ_3735-09.docx,new_try_unified_weapon,new_try_unified_weapon,6569.0,22475.0,"ת""פ 3735-09",,,,,1.0,weapon,2009.0,
תפ_30805-04-13,weapon,csv/תפ_30805-04-13.csv,docx/תפ_30805-04-13.docx,data_master_csv,data_master_docx,6561.0,42253.0,"ת""פ 30805-04-13",,,NEGATIVE,גבוהה,0.0,weapon,2013.0,
עפג_47767-06-14,weapon,csv/עפג_47767-06-14.csv,docx/עפג_47767-06-14.docx,new_try_unified_weapon,new_try_unified_weapon,6548.0,22904.0,,6.0,12.0,POSITIVE,גבוהה,,,2014.0,"הערעור מכוון כלפי חומרת עונש המאסר בפועל וב""כ המערער מלין כנגד קביעת מתחם ענישה שבין 6 חודשים ל- 12 חודשים בגין העבירה נושא גזר-הדין"
ME-14-06-47767-908,unknown,csv/ME-14-06-47767-908.csv,,downloaded_pipeline,,6548.0,,,,,,,,,,
תפ_18642-03-11,weapon,csv/תפ_18642-03-11.csv,docx/תפ_18642-03-11.docx,5k_root,data_master_docx,6543.0,23989.0,"ת""פ 18642-03-11",,,,,2.0,weapon,2011.0,
תפ_3712-09-08,weapon,csv/תפ_3712-09-08.csv,docx/תפ_3712-09-08.docx,innovation_task_5k,new_try_unified_weapon,6542.0,14271.0,"ת""פ 3712-09-08",,,NEGATIVE,גבוהה,0.0,weapon,2008.0,
תפ_2298-08,weapon,csv/תפ_2298-08.csv,docx/תפ_2298-08.docx,new_try_unified_weapon,data_master_docx,6531.0,15421.0,"ת""פ 2298∕08",,,,,1.0,weapon,2008.0,
תפ_11965-03-10,weapon,csv/תפ_11965-03-10.csv,docx/תפ_11965-03-10.docx,5k_archive,data_master_docx,6525.0,24111.0,"ת""פ 11965-03-10",,,,,0.0,weapon,2010.0,
תפ_29373-08-16,drugs,csv/תפ_29373-08-16.csv,docx/תפ_29373-08-16.docx,data_drugs_3k,data_master_docx,6521.0,43656.0,תפ_29373-08-16,,,NEGATIVE,גבוהה,1.0,drugs,2016.0,
תפ_31240-09-16,drugs,csv/תפ_31240-09-16.csv,docx/תפ_31240-09-16.docx,data_drugs_3k,new_try_unified_drugs,6508.0,45094.0,SH-16-09-31240-710,,,NEGATIVE,גבוהה,1.0,drugs,2016.0,
תפ_11303-09-11,drugs,csv/תפ_11303-09-11.csv,docx/תפ_11303-09-11.docx,data_master_csv,new_try_unified_drugs,6498.0,42605.0,SH-11-09-11303-374,,,,,0.0,drugs,2011.0,
תפ_3848-00,weapon,csv/תפ_3848-00.csv,docx/תפ_3848-00.docx,new_try_unified_weapon,new_try_unified_weapon,6493.0,15512.0,תפ (רמ') 3848∕00,,,,,1.0,weapon,2000.0,
תפח_30995-07-11,weapon,csv/תפח_30995-07-11.csv,docx/תפח_30995-07-11.docx,5k_root,data_master_docx,6491.0,23477.0,"תפ""ח 30995-07-11",,,NEGATIVE,גבוהה,2.0,weapon,2011.0,
תפ_20269-06-13,drugs,csv/תפ_20269-06-13.csv,docx/תפ_20269-06-13.docx,data_master_csv,new_try_unified_drugs,6486.0,43209.0,SH-13-06-20269-357,,,NEGATIVE,גבוהה,1.0,drugs,2013.0,
תפ_38371-12-13,drugs,csv/תפ_38371-12-13.csv,docx/תפ_38371-12-13.docx,data_drugs_3k,new_try_unified_drugs,6482.0,45511.0,SH-13-12-38371-166,,,NEGATIVE,גבוהה,2.0,drugs,2013.0,
תפ_39264-08-13,drugs,csv/תפ_39264-08-13.csv,docx/תפ_39264-08-13.docx,new_try_drugs,new_try_unified_drugs,6478.0,43664.0,SH-13-08-39264-884,,,NEGATIVE,גבוהה,2.0,drugs,2013.0,
תפ_2054-07,weapon,csv/תפ_2054-07.csv,docx/תפ_2054-07.docx,innovation_task_5k,data_master_docx,6477.0,19399.0,"ת""פ 2054-07",,,,,2.0,weapon,2007.0,
תפ_11011-09-14,weapon,csv/תפ_11011-09-14.csv,docx/תפ_11011-09-14.docx,5k_archive,new_try_unified_weapon,6428.0,24433.0,"ת""פ 11011-09-14",,,NEGATIVE,גבוהה,1.0,weapon,2014.0,
תפ_31312-05-13,drugs,csv/תפ_31312-05-13.csv,docx/תפ_31312-05-13.docx,data_drugs_3k,new_try_unified_drugs,6421.0,46722.0,SH-13-05-31312-452,,,NEGATIVE,גבוהה,0.0,drugs,2013.0,
תפ_376-10-16,drugs,csv/תפ_376-10-16.csv,docx/תפ_376-10-16.docx,new_try_unified_drugs,new_try_unified_drugs,6421.0,23127.0,תפ_376-10-16,,,NEGATIVE,גבוהה,0.0,drugs,2016.0,
תפ_351-03,weapon,csv/תפ_351-03.csv,docx/תפ_351-03.docx,new_try_unified_weapon,data_master_docx,6417.0,14906.0,תפ (חי') 351∕03,,,,,1.0,weapon,2003.0,
תפ_14779-10-14,drugs,csv/תפ_14779-10-14.csv,docx/תפ_14779-10-14.docx,data_drugs_3k,data_master_docx,6413.0,42965.0,SH-14-10-14779-168,,,NEGATIVE,גבוהה,1.0,drugs,2014.0,
תפ_17342-06-15,drugs,csv/תפ_17342-06-15.csv,docx/תפ_17342-06-15.docx,new_try_drugs,new_try_unified_drugs,6397.0,42556.0,תפ_17342-06-15,,,NEGATIVE,גבוהה,0.0,drugs,2015.0,
תפ_1820-04,weapon,csv/תפ_1820-04.csv,docx/תפ_1820-04.docx,new_try_unified_weapon,new_try_unified_weapon,6382.0,17660.0,"תפ (כ""ס) 1820∕04",,,,,2.0,weapon,2004.0,
תפ_28742-02-13,drugs,csv/תפ_28742-02-13.csv,docx/תפ_28742-02-13.docx,data_master_csv,data_master_docx,6380.0,44107.0,SH-13-02-28742-481,,,NEGATIVE,גבוהה,1.0,drugs,2013.0,
תפ_18185-03-15,drugs,csv/תפ_18185-03-15.csv,docx/תפ_18185-03-15.docx,data_drugs_3k,data_master_docx,6361.0,42964.0,תפ_18185-03-15,,,NEGATIVE,גבוהה,0.0,drugs,2015.0,
תפ_1983-04,drugs,csv/תפ_1983-04.csv,docx/תפ_1983-04.docx,new_try_unified_drugs,new_try_unified_drugs,6356.0,13500.0,"תפ (כ""ס) 1983∕04",,,,,7.0,weapon,2004.0,
תפח_3048-06,weapon,csv/תפח_3048-06.csv,docx/תפח_3048-06.docx,new_try_unified_weapon,new_try_unified_weapon,6333.0,15435.0,תפח (חי') 3048∕06,,,NEGATIVE,גבוהה,1.0,weapon,2006.0,
תפ_3126-07-08,weapon,csv/תפ_3126-07-08.csv,docx/תפ_3126-07-08.docx,data_5k,data_master_docx,6328.0,16889.0,"ת""פ 3126-07-08",,,,,2.0,weapon,2008.0,
תפ_29450-08-13,drugs,csv/תפ_29450-08-13.csv,docx/תפ_29450-08-13.docx,new_try_drugs,data_master_docx,6316.0,43288.0,SH-13-08-29450-383,,,NEGATIVE,גבוהה,0.0,drugs,2013.0,
ע_מא_7152-05-09,appeals,csv/ע_מא_7152-05-09.csv,docx/ע_מא_7152-05-09.docx,innovation_task_appeals,new_try_unified_appeals,6301.0,24130.0,,,,,,,,2009.0,
תפ_7285-12-12,drugs,csv/תפ_7285-12-12.csv,docx/תפ_7285-12-12.docx,new_try_drugs_copy2,new_try_unified_drugs,6290.0,41480.0,SH-12-12-7285-9,,,NEGATIVE,גבוהה,4.0,drugs,2012.0,
תפ_16318-03-09,weapon,csv/תפ_16318-03-09.csv,docx/תפ_16318-03-09.docx,5k_root,data_master_docx,6277.0,15590.0,"ת""פ 16318-03-09",,,,,0.0,weapon,2009.0,
תפ_8495-08-12,drugs,csv/תפ_8495-08-12.csv,docx/תפ_8495-08-12.docx,data_drugs_3k,new_try_unified_drugs,6269.0,44466.0,SH-12-08-8495-162,,,NEGATIVE,גבוהה,2.0,drugs,2012.0,
תפ_30312-03-12,drugs,csv/תפ_30312-03-12.csv,docx/תפ_30312-03-12.docx,data_master_csv,data_master_docx,6269.0,41857.0,SH-12-03-30312-636,,,NEGATIVE,גבוהה,0.0,drugs,2012.0,
תפ_988-05,weapon,csv/תפ_988-05.csv,docx/תפ_988-05.docx,new_try_unified_weapon,new_try_unified_weapon,6267.0,15904.0,,,,,,,,2005.0,
תפ_33015-08-20,drugs,csv/תפ_33015-08-20.csv,docx/תפ_33015-08-20.docx,new_try_unified_drugs,data_master_docx,6260.0,24783.0,תפ_33015-08-20,,,NEGATIVE,גבוהה,2.0,drugs,2020.0,
תפ_2137-09,weapon,csv/תפ_2137-09.csv,docx/תפ_2137-09.docx,data_5k,data_master_docx,6254.0,15704.0,"ת""פ 2137-09",,,,,4.0,weapon,2009.0,
תפ_25752-10-20,drugs,csv/תפ_25752-10-20.csv,docx/תפ_25752-10-20.docx,data_master_csv,data_master_docx,6248.0,27162.0,תפ_25752-10-20,,,NEGATIVE,גבוהה,3.0,drugs,2020.0,
תפ_23364-01-17,drugs,csv/תפ_23364-01-17.csv,docx/תפ_23364-01-17.docx,data_drugs_3k,new_try_unified_drugs,6246.0,42313.0,תפ_23364-01-17,,,NEGATIVE,גבוהה,0.0,drugs,2017.0,
תפ_1710-10-08,weapon,csv/תפ_1710-10-08.csv,docx/תפ_1710-10-08.docx,5k_archive,new_try_unified_weapon,6238.0,14495.0,"ת""פ 1710-10-08",,,,,0.0,weapon,2008.0,
תפ_42494-04-16,drugs,csv/תפ_42494-04-16.csv,docx/תפ_42494-04-16.docx,new_try_unified_drugs,new_try_unified_drugs,6237.0,23007.0,,,,NEGATIVE,גבוהה,,,2016.0,
תפ_28898-12-12,weapon,csv/תפ_28898-12-12.csv,docx/תפ_28898-12-12.docx,data_unified_weapon,new_try_unified_weapon,6229.0,24476.0,"ת""פ 28898-12-12",,,NEGATIVE,גבוהה,1.0,weapon,2012.0,
תפ_60153-06-22,weapon,csv/תפ_60153-06-22.csv,docx/תפ_60153-06-22.docx,new_try_unified_weapon,data_master_docx,6215.0,23942.0,"ת""פ 60153-06-22",,,NEGATIVE,גבוהה,1.0,weapon,2022.0,
תפ_50454-11-13,drugs,csv/תפ_50454-11-13.csv,docx/תפ_50454-11-13.docx,data_unified_drugs,new_try_unified_drugs,6190.0,22632.0,תפ_50454-11-13,,,NEGATIVE,גבוהה,1.0,drugs,2013.0,
עפג_51920-12-14,weapon,csv/עפג_51920-12-14.csv,docx/עפג_51920-12-14.docx,new_try_unified_weapon,new_try_unified_weapon,6184.0,22908.0,,,,NEGATIVE,נמוכה,,,2014.0,
ME-14-12-51920-990,unknown,csv/ME-14-12-51920-990.csv,,downloaded_pipeline,,6184.0,,,,,,,,,,
תפ_14403-11-21,weapon,csv/תפ_14403-11-21.csv,docx/תפ_14403-11-21.docx,innovation_task_5k,data_master_docx,6172.0,23526.0,"ת""פ 14403-11-21",,,NEGATIVE,גבוהה,1.0,weapon,2021.0,
תפ_2013-15,drugs,csv/תפ_2013-15.csv,docx/תפ_2013-15.docx,data_drugs,data_drugs_6k,6171.0,23403.0,תפ_2013-15,,,NEGATIVE,גבוהה,1.0,drugs,2015.0,
תפ_988-05,unknown,csv/תפ_988-05.csv,docx/תפ_988-05.docx,data_master_csv,data_master_docx,6168.0,15904.0,,,,,,,,2005.0,
תפ_43926-03-11,weapon,csv/תפ_43926-03-11.csv,docx/תפ_43926-03-11.docx,5k_root,new_try_unified_weapon,6166.0,23386.0,"ת""פ 43926-03-11",,,,,0.0,weapon,2011.0,
תפ_41324-07-15,drugs,csv/תפ_41324-07-15.csv,docx/תפ_41324-07-15.docx,data_drugs_3k,new_try_unified_drugs,6159.0,23619.0,תפ_41324-07-15,,,NEGATIVE,גבוהה,0.0,drugs,2015.0,
תפ_8196-04,weapon,csv/תפ_8196-04.csv,docx/תפ_8196-04.docx,new_try_unified_weapon,data_master_docx,6148.0,14373.0,"תפ (ב""ש) 8196∕04",,,NEGATIVE,גבוהה,0.0,weapon,2004.0,
תפ_1801-09,weapon,csv/תפ_1801-09.csv,docx/תפ_1801-09.docx,new_try_unified_weapon,new_try_unified_weapon,6124.0,21936.0,,,,,,,,2009.0,
תפ_273-03,weapon,csv/תפ_273-03.csv,docx/תפ_273-03.docx,new_try_unified_weapon,new_try_unified_weapon,6124.0,15164.0,תפ (חי') 273∕03,,,,,1.0,weapon,2003.0,
תפ_246-98,weapon,csv/תפ_246-98.csv,docx/תפ_246-98.docx,new_try_unified_weapon,data_master_docx,6107.0,12858.0,תפ (י-ם) 246∕98,,,,,0.0,weapon,1998.0,
תפ_3625-01,weapon,csv/תפ_3625-01.csv,docx/תפ_3625-01.docx,new_try_unified_weapon,new_try_unified_weapon,6095.0,14495.0,תפ (רמ') 3625∕01,,,,,0.0,weapon,2001.0,
תפ_359-04,unknown,csv/תפ_359-04.csv,docx/תפ_359-04.docx,data_master_csv,data_master_docx,6090.0,17038.0,,,,,,,,2004.0,
תפ_359-04,weapon,csv/תפ_359-04.csv,docx/תפ_359-04.docx,new_try_unified_weapon,,6090.0,,,,,,,,,2004.0,
תפ_10159-02-16,drugs,csv/תפ_10159-02-16.csv,docx/תפ_10159-02-16.docx,data_drugs_3k,new_try_unified_drugs,6089.0,22449.0,תפ_10159-02-16,,,NEGATIVE,גבוהה,1.0,drugs,2016.0,
תפ_34136-11-14,drugs,csv/תפ_34136-11-14.csv,docx/תפ_34136-11-14.docx,data_drugs_3k,new_try_unified_drugs,6085.0,44396.0,SH-14-11-34136-421,,,NEGATIVE,גבוהה,3.0,drugs,2014.0,
תפ_50481-07-19,weapon,csv/תפ_50481-07-19.csv,docx/תפ_50481-07-19.docx,data_master_csv,data_master_docx,6051.0,42855.0,"ת""פ 50481-07-19",,,NEGATIVE,גבוהה,1.0,weapon,2019.0,
תפ_8106-07,weapon,csv/תפ_8106-07.csv,docx/תפ_8106-07.docx,new_try_unified_weapon,data_master_docx,6051.0,15331.0,"תפ (ב""ש) 8106∕07",,,,,2.0,weapon,2007.0,
תפ_1341-07,weapon,csv/תפ_1341-07.csv,docx/תפ_1341-07.docx,new_try_unified_weapon,new_try_unified_weapon,6047.0,14737.0,תפ (נצ') 1341∕07,,,,,6.0,weapon,2007.0,
תפ_4579-09-12,drugs,csv/תפ_4579-09-12.csv,docx/תפ_4579-09-12.docx,new_try_drugs,new_try_unified_drugs,6044.0,42457.0,SH-12-09-4579-470,,,NEGATIVE,גבוהה,0.0,drugs,2012.0,
תפ_12296-12-15,drugs,csv/תפ_12296-12-15.csv,docx/תפ_12296-12-15.docx,data_drugs_3k,new_try_unified_drugs,6039.0,44272.0,SH-15-12-12296-753,,,NEGATIVE,גבוהה,0.0,drugs,2015.0,
תפ_31912-04-10,drugs,csv/תפ_31912-04-10.csv,docx/תפ_31912-04-10.docx,new_try_drugs,data_master_docx,6034.0,41779.0,SH-10-04-31912-213,,,NEGATIVE,גבוהה,0.0,drugs,2010.0,
תפ_24989-11-21,drugs,csv/תפ_24989-11-21.csv,docx/תפ_24989-11-21.docx,data_drugs_3k,new_try_unified_drugs,6028.0,41479.0,תפ_24989-11-21,,,NEGATIVE,גבוהה,1.0,drugs,2021.0,
תפ_4676-09,weapon,csv/תפ_4676-09.csv,docx/תפ_4676-09.docx,data_5k,data_master_docx,6005.0,17439.0,"ת""פ 4676-09",,,,,6.0,weapon,2009.0,
תפ_15858-07-09,weapon,csv/תפ_15858-07-09.csv,docx/תפ_15858-07-09.docx,innovation_task_5k,new_try_unified_weapon,5987.0,12683.0,"ת""פ 15858-07-09",,,,,1.0,weapon,2009.0,
תפ_4766-01-19,weapon,csv/תפ_4766-01-19.csv,docx/תפ_4766-01-19.docx,data_master_csv,data_master_docx,5978.0,42568.0,ME-19-01-4766-873,,,NEGATIVE,גבוהה,0.0,weapon,2019.0,
תפ_3009-04,weapon,csv/תפ_3009-04.csv,docx/תפ_3009-04.docx,new_try_unified_weapon,new_try_unified_weapon,5969.0,18309.0,"תפ (כ""ס) 3009∕04",,,,,2.0,weapon,2004.0,
תפ_35815-02-15,drugs,csv/תפ_35815-02-15.csv,docx/תפ_35815-02-15.docx,data_drugs_3k,new_try_unified_drugs,5957.0,42879.0,תפ_35815-02-15,,,NEGATIVE,גבוהה,0.0,drugs,2015.0,
תפ_7602-04-12,drugs,csv/תפ_7602-04-12.csv,docx/תפ_7602-04-12.docx,data_drugs_3k,data_master_docx,5951.0,42179.0,SH-12-04-7602-216,,,NEGATIVE,גבוהה,0.0,drugs,2012.0,
תפ_26447-06-16,drugs,csv/תפ_26447-06-16.csv,docx/תפ_26447-06-16.docx,data_drugs_3k,new_try_unified_drugs,5948.0,44111.0,ME-16-06-26447-577,,,NEGATIVE,גבוהה,1.0,drugs,2016.0,
תפ_32779-04-11,drugs,csv/תפ_32779-04-11.csv,docx/תפ_32779-04-11.docx,data_unified_drugs,new_try_unified_drugs,5939.0,42668.0,SH-11-04-32779-495,,,,,1.0,drugs,2011.0,
תפ_52992-06-12,drugs,csv/תפ_52992-06-12.csv,docx/תפ_52992-06-12.docx,data_master_csv,data_master_docx,5923.0,44284.0,SH-12-06-52992-289,,,NEGATIVE,גבוהה,1.0,drugs,2012.0,
תפ_40497-03-16,weapon,csv/תפ_40497-03-16.csv,docx/תפ_40497-03-16.docx,data_master_csv,new_try_unified_weapon,5909.0,42999.0,"ת""פ 40497-03-16",,,NEGATIVE,גבוהה,0.0,weapon,2016.0,
תפ_10376-03-10,weapon,csv/תפ_10376-03-10.csv,docx/תפ_10376-03-10.docx,data_unified_weapon,new_try_unified_weapon,5907.0,22350.0,"ת""פ 10376-03-10",,,,,2.0,weapon,2010.0,
תפ_1347-02,unknown,csv/תפ_1347-02.csv,docx/תפ_1347-02.docx,data_master_csv,data_master_docx,5901.0,15953.0,,,,,,,,2002.0,
עפג_49266-02-17,weapon,csv/עפג_49266-02-17.csv,docx/עפג_49266-02-17.docx,new_try_unified_weapon,new_try_unified_weapon,5900.0,24860.0,,,,NEGATIVE,גבוהה,,,2017.0,
ME-17-02-49266-22,unknown,csv/ME-17-02-49266-22.csv,,downloaded_pipeline,,5900.0,,,,,,,,,2022.0,
תפ_30570-07-16,weapon,csv/תפ_30570-07-16.csv,docx/תפ_30570-07-16.docx,data_master_csv,data_master_docx,5895.0,44454.0,"ת""פ 30570-07-16",,,NEGATIVE,גבוהה,1.0,weapon,2016.0,
תפ_288-08,unknown,csv/תפ_288-08.csv,docx/תפ_288-08.docx,data_master_csv,data_master_docx,5891.0,15332.0,,,,,,,,2008.0,
תפ_18799-06-13,weapon,csv/תפ_18799-06-13.csv,docx/תפ_18799-06-13.docx,new_try_unified_weapon,new_try_unified_weapon,5886.0,41739.0,ME-13-06-18799-733,,,NEGATIVE,גבוהה,1.0,weapon,2013.0,
תפ_15802-08-14,drugs,csv/תפ_15802-08-14.csv,docx/תפ_15802-08-14.docx,data_drugs_3k,data_master_docx,5852.0,44704.0,SH-14-08-15802-127,,,NEGATIVE,גבוהה,0.0,drugs,2014.0,
תפ_26981-01-10,drugs,csv/תפ_26981-01-10.csv,docx/תפ_26981-01-10.docx,data_drugs_3k,data_master_docx,5823.0,42416.0,SH-10-01-26981-416,,,,,1.0,drugs,2010.0,
תפ_42020-12-14,drugs,csv/תפ_42020-12-14.csv,docx/תפ_42020-12-14.docx,new_try_drugs_copy2,data_master_docx,5814.0,44249.0,תפ_42020-12-14,,,NEGATIVE,גבוהה,1.0,drugs,2014.0,
תפ_41611-10-14,weapon,csv/תפ_41611-10-14.csv,docx/תפ_41611-10-14.docx,new_try_weapon_copy2,data_master_docx,5814.0,42505.0,"ת""פ 41611-10-14",,,NEGATIVE,גבוהה,0.0,weapon,2014.0,
תפח_3165-12-08,weapon,csv/תפח_3165-12-08.csv,docx/תפח_3165-12-08.docx,data_master_csv,data_master_docx,5814.0,13001.0,"תפ""ח 3165-12-08",,,,,1.0,weapon,2008.0,
תפ_921-05,weapon,csv/תפ_921-05.csv,docx/תפ_921-05.docx,data_master_csv,new_try_unified_weapon,5805.0,13587.0,תפ (י-ם) 921∕05,,,,,0.0,weapon,2005.0,
תפ_7354-07-14,drugs,csv/תפ_7354-07-14.csv,docx/תפ_7354-07-14.docx,data_drugs_3k,new_try_unified_drugs,5800.0,44368.0,SH-14-07-7354-622,,,NEGATIVE,גבוהה,0.0,drugs,2014.0,
תפ_2665-05-10,weapon,csv/תפ_2665-05-10.csv,docx/תפ_2665-05-10.docx,5k_root,new_try_unified_weapon,5797.0,24047.0,"ת""פ 2665-05-10",,,,,1.0,weapon,2010.0,
עפג_37359-08-13,drugs,csv/עפג_37359-08-13.csv,docx/עפג_37359-08-13.docx,new_try_unified_drugs,new_try_unified_drugs,5792.0,21915.0,,0.0,6.0,POSITIVE,בינונית,,,2013.0,"לאור כל האמור לעיל, מתחם הענישה שהרף התחתון שלו הוא מאסר על תנאי והרף העליון שלו הוא שישה חודשי מאסר לריצוי בעבודות שירות, מקובל עלינו במקרה של המשיבה"
תפ_293-99,weapon,csv/תפ_293-99.csv,docx/תפ_293-99.docx,data_master_csv,new_try_unified_weapon,5792.0,12154.0,תפ (י-ם) 293∕99,,,,,0.0,weapon,1999.0,
ME-13-08-37359-291,unknown,csv/ME-13-08-37359-291.csv,,downloaded_pipeline,,5792.0,,,,,,,,,,
תפ_12091-03-12,drugs,csv/תפ_12091-03-12.csv,docx/תפ_12091-03-12.docx,data_master_csv,data_master_docx,5782.0,42669.0,SH-12-03-12091-263,,,NEGATIVE,גבוהה,1.0,drugs,2012.0,
