canonical_id,extracted_citation,normalized
תפ_41105-10-10,"תפ (ת""א) 41105-10-10",תפ_41105-10-10
תפ_41072-03-14,"תפ (ב""ש) 41072-03-14",תפ_41072-03-14
תפ_41269-05-16,"תפ (כ""ס) 41269-05-16",תפ_41269-05-16
תפ_41324-07-15,"תפ (ק""ג) 41324-07-15",תפ_41324-07-15
תפ_41316-05-16,תפ (נת') 41316-05-16,תפ_41316-05-16
תפ_41339-06-20,תפ (רמ') 41339-06-20,תפ_41339-06-20
תפ_41328-07-15,תפ (רח') 41328-07-15,תפ_41328-07-15
תפ_4136-01-20,תפ (י-ם) 4136-01-20,תפ_4136-01-20
תפ_41368-09-22,"תפ (ב""ש) 41368-09-22",תפ_41368-09-22
תפ_41280-09-16,תפ (מרכז) 41280-09-16,תפ_41280-09-16
תפ_4127-11-17,תפ (רמ') 4127-11-17,תפ_4127-11-17
תפ_41446-08-24,"תפ (ת""א) 41446-08-24",תפ_41446-08-24
תפ_41467-04-12,"תפ (ק""ג) 41467-04-12",תפ_41467-04-12
תפ_416-10-14,"תפ (ראשל""צ) 416-10-14",תפ_416-10-14
תפ_41597-11-23,תפ (י-ם) 41597-11-23,תפ_41597-11-23
תפ_41382-11-13,"תפ (ת""א) 41382-11-13",תפ_41382-11-13
תפ_41687-01-22,תפ (חי') 41687-01-22,תפ_41687-01-22
תפ_41688-08-17,"תפ (ת""א) 41688-08-17",תפ_41688-08-17
תפ_41730-12-19,"תפ (ת""א) 41730-12-19",תפ_41730-12-19
תפ_41515-08-18,"תפ (ת""א) 41515-08-18",תפ_41515-08-18
תפ_41514-03-16,תפ (י-ם) 41514-03-16,תפ_41514-03-16
תפ_4164-01-13,"תפ (פ""ת) 4164-01-13",תפ_4164-01-13
תפ_41751-11-22,תפ (י-ם) 41751-11-22,תפ_41751-11-22
תפ_41803-01-16,תפ (טב') 41803-01-16,תפ_41803-01-16
תפ_41815-08-22,תפ (י-ם) 41815-08-22,תפ_41815-08-22
תפ_41801-01-21,תפ (י-ם) 41801-01-21,תפ_41801-01-21
תפ_41699-01-11,תפ (י-ם) 41699-01-11,תפ_41699-01-11
תפ_41828-05-15,"תפ (ק""ג) 41828-05-15",תפ_41828-05-15
תפ_41832-08-24,"תפ (ב""ש) 41832-08-24",תפ_41832-08-24
תפ_41830-12-21,תפ (חי') 41830-12-21,תפ_41830-12-21
תפ_41833-08-23,תפ (י-ם) 41833-08-23,תפ_41833-08-23
תפ_41865-05-20,תפ (י-ם) 41865-05-20,תפ_41865-05-20
תפ_41870-05-22,תפ (נצ') 41870-05-22,תפ_41870-05-22
תפ_41902-03-21,"תפ (ב""ש) 41902-03-21",תפ_41902-03-21
תפ_41783-12-17,"תפ (ק""ג) 41783-12-17",תפ_41783-12-17
תפ_41876-08-23,"תפ (ב""ש) 41876-08-23",תפ_41876-08-23
תפ_41933-08-22,"תפ (ב""ש) 41933-08-22",תפ_41933-08-22
תפ_41946-07-16,תפ (י-ם) 41946-07-16,תפ_41946-07-16
תפ_41988-02-23,תפ (י-ם) 41988-02-23,תפ_41988-02-23
תפ_41970-12-21,תפ (י-ם) 41970-12-21,תפ_41970-12-21
תפ_42006-10-16,"תפ (ק""ש) 42006-10-16",תפ_42006-10-16
תפ_42020-12-14,תפ (טב') 42020-12-14,תפ_42020-12-14
תפ_41959-02-13,"תפ (ת""א) 41959-02-13",תפ_41959-02-13
תפ_42032-10-17,תפ (רמ') 42032-10-17,תפ_42032-10-17
תפ_42114-08-23,"תפ (ב""ש) 42114-08-23",תפ_42114-08-23
תפ_42116-04-17,תפ (י-ם) 42116-04-17,תפ_42116-04-17
תפ_42114-04-23,תפ (קריות) 42114-04-23,תפ_42114-04-23
תפ_42137-02-12,"תפ (ת""א) 42137-02-12",תפ_42137-02-12
תפ_4207-11-19,"תפ (ת""א) 4207-11-19",תפ_4207-11-19
תפ_42118-11-23,"תפ (ב""ש) 42118-11-23",תפ_42118-11-23
תפ_42156-05-22,"תפ (ב""ש) 42156-05-22",תפ_42156-05-22
תפ_41968-09-17,"תפ (ק""ג) 41968-09-17",תפ_41968-09-17
תפ_42164-10-19,"תפ (כ""ס) 42164-10-19",תפ_42164-10-19
תפ_41950-02-19,תפ (נצ') 41950-02-19,תפ_41950-02-19
תפ_42213-09-17,"תפ (ב""ש) 42213-09-17",תפ_42213-09-17
תפ_42225-09-17,"תפ (ק""ג) 42225-09-17",תפ_42225-09-17
תפ_42230-07-18,"תפ (ק""ג) 42230-07-18",תפ_42230-07-18
תפ_42231-01-20,תפ (מרכז) 42231-01-20,תפ_42231-01-20
תפ_42253-12-23,"תפ (ת""א) 42253-12-23",תפ_42253-12-23
תפ_42272-05-17,תפ (י-ם) 42272-05-17,תפ_42272-05-17
תפ_42313-05-17,תפ (י-ם) 42313-05-17,תפ_42313-05-17
תפ_42176-05-15,"תפ (ק""ג) 42176-05-15",תפ_42176-05-15
תפ_42276-07-17,תפ (י-ם) 42276-07-17,תפ_42276-07-17
תפ_42234-04-12,"תפ (ק""ג) 42234-04-12",תפ_42234-04-12
תפ_42361-08-23,תפ (י-ם) 42361-08-23,תפ_42361-08-23
תפ_42361-05-17,תפ (י-ם) 42361-05-17,תפ_42361-05-17
תפ_42397-03-12,תפ (נצ') 42397-03-12,תפ_42397-03-12
תפ_42359-08-18,"תפ (פ""ת) 42359-08-18",תפ_42359-08-18
תפ_42162-12-21,"תפ (ת""א) 42162-12-21",תפ_42162-12-21
תפ_42333-07-15,"תפ (ת""א) 42333-07-15",תפ_42333-07-15
תפ_42458-05-14,"תפ (ב""ש) 42458-05-14",תפ_42458-05-14
תפ_42456-02-18,"תפ (ק""ג) 42456-02-18",תפ_42456-02-18
תפ_42378-11-19,"תפ (ת""א) 42378-11-19",תפ_42378-11-19
תפ_42431-08-23,תפ (י-ם) 42431-08-23,תפ_42431-08-23
תפ_42494-04-16,תפ (טב') 42494-04-16,תפ_42494-04-16
תפ_42413-01-20,תפ (י-ם) 42413-01-20,תפ_42413-01-20
תפ_42497-03-21,תפ (רמ') 42497-03-21,תפ_42497-03-21
תפ_42479-02-14,"תפ (ת""א) 42479-02-14",תפ_42479-02-14
תפ_42512-02-14,"תפ (כ""ס) 42512-02-14",תפ_42512-02-14
תפ_42410-08-13,"תפ (ק""ג) 42410-08-13",תפ_42410-08-13
תפ_42497-08-23,תפ (י-ם) 42497-08-23,תפ_42497-08-23
תפ_42533-11-13,תפ (רח') 42533-11-13,תפ_42533-11-13
תפ_4244-01-17,"תפ (ק""ג) 4244-01-17",תפ_4244-01-17
תפ_4258-07-15,תפ (י-ם) 4258-07-15,תפ_4258-07-15
תפ_42543-06-14,תפ (רמ') 42543-06-14,תפ_42543-06-14
תפ_42608-12-19,"תפ (כ""ס) 42608-12-19",תפ_42608-12-19
תפ_42618-07-16,תפ (נת') 42618-07-16,תפ_42618-07-16
תפ_42566-08-23,תפ (י-ם) 42566-08-23,תפ_42566-08-23
תפ_42621-07-16,"תפ (פ""ת) 42621-07-16",תפ_42621-07-16
תפ_42654-07-16,"תפ (פ""ת) 42654-07-16",תפ_42654-07-16
תפ_4261-09-22,תפ (חי') 4261-09-22,תפ_4261-09-22
תפ_42539-04-22,תפ (י-ם) 42539-04-22,תפ_42539-04-22
תפ_42653-08-23,תפ (י-ם) 42653-08-23,תפ_42653-08-23
תפ_42673-04-12,תפ (נת') 42673-04-12,תפ_42673-04-12
תפ_42712-02-12,תפ (נצ') 42712-02-12,תפ_42712-02-12
תפ_42707-08-21,"תפ (ת""א) 42707-08-21",תפ_42707-08-21
תפ_42775-10-12,תפ (י-ם) 42775-10-12,תפ_42775-10-12
תפ_42704-01-20,תפ (אש') 42704-01-20,תפ_42704-01-20
תפ_42779-07-18,"תפ (ק""ג) 42779-07-18",תפ_42779-07-18
תפ_42797-11-13,תפ (מרכז) 42797-11-13,תפ_42797-11-13
תפ_42734-08-23,תפ (י-ם) 42734-08-23,תפ_42734-08-23
תפ_42790-07-18,"תפ (ק""ג) 42790-07-18",תפ_42790-07-18
תפ_42692-01-20,"תפ (ת""א) 42692-01-20",תפ_42692-01-20
תפ_42827-10-18,תפ (חי') 42827-10-18,תפ_42827-10-18
תפ_42808-01-24,תפ (חי') 42808-01-24,תפ_42808-01-24
תפ_42879-09-21,תפ (י-ם) 42879-09-21,תפ_42879-09-21
תפ_42761-01-18,תפ (מרכז) 42761-01-18,תפ_42761-01-18
תפ_42974-11-12,"תפ (כ""ס) 42974-11-12",תפ_42974-11-12
תפ_4292-05,תפ (רמ') 4292/05,תפ_4292-05
תפ_429-03-17,תפ (חי') 429-03-17,תפ_429-03-17
תפ_42806-07-18,"תפ (ק""ג) 42806-07-18",תפ_42806-07-18
תפ_42987-06-16,תפ (י-ם) 42987-06-16,תפ_42987-06-16
תפ_43072-04-14,"תפ (ק""ג) 43072-04-14",תפ_43072-04-14
תפ_43133-11-14,תפ (טב') 43133-11-14,תפ_43133-11-14
תפ_43084-09-20,תפ (רמ') 43084-09-20,תפ_43084-09-20
תפ_43097-02-18,תפ (רמ') 43097-02-18,תפ_43097-02-18
תפ_42796-02-24,"תפ (כ""ס) 42796-02-24",תפ_42796-02-24
תפ_43053-03-12,תפ (אי') 43053-03-12,תפ_43053-03-12
תפ_42956-04-22,"תפ (ראשל""צ) 42956-04-22",תפ_42956-04-22
תפ_43136-01-11,תפ (י-ם) 43136-01-11,תפ_43136-01-11
תפ_43138-09-18,"תפ (ראשל""צ) 43138-09-18",תפ_43138-09-18
תפ_43228-09-16,"תפ (ראשל""צ) 43228-09-16",תפ_43228-09-16
תפ_43174-12-23,תפ (רמ') 43174-12-23,תפ_43174-12-23
תפ_43240-06-17,"תפ (ק""ש) 43240-06-17",תפ_43240-06-17
תפ_43226-12-20,תפ (נת') 43226-12-20,תפ_43226-12-20
תפ_43167-10-12,תפ (י-ם) 43167-10-12,תפ_43167-10-12
תפ_43260-10-16,"תפ (ק""ש) 43260-10-16",תפ_43260-10-16
תפ_43195-09-15,תפ (י-ם) 43195-09-15,תפ_43195-09-15
תפ_43263-03-21,"תפ (ב""ש) 43263-03-21",תפ_43263-03-21
תפ_42976-08-17,תפ (י-ם) 42976-08-17,תפ_42976-08-17
תפ_43175-10-12,תפ (י-ם) 43175-10-12,תפ_43175-10-12
תפ_43253-03-21,"תפ (ב""ש) 43253-03-21",תפ_43253-03-21
תפ_43307-01-11,תפ (י-ם) 43307-01-11,תפ_43307-01-11
תפ_4336-07-20,"תפ (ב""ש) 4336-07-20",תפ_4336-07-20
תפ_43360-01-19,תפ (י-ם) 43360-01-19,תפ_43360-01-19
תפ_43375-10-12,תפ (י-ם) 43375-10-12,תפ_43375-10-12
תפ_43394-11-19,תפ (מרכז) 43394-11-19,תפ_43394-11-19
תפ_43463-07-16,"תפ (ת""א) 43463-07-16",תפ_43463-07-16
תפ_43372-07-23,"תפ (ב""ש) 43372-07-23",תפ_43372-07-23
תפ_43383-07-21,"תפ (ב""ש) 43383-07-21",תפ_43383-07-21
תפ_43397-02-15,"תפ (ק""ג) 43397-02-15",תפ_43397-02-15
תפ_43354-03-21,"תפ (ב""ש) 43354-03-21",תפ_43354-03-21
תפ_43456-12-20,"תפ (ת""א) 43456-12-20",תפ_43456-12-20
תפ_43480-02-21,"תפ (ב""ש) 43480-02-21",תפ_43480-02-21
תפ_43482-11-21,"תפ (ת""א) 43482-11-21",תפ_43482-11-21
תפ_43524-02-20,"תפ (ב""ש) 43524-02-20",תפ_43524-02-20
תפ_43515-03-16,"תפ (ת""א) 43515-03-16",תפ_43515-03-16
תפ_43525-01-21,תפ (י-ם) 43525-01-21,תפ_43525-01-21
תפ_43529-11-16,"תפ (ת""א) 43529-11-16",תפ_43529-11-16
תפ_43544-05-21,תפ (י-ם) 43544-05-21,תפ_43544-05-21
תפ_43556-03-14,"תפ (כ""ס) 43556-03-14",תפ_43556-03-14
תפ_43664-01-14,תפ (רח') 43664-01-14,תפ_43664-01-14
תפ_43722-02-13,תפ (רמ') 43722-02-13,תפ_43722-02-13
תפ_43747-09-14,תפ (עכו) 43747-09-14,תפ_43747-09-14
תפ_43694-08-17,תפ (י-ם) 43694-08-17,תפ_43694-08-17
תפ_43632-05-17,"תפ (כ""ס) 43632-05-17",תפ_43632-05-17
תפ_43575-05-18,"תפ (ת""א) 43575-05-18",תפ_43575-05-18
תפ_43808-10-15,"תפ (ראשל""צ) 43808-10-15",תפ_43808-10-15
תפ_4370-02-16,"תפ (ק""ג) 4370-02-16",תפ_4370-02-16
תפ_43778-07-16,תפ (קריות) 43778-07-16,תפ_43778-07-16
תפ_43773-03-14,תפ (י-ם) 43773-03-14,תפ_43773-03-14
תפ_43815-01-18,תפ (י-ם) 43815-01-18,תפ_43815-01-18
תפ_43841-11-19,תפ (י-ם) 43841-11-19,תפ_43841-11-19
תפ_43869-10-11,"תפ (ת""א) 43869-10-11",תפ_43869-10-11
תפ_43875-08-17,תפ (רח') 43875-08-17,תפ_43875-08-17
תפ_43840-06-22,תפ (נת') 43840-06-22,תפ_43840-06-22
תפ_43884-01-23,"תפ (ב""ש) 43884-01-23",תפ_43884-01-23
תפ_4389-06-22,"תפ (ב""ש) 4389-06-22",תפ_4389-06-22
תפ_43911-02-21,תפ (רח') 43911-02-21,תפ_43911-02-21
תפ_43794-10-18,תפ (י-ם) 43794-10-18,תפ_43794-10-18
תפ_43665-08-21,"תפ (ב""ש) 43665-08-21",תפ_43665-08-21
תפ_43978-02-21,תפ (רח') 43978-02-21,תפ_43978-02-21
תפ_43916-09-17,"תפ (ת""א) 43916-09-17",תפ_43916-09-17
תפ_43941-10-14,"תפ (כ""ס) 43941-10-14",תפ_43941-10-14
תפ_44003-08-13,תפ (נת') 44003-08-13,תפ_44003-08-13
תפ_4407-02-16,"תפ (ראשל""צ) 4407-02-16",תפ_4407-02-16
תפ_43983-05-19,"תפ (ת""א) 43983-05-19",תפ_43983-05-19
תפ_44087-12-11,"תפ (ראשל""צ) 44087-12-11",תפ_44087-12-11
תפ_44015-11-21,"תפ (ק""ג) 44015-11-21",תפ_44015-11-21
תפ_44070-11-23,תפ (י-ם) 44070-11-23,תפ_44070-11-23
תפ_44027-05-15,"תפ (ק""ג) 44027-05-15",תפ_44027-05-15
תפ_44097-03-17,"תפ (ת""א) 44097-03-17",תפ_44097-03-17
תפ_44091-11-15,"תפ (ראשל""צ) 44091-11-15",תפ_44091-11-15
תפ_4413-05-13,"תפ (ת""א) 4413-05-13",תפ_4413-05-13
תפ_44129-09-19,"תפ (ת""א) 44129-09-19",תפ_44129-09-19
תפ_44163-06-22,תפ (קריות) 44163-06-22,תפ_44163-06-22
תפ_44174-05-21,"תפ (ב""ש) 44174-05-21",תפ_44174-05-21
תפ_44205-02-14,תפ (רמ') 44205-02-14,תפ_44205-02-14
תפ_44208-02-14,תפ (רמ') 44208-02-14,תפ_44208-02-14
תפ_44220-09-15,"תפ (כ""ס) 44220-09-15",תפ_44220-09-15
תפ_44250-12-15,"תפ (ק""ג) 44250-12-15",תפ_44250-12-15
תפ_44181-01-17,תפ (חי') 44181-01-17,תפ_44181-01-17
תפ_4415-02-18,תפ (מרכז) 4415-02-18,תפ_4415-02-18
תפ_44279-06-21,"תפ (ראשל""צ) 44279-06-21",תפ_44279-06-21
תפ_44280-01-18,"תפ (ק""ג) 44280-01-18",תפ_44280-01-18
תפ_43982-06-17,תפ (רח') 43982-06-17,תפ_43982-06-17
תפ_44314-05-16,תפ (י-ם) 44314-05-16,תפ_44314-05-16
תפ_44352-01-14,"תפ (ת""א) 44352-01-14",תפ_44352-01-14
תפ_44336-03-19,"תפ (ראשל""צ) 44336-03-19",תפ_44336-03-19
תפ_44211-03-22,תפ (אשד') 44211-03-22,תפ_44211-03-22
תפ_4435-07-19,תפ (מרכז) 4435-07-19,תפ_4435-07-19
תפ_4435-11-17,תפ (מרכז) 4435-11-17,תפ_4435-11-17
תפ_44226-07-14,תפ (חי') 44226-07-14,תפ_44226-07-14
תפ_44360-07-17,תפ (י-ם) 44360-07-17,תפ_44360-07-17
תפ_44386-11-13,תפ (רח') 44386-11-13,תפ_44386-11-13
תפ_4439-06-12,תפ (אשד') 4439-06-12,תפ_4439-06-12
תפ_44387-11-19,"תפ (ב""ש) 44387-11-19",תפ_44387-11-19
תפ_44357-06-12,תפ (מרכז) 44357-06-12,תפ_44357-06-12
תפ_44415-01-17,תפ (קריות) 44415-01-17,תפ_44415-01-17
תפ_44422-01-17,תפ (קריות) 44422-01-17,תפ_44422-01-17
תפ_4429-02-24,תפ (נת') 4429-02-24,תפ_4429-02-24
תפ_44460-01-15,"תפ (ב""ש) 44460-01-15",תפ_44460-01-15
תפ_44427-10-18,"תפ (ראשל""צ) 44427-10-18",תפ_44427-10-18
תפ_44503-01-23,"תפ (ב""ש) 44503-01-23",תפ_44503-01-23
תפ_44503-10-13,"תפ (פ""ת) 44503-10-13",תפ_44503-10-13
תפ_44505-08-14,"תפ (פ""ת) 44505-08-14",תפ_44505-08-14
תפ_44540-10-20,"תפ (ת""א) 44540-10-20",תפ_44540-10-20
תפ_44501-11-16,"תפ (ב""ש) 44501-11-16",תפ_44501-11-16
תפ_44449-10-19,"תפ (פ""ת) 44449-10-19",תפ_44449-10-19
תפ_44591-05-18,תפ (י-ם) 44591-05-18,תפ_44591-05-18
תפ_44550-10-20,תפ (אי') 44550-10-20,תפ_44550-10-20
תפ_446-05-14,תפ (י-ם) 446-05-14,תפ_446-05-14
תפ_44477-08-20,"תפ (ב""ש) 44477-08-20",תפ_44477-08-20
תפ_44404-01-16,תפ (י-ם) 44404-01-16,תפ_44404-01-16
תפ_44642-02-16,תפ (נת') 44642-02-16,תפ_44642-02-16
תפ_44658-09-22,תפ (אי') 44658-09-22,תפ_44658-09-22
תפ_44666-10-18,"תפ (ראשל""צ) 44666-10-18",תפ_44666-10-18
תפ_44712-01-17,תפ (טב') 44712-01-17,תפ_44712-01-17
תפ_44604-11-22,"תפ (ראשל""צ) 44604-11-22",תפ_44604-11-22
תפ_44601-05-14,תפ (רמ') 44601-05-14,תפ_44601-05-14
תפ_44772-02-13,תפ (רח') 44772-02-13,תפ_44772-02-13
תפ_44877-06-13,תפ (מרכז) 44877-06-13,תפ_44877-06-13
תפ_44843-01-19,תפ (רח') 44843-01-19,תפ_44843-01-19
תפ_44871-12-17,"תפ (ראשל""צ) 44871-12-17",תפ_44871-12-17
תפ_4488-05-22,תפ (י-ם) 4488-05-22,תפ_4488-05-22
תפ_44882-08-13,"תפ (ת""א) 44882-08-13",תפ_44882-08-13
תפ_4475-12-13,"תפ (ת""א) 4475-12-13",תפ_4475-12-13
תפ_4460-04-18,תפ (מרכז) 4460-04-18,תפ_4460-04-18
תפ_44878-10-22,"תפ (ב""ש) 44878-10-22",תפ_44878-10-22
תפ_4495-06-14,"תפ (ק""ג) 4495-06-14",תפ_4495-06-14
תפ_44914-01-17,תפ (י-ם) 44914-01-17,תפ_44914-01-17
תפ_4488-09-18,תפ (י-ם) 4488-09-18,תפ_4488-09-18
תפ_44964-02-14,תפ (י-ם) 44964-02-14,תפ_44964-02-14
תפ_44985-11-12,"תפ (ת""א) 44985-11-12",תפ_44985-11-12
תפ_44977-10-15,תפ (אי') 44977-10-15,תפ_44977-10-15
תפ_44946-06-23,"תפ (ראשל""צ) 44946-06-23",תפ_44946-06-23
תפ_45048-06-14,"תפ (ב""ש) 45048-06-14",תפ_45048-06-14
תפ_45012-03-20,"תפ (ת""א) 45012-03-20",תפ_45012-03-20
תפ_45055-07-23,"תפ (ב""ש) 45055-07-23",תפ_45055-07-23
תפ_44694-10-18,"תפ (ראשל""צ) 44694-10-18",תפ_44694-10-18
תפ_45070-04-17,"תפ (ת""א) 45070-04-17",תפ_45070-04-17
תפ_45065-03-13,"תפ (ת""א) 45065-03-13",תפ_45065-03-13
תפ_45055-01-22,תפ (י-ם) 45055-01-22,תפ_45055-01-22
תפ_45102-06-19,תפ (נת') 45102-06-19,תפ_45102-06-19
תפ_45133-06-19,תפ (נת') 45133-06-19,תפ_45133-06-19
תפ_45150-03-20,תפ (י-ם) 45150-03-20,תפ_45150-03-20
תפ_4515-02-13,"תפ (ת""א) 4515-02-13",תפ_4515-02-13
תפ_45136-02-13,"תפ (ת""א) 45136-02-13",תפ_45136-02-13
תפ_45160-04-24,תפ (רמ') 45160-04-24,תפ_45160-04-24
תפ_45156-04-15,"תפ (ב""ש) 45156-04-15",תפ_45156-04-15
תפ_45165-10-18,"תפ (בי""ש) 45165-10-18",תפ_45165-10-18
תפ_45171-02-14,"תפ (ת""א) 45171-02-14",תפ_45171-02-14
תפ_45117-01-18,תפ (חי') 45117-01-18,תפ_45117-01-18
תפ_45180-02-13,"תפ (ת""א) 45180-02-13",תפ_45180-02-13
תפ_45175-07-16,תפ (מרכז) 45175-07-16,תפ_45175-07-16
תפ_45061-05-15,תפ (מרכז) 45061-05-15,תפ_45061-05-15
תפ_45181-01-14,תפ (נת') 45181-01-14,תפ_45181-01-14
תפ_45195-11-20,"תפ (ת""א) 45195-11-20",תפ_45195-11-20
תפ_45226-07-14,תפ (עכו) 45226-07-14,תפ_45226-07-14
תפ_45279-06-19,תפ (נת') 45279-06-19,תפ_45279-06-19
תפ_45270-01-22,תפ (נת') 45270-01-22,תפ_45270-01-22
תפ_45232-07-18,תפ (חי') 45232-07-18,תפ_45232-07-18
תפ_45388-11-20,תפ (חי') 45388-11-20,תפ_45388-11-20
תפ_45188-12-14,"תפ (ק""ג) 45188-12-14",תפ_45188-12-14
תפ_45267-07-15,"תפ (פ""ת) 45267-07-15",תפ_45267-07-15
תפ_45480-02-19,תפ (מרכז) 45480-02-19,תפ_45480-02-19
תפ_45447-12-24,תפ (עכו) 45447-12-24,תפ_45447-12-24
תפ_45489-04-21,תפ (רמ') 45489-04-21,תפ_45489-04-21
תפ_45345-08-18,תפ (י-ם) 45345-08-18,תפ_45345-08-18
תפ_45537-07-17,תפ (י-ם) 45537-07-17,תפ_45537-07-17
תפ_45539-04-17,תפ (י-ם) 45539-04-17,תפ_45539-04-17
תפ_45516-08-21,"תפ (ת""א) 45516-08-21",תפ_45516-08-21
תפ_45331-07-14,"תפ (ק""ג) 45331-07-14",תפ_45331-07-14
תפ_45593-12-23,תפ (י-ם) 45593-12-23,תפ_45593-12-23
תפ_45433-09-17,תפ (חי') 45433-09-17,תפ_45433-09-17
תפ_45446-11-15,תפ (חי') 45446-11-15,תפ_45446-11-15
תפ_45599-07-14,תפ (רח') 45599-07-14,תפ_45599-07-14
תפ_45610-04-14,"תפ (ק""ג) 45610-04-14",תפ_45610-04-14
תפ_4559-10-21,תפ (חד') 4559-10-21,תפ_4559-10-21
תפ_45199-01-22,תפ (י-ם) 45199-01-22,תפ_45199-01-22
תפ_45698-02-11,"תפ (פ""ת) 45698-02-11",תפ_45698-02-11
תפ_45672-02-10,"תפ (ת""א) 45672-02-10",תפ_45672-02-10
תפ_45623-11-20,"תפ (ק""ג) 45623-11-20",תפ_45623-11-20
תפ_4579-09-12,"תפ (ק""ג) 4579-09-12",תפ_4579-09-12
תפ_45759-12-17,"תפ (ת""א) 45759-12-17",תפ_45759-12-17
תפ_45708-01-17,"תפ (ראשל""צ) 45708-01-17",תפ_45708-01-17
תפ_45791-03-13,"תפ (ת""א) 45791-03-13",תפ_45791-03-13
תפ_45838-06-15,תפ (נת') 45838-06-15,תפ_45838-06-15
תפ_45794-05-23,תפ (אי') 45794-05-23,תפ_45794-05-23
תפ_45874-03-19,תפ (י-ם) 45874-03-19,תפ_45874-03-19
תפ_45937-12-18,תפ (רח') 45937-12-18,תפ_45937-12-18
תפ_45974-01-12,"תפ (ראשל""צ) 45974-01-12",תפ_45974-01-12
תפ_45961-07-17,תפ (י-ם) 45961-07-17,תפ_45961-07-17
תפ_46015-05-12,"תפ (ראשל""צ) 46015-05-12",תפ_46015-05-12
תפ_45997-09-16,"תפ (ראשל""צ) 45997-09-16",תפ_45997-09-16
תפ_45996-07-21,תפ (אש') 45996-07-21,תפ_45996-07-21
תפ_46041-11-13,תפ (עכו) 46041-11-13,תפ_46041-11-13
תפ_45633-05-17,תפ (חי') 45633-05-17,תפ_45633-05-17
תפ_46039-04-17,"תפ (ראשל""צ) 46039-04-17",תפ_46039-04-17
תפ_45818-07-16,"תפ (ב""ש) 45818-07-16",תפ_45818-07-16
תפ_46051-06-15,"תפ (ת""א) 46051-06-15",תפ_46051-06-15
תפ_46052-02-12,תפ (י-ם) 46052-02-12,תפ_46052-02-12
תפ_45644-11-22,תפ (אי') 45644-11-22,תפ_45644-11-22
תפ_46018-03-14,תפ (חי') 46018-03-14,תפ_46018-03-14
תפ_4603-02-15,"תפ (ק""ש) 4603-02-15",תפ_4603-02-15
תפ_46057-01-19,"תפ (ב""ש) 46057-01-19",תפ_46057-01-19
תפ_46090-03-14,תפ (חי') 46090-03-14,תפ_46090-03-14
תפ_46118-07-24,תפ (מרכז) 46118-07-24,תפ_46118-07-24
תפ_4606-08-20,תפ (אש') 4606-08-20,תפ_4606-08-20
תפ_46038-06-16,תפ (נת') 46038-06-16,תפ_46038-06-16
תפ_46177-07-20,"תפ (בי""ש) 46177-07-20",תפ_46177-07-20
תפ_46194-04-16,"תפ (ב""ש) 46194-04-16",תפ_46194-04-16
תפ_4621-02-23,"תפ (ראשל""צ) 4621-02-23",תפ_4621-02-23
תפ_46325-02-16,"תפ (ת""א) 46325-02-16",תפ_46325-02-16
תפ_46328-02-18,תפ (רמ') 46328-02-18,תפ_46328-02-18
תפ_4632-02-22,תפ (י-ם) 4632-02-22,תפ_4632-02-22
תפ_46221-08-23,תפ (י-ם) 46221-08-23,תפ_46221-08-23
תפ_46321-07-15,תפ (י-ם) 46321-07-15,תפ_46321-07-15
תפ_46315-12-23,תפ (חי') 46315-12-23,תפ_46315-12-23
תפ_4636-12-13,תפ (רח') 4636-12-13,תפ_4636-12-13
תפ_46354-02-13,תפ (י-ם) 46354-02-13,תפ_46354-02-13
תפ_46401-08-15,תפ (טב') 46401-08-15,תפ_46401-08-15
תפ_46366-09-19,תפ (חי') 46366-09-19,תפ_46366-09-19
תפ_46173-08-15,"תפ (כ""ס) 46173-08-15",תפ_46173-08-15
תפ_46460-12-15,תפ (י-ם) 46460-12-15,תפ_46460-12-15
תפ_46526-01-15,"תפ (ק""ג) 46526-01-15",תפ_46526-01-15
תפ_46422-05-21,"תפ (ק""ג) 46422-05-21",תפ_46422-05-21
תפ_46577-03-15,"תפ (ק""ג) 46577-03-15",תפ_46577-03-15
תפ_46386-01-14,תפ (רמ') 46386-01-14,תפ_46386-01-14
תפ_46548-03-17,"תפ (ראשל""צ) 46548-03-17",תפ_46548-03-17
תפ_4640-09-15,תפ (נת') 4640-09-15,תפ_4640-09-15
תפ_4658-07-22,תפ (מרכז) 4658-07-22,תפ_4658-07-22
תפ_46604-02-21,"תפ (ת""א) 46604-02-21",תפ_46604-02-21
תפ_46655-01-18,תפ (קריות) 46655-01-18,תפ_46655-01-18
תפ_46662-04-15,תפ (מרכז) 46662-04-15,תפ_46662-04-15
תפ_46700-07-22,"תפ (ב""ש) 46700-07-22",תפ_46700-07-22
תפ_46497-09-16,תפ (חי') 46497-09-16,תפ_46497-09-16
תפ_46701-08-22,תפ (חי') 46701-08-22,תפ_46701-08-22
תפ_4677-02-14,תפ (נת') 4677-02-14,תפ_4677-02-14
תפ_46735-02-20,תפ (נת') 46735-02-20,תפ_46735-02-20
תפ_46786-01-23,תפ (חי') 46786-01-23,תפ_46786-01-23
תפ_46819-10-12,"תפ (ראשל""צ) 46819-10-12",תפ_46819-10-12
תפ_46786-04-18,תפ (מרכז) 46786-04-18,תפ_46786-04-18
תפ_46722-01-23,תפ (קריות) 46722-01-23,תפ_46722-01-23
