verdict_1,verdict_2,similarity_score,source_batch
תפ_16826-04-18,תפ_37474-03-20,85,main
תפ_32817-12-14,תפ_54036-06-19,35,main
תפ_33866-12-15,תפ_37987-11-23,35,main
תפ_14553-12-23,תפ_33916-02-22,75,main
תפ_1338-12-20,תפ_3667-07-15,55,main
תפ_4632-02-22,תפ_5496-11-20,35,main
תפ_1990-11-22,תפ_61392-09-16,30,main
תפ_13322-07-22,תפ_38680-05-20,65,main
תפ_20513-06-20,תפ_40063-03-18,30,main
תפ_42156-05-22,תפ_71059-03-19,20,main
תפ_3526-04-21,תפ_6749-09-22,55,main
תפ_25934-06-19,תפ_33439-01-21,30,main
תפ_30538-02-19,תפ_38014-02-22,35,main
עפ_6029-03,תפ_54036-06-19,25,main
תפ_32817-12-14,תפ_40892-01-24,30,main
תפ_16595-03-21,תפ_54487-02-16,75,main
תפ_23577-02-19,תפ_2679-03-18,75,main
תפ_45480-02-19,תפ_58723-03-16,25,main
תפ_2211-11-19,תפ_37468-09-16,68,main
תפ_1057-05-15,תפ_66306-03-19,15,main
תפ_47284-03-19,תפ_60380-03-22,45,main
תפ_22021-09-22,תפ_60454-06-16,45,main
תפ_53127-06-16,תפ_62794-11-21,25,main
תפ_4435-07-19,תפ_46548-03-17,65,main
תפ_26792-04-16,תפ_45874-03-19,18,main
תפ_3766-09-21,תפ_49875-05-23,25,main
תפ_39424-11-22,תפ_39568-06-21,35,main
תפ_2211-11-19,תפ_23659-04-22,72,main
תפ_23282-05-17,תפ_46173-08-15,25,main
תפ_21873-05-14,תפ_6110-09-17,35,main
תפ_39214-12-15,תפ_46786-01-23,65,main
תפ_39034-01-18,תפ_52145-01-20,30,main
תפ_12143-06-20,תפ_40063-03-18,20,main
תפ_2275-06-17,תפ_27103-01-18,35,main
תפ_12130-05-22,תפ_3766-09-21,15,main
תפ_4632-02-22,תפ_57425-01-22,55,main
תפ_36823-02-21,תפ_46967-02-21,25,main
תפ_12143-06-20,תפ_44129-09-19,45,main
תפ_10812-12-21,תפ_30039-04-20,85,main
תפ_13519-11-23,תפ_51933-05-12,65,main
תפ_27103-01-18,תפ_59971-01-17,35,main
תפ_10393-03-21,תפ_60380-03-22,45,main
תפ_43525-01-21,תפ_44501-11-16,65,main
תפ_28736-03-20,תפ_30310-09-23,15,main
תפ_23659-04-22,תפ_28234-05-21,65,main
תפ_13373-10-23,תפ_36801-10-22,35,main
תפ_40063-03-18,תפ_47757-02-18,25,main
תפ_43525-01-21,תפ_45433-09-17,25,main
תפ_30678-02-22,תפ_39034-01-18,45,main
תפ_11739-03-21,תפ_31746-10-22,20,main
תפ_43525-01-21,תפ_46896-11-15,30,main
תפ_23322-02-16,תפ_58372-12-14,65,main
תפ_42116-04-17,תפ_50059-04-15,45,main
תפ_13373-10-23,תפ_60454-06-16,38,main
תפ_1127-05-20,תפ_13113-07-22,35,main
תפ_2211-11-19,תפ_33916-02-22,75,main
תפ_25835-05-18,תפ_57912-07-14,25,main
תפ_12143-06-20,תפ_21503-07-23,25,main
תפ_3256-16,תפ_46967-02-21,35,main
תפ_19827-06-15,תפ_6749-09-22,35,main
תפ_40331-03-18,תפ_56059-07-17,75,main
תפ_31425-08-20,תפ_5911-11-16,35,main
תפ_36431-04-15,תפ_37850-05-17,35,main
תפ_23774-03-17,תפ_8900-11-22,25,main
תפ_56566-08-20,תפ_6970-05-22,20,main
תפ_21162-10-19,תפ_55287-10-23,25,main
תפ_3256-16,תפ_41189-09-15,30,main
עפ_6029-03,תפ_23443-04-21,25,main
תפ_46039-04-17,תפ_50774-11-15,80,main
תפ_30310-09-23,תפ_45055-01-22,60,main
תפ_51810-03-15,תפ_60842-12-14,25,main
תפ_33666-05-15,תפ_53373-04-13,35,main
תפ_14553-12-23,תפ_5391-02-20,10,main
תפ_28157-02-23,תפ_39424-11-22,45,main
תפ_13704-12-23,תפ_66982-09-16,55,main
עפ_6029-03,תפ_41597-11-23,20,main
תפ_58603-06-21,תפ_7430-02-18,25,main
תפ_2330-02-20,תפ_42006-10-16,38,main
תפ_42116-04-17,תפ_5649-09-21,55,main
תפ_29216-07-16,תפ_43084-09-20,20,main
תפ_35389-01-21,תפ_52569-05-16,85,main
תפ_25835-05-18,תפ_3256-16,40,main
תפ_3256-16,תפ_46173-08-15,85,main
תפ_51797-01-21,תפ_8444-04-23,15,main
תפ_11969-01-18,תפ_32704-10-14,35,main
תפ_39214-12-15,תפ_49244-01-22,35,main
תפ_15972-06-20,תפ_3526-04-21,35,main
תפ_33541-02-20,תפ_7696-05-20,20,main
תפ_19412-05-18,תפ_61392-09-16,35,main
תפ_32817-12-14,תפ_36831-09-13,25,main
תפ_23659-04-22,תפ_34787-05-20,75,main
תפ_21284-10-19,תפ_45055-01-22,35,main
תפ_2275-06-17,תפ_59329-02-18,25,main
תפ_3256-16,תפ_32817-12-14,70,main
תפ_20513-06-20,תפ_31425-08-20,40,main
תפ_3256-16,תפ_42653-08-23,30,main
תפ_31276-05-19,תפ_37551-01-16,35,main
תפ_15747-08-22,תפ_30678-02-22,20,main
תפ_26792-04-16,תפ_52205-06-22,38,main
תפ_37551-01-16,תפ_39424-11-22,45,main
תפ_39214-12-15,תפ_47757-02-18,35,main
תפ_15709-10-19,תפ_42497-03-21,68,main
תפ_1197-11-21,תפ_5496-11-20,65,main
תפ_11739-03-21,תפ_13749-03-17,20,main
תפ_38014-02-22,תפ_59329-02-18,55,main
תפ_44540-10-20,תפ_59045-12-20,38,main
תפ_1338-12-20,תפ_4719-02-23,30,main
תפ_10108-11-21,תפ_63473-06-19,65,main
תפ_23659-04-22,תפ_44415-01-17,20,main
תפ_37850-05-17,תפ_46173-08-15,55,main
תפ_17410-08-13,תפ_54543-06-21,55,main
תפ_15263-09-18,תפ_65302-03-22,25,main
תפ_43941-10-14,תפ_54826-08-16,65,main
תפ_16540-08-21,תפ_21355-08-18,25,main
תפ_30678-02-22,תפ_32817-12-14,35,main
תפ_20482-10-16,תפ_38574-12-18,80,main
תפ_30538-02-19,תפ_51778-06-24,55,main
תפ_49401-08-15,תפ_59067-03-21,65,main
תפ_35299-09-23,תפ_66306-03-19,10,main
תפ_36422-07-13,תפ_37551-01-16,35,main
תפ_14578-04-19,תפ_45480-02-19,90,main
תפ_12469-10-16,תפ_56624-12-19,25,main
תפ_33835-10-15,תפ_48352-05-15,65,main
תפ_32956-11-20,תפ_3818-01-24,75,main
תפ_31419-11-20,תפ_52567-05-23,80,main
תפ_32174-07-20,תפ_69278-05-18,72,main
תפ_21355-08-18,תפ_26032-04-14,20,main
תפ_11739-03-21,תפ_38366-02-17,35,main
תפ_10689-10-17,תפ_7027-07-19,58,main
תפ_16540-08-21,תפ_30197-04-17,35,main
תפ_4435-11-17,תפ_51797-01-21,15,main
תפ_37551-01-16,תפ_5391-02-20,20,main
תפ_66306-03-19,תפ_67473-10-21,30,main
תפ_13373-10-23,תפ_59274-02-22,35,main
תפ_25458-11-18,תפ_37495-01-20,90,main
תפ_25835-05-18,תפ_43525-01-21,45,main
תפ_46118-07-24,תפ_824-06-17,85,main
תפ_21284-10-19,תפ_33835-10-15,45,main
תפ_39647-01-20,תפ_49875-05-23,30,main
תפ_44601-05-14,תפ_60606-10-20,25,main
תפ_18846-06-20,תפ_28288-11-15,35,main
תפ_35389-01-21,תפ_54327-08-20,70,main
תפ_22021-09-22,תפ_59970-03-19,55,main
תפ_33666-05-15,תפ_8633-04-15,55,main
תפ_32956-11-20,תפ_52504-10-20,72,main
תפ_41269-05-16,תפ_53805-09-16,75,main
תפ_33898-01-22,תפ_45537-07-17,35,main
תפ_14963-02-23,תפ_26032-04-14,35,main
תפ_51797-01-21,תפ_52504-10-20,65,main
תפ_21991-04-20,תפ_34561-01-23,85,main
תפ_37340-06-12,תפ_41189-09-15,55,main
תפ_19827-06-15,תפ_4632-02-22,20,main
תפ_14963-02-23,תפ_3256-16,25,main
תפ_21059-03-16,תפ_69278-05-18,65,main
תפ_11608-07-16,תפ_68942-01-19,72,main
תפ_10689-10-17,תפ_56059-07-17,55,main
תפ_34353-03-17,תפ_37468-09-16,38,main
תפ_29216-07-16,תפ_40063-03-18,30,main
תפ_34197-11-21,תפ_56566-08-20,20,main
תפ_46967-02-21,תפ_48281-08-18,30,main
תפ_11017-08-14,תפ_2599-09-17,45,main
תפ_25502-05-22,תפ_33024-01-18,35,main
תפ_5649-09-21,תפ_60454-06-16,25,main
תפ_40892-01-24,תפ_46173-08-15,25,main
תפ_14963-02-23,תפ_25934-06-19,65,main
תפ_17822-05-15,תפ_20872-02-14,55,main
תפ_20197-01-22,תפ_31419-11-20,90,main
תפ_62070-05-20,תפ_824-06-17,72,main
תפ_23142-09-14,תפ_34792-10-18,25,main
תפ_21284-10-19,תפ_53948-11-14,55,main
תפ_36422-07-13,תפ_50860-02-20,20,main
תפ_26647-05-17,תפ_9369-01-13,40,main
תפ_44477-08-20,תפ_824-06-17,75,main
תפ_1338-12-20,תפ_22537-01-18,35,main
תפ_23142-09-14,תפ_5649-09-21,45,main
תפ_5341-07-19,תפ_8887-10-21,30,main
עפ_6029-03,תפ_45012-03-20,75,main
תפ_27103-01-18,תפ_47757-02-18,30,main
תפ_52205-06-22,תפ_62070-05-20,35,main
תפ_32174-07-20,תפ_51886-02-24,30,main
תפ_30580-02-21,תפ_50059-04-15,45,main
תפ_34792-10-18,תפ_64711-01-19,55,main
עפ_6029-03,תפ_21280-11-18,25,main
תפ_12672-11-21,תפ_14751-12-20,90,main
תפ_23408-05-15,תפ_39424-11-22,25,main
תפ_43394-11-19,תפ_73906-12-20,90,main
תפ_44540-10-20,תפ_8203-05-23,60,main
תפ_16097-08-21,תפ_21284-10-19,40,main
תפ_46786-01-23,תפ_53127-06-16,60,main
תפ_26762-06-14,תפ_49401-08-15,60,main
תפ_20538-11-17,תפ_49875-05-23,35,main
תפ_51943-05-20,תפ_67471-06-18,65,main
תפ_21384-01-23,תפ_21503-07-23,45,main
תפ_1338-12-20,תפ_28544-01-21,25,main
תפ_20482-10-16,תפ_32956-11-20,85,main
תפ_30678-02-22,תפ_43525-01-21,45,main
תפ_44477-08-20,תפ_52567-05-23,70,main
תפ_33916-02-22,תפ_34108-01-23,45,main
תפ_3818-01-24,תפ_39647-01-20,38,main
תפ_32956-11-20,תפ_73906-12-20,85,main
תפ_40908-02-21,תפ_45537-07-17,25,main
תפ_31425-08-20,תפ_35865-07-17,32,main
תפ_26792-04-16,תפ_8444-04-23,20,main
תפ_62573-05-18,תפ_66982-09-16,35,main
תפ_13373-10-23,תפ_70374-11-20,65,main
תפ_40063-03-18,תפ_54036-06-19,35,main
תפ_30278-05-12,תפ_43394-11-19,75,main
תפ_56624-12-19,תפ_6322-04-16,55,main
תפ_14578-04-19,תפ_26792-04-16,65,main
תפ_33439-01-21,תפ_52165-12-17,90,main
תפ_35299-09-23,תפ_46786-01-23,55,main
תפ_37987-11-23,תפ_50059-04-15,35,main
תפ_5649-09-21,תפ_57425-01-22,25,main
תפ_34823-01-23,תפ_34960-10-19,10,main
תפ_16097-08-21,תפ_28736-03-20,20,main
תפ_21284-10-19,תפ_52504-10-20,40,main
תפ_39312-12-15,תפ_6929-10-15,68,main
תפ_41189-09-15,תפ_66306-03-19,30,main
תפ_2599-09-17,תפ_27961-04-18,65,main
תפ_21284-10-19,תפ_28234-05-21,35,main
תפ_37551-01-16,תפ_49244-01-22,25,main
תפ_25835-05-18,תפ_57341-02-23,45,main
תפ_25458-11-18,תפ_41339-06-20,65,main
תפ_24239-05-17,תפ_69278-05-18,25,main
תפ_16273-02-16,תפ_46315-12-23,55,main
תפ_38574-12-18,תפ_46662-04-15,75,main
תפ_1127-05-20,תפ_4488-05-22,28,main
תפ_39647-01-20,תפ_40055-03-18,60,main
תפ_33024-01-18,תפ_67473-10-21,40,main
תפ_20513-06-20,תפ_53517-08-15,25,main
תפ_21339-07-21,תפ_42164-10-19,35,main
תפ_15059-08-20,תפ_42162-12-21,35,main
תפ_31425-08-20,תפ_3526-04-21,25,main
תפ_56624-12-19,תפ_8900-11-22,72,main
תפ_24551-06-22,תפ_52205-06-22,55,main
תפ_20538-11-17,תפ_62573-05-18,35,main
תפ_41950-02-19,תפ_8444-04-23,20,main
תפ_18327-03-24,תפ_59017-02-21,55,main
תפ_45055-01-22,תפ_56293-06-21,45,main
תפ_15023-05-20,תפ_51938-04-21,65,main
תפ_67473-10-21,תפ_7926-08-19,55,main
תפ_59067-03-21,תפ_8917-06-22,65,main
תפ_1197-11-21,תפ_5911-11-16,65,main
תפ_1338-12-20,תפ_15392-04-17,15,main
תפ_26792-04-16,תפ_6970-05-22,65,main
תפ_21355-08-18,תפ_67473-10-21,20,main
תפ_11370-07-16,תפ_22021-09-22,35,main
תפ_14963-02-23,תפ_25537-07-24,35,main
תפ_36422-07-13,תפ_49244-01-22,20,main
תפ_20482-10-16,תפ_33916-02-22,85,main
תפ_30310-09-23,תפ_46118-07-24,20,main
תפ_25537-07-24,תפ_4730-11-21,35,main
תפ_26647-05-17,תפ_4719-02-23,35,main
תפ_30913-02-21,תפ_51933-05-12,30,main
עפ_6029-03,תפ_24239-05-17,20,main
תפ_34108-01-23,תפ_38574-12-18,30,main
תפ_34353-03-17,תפ_52785-01-20,40,main
תפ_31276-05-19,תפ_39034-01-18,35,main
תפ_15392-04-17,תפ_25332-01-18,35,main
תפ_18203-04-19,תפ_9109-02-16,25,main
תפ_46315-12-23,תפ_59888-08-22,35,main
תפ_20482-10-16,תפ_56566-08-20,20,main
תפ_31276-05-19,תפ_65884-10-13,45,main
תפ_30278-05-12,תפ_57910-06-24,85,main
תפ_21339-07-21,תפ_27103-01-18,25,main
תפ_23659-04-22,תפ_45480-02-19,65,main
תפ_26792-04-16,תפ_7867-04-22,60,main
תפ_11217-09-21,תפ_38680-05-20,35,main
תפ_35074-05-17,תפ_53127-06-16,55,main
תפ_21384-01-23,תפ_47304-02-18,35,main
תפ_39424-11-22,תפ_69278-05-18,45,main
תפ_58723-03-16,תפ_73906-12-20,25,main
תפ_26596-01-24,תפ_64772-05-22,62,main
תפ_19408-11-14,תפ_64711-01-19,45,main
תפ_39214-12-15,תפ_62573-05-18,35,main
תפ_23408-05-15,תפ_39214-12-15,35,main
תפ_30039-04-20,תפ_7867-04-22,85,main
תפ_52145-01-20,תפ_7430-02-18,45,main
תפ_67234-06-20,תפ_6800-09-13,65,main
תפ_23142-09-14,תפ_52145-01-20,35,main
תפ_35299-09-23,תפ_49244-01-22,35,main
תפ_1057-05-15,תפ_65292-07-23,25,main
תפ_30197-04-17,תפ_60454-06-16,45,main
תפ_24239-05-17,תפ_36831-09-13,30,main
תפ_1197-11-21,תפ_31276-05-19,45,main
תפ_47757-02-18,תפ_53373-04-13,35,main
תפ_3766-09-21,תפ_45433-09-17,20,main
תפ_1175-08-21,תפ_30913-02-21,45,main
תפ_37551-01-16,תפ_46786-01-23,35,main
תפ_16273-02-16,תפ_44181-01-17,35,main
תפ_26792-04-16,תפ_52504-10-20,55,main
תפ_2599-09-17,תפ_3526-04-21,20,main
תפ_23142-09-14,תפ_36831-09-13,45,main
תפ_11220-12-18,תפ_25537-07-24,55,main
תפ_21503-07-23,תפ_53127-06-16,55,main
תפ_30197-04-17,תפ_37551-01-16,25,main
תפ_2717-07-16,תפ_50074-12-12,62,main
תפ_21162-10-19,תפ_25537-07-24,25,main
תפ_10812-12-21,תפ_23659-04-22,72,main
תפ_14553-12-23,תפ_37551-01-16,68,main
תפ_3256-16,תפ_45433-09-17,25,main
תפ_52145-01-20,תפ_69278-05-18,35,main
תפ_46967-02-21,תפ_66982-09-16,20,main
תפ_3667-07-15,תפ_39568-06-21,40,main
תפ_1057-05-15,תפ_60842-12-14,85,main
תפ_36868-09-18,תפ_44415-01-17,62,main
תפ_49087-01-17,תפ_5076-04-22,35,main
תפ_66982-09-16,תפ_8633-04-15,35,main
תפ_43941-10-14,תפ_51504-02-20,65,main
תפ_10812-12-21,תפ_43394-11-19,85,main
תפ_21284-10-19,תפ_51504-02-20,30,main
תפ_64660-01-22,תפ_7420-05-19,75,main
תפ_3170-10-24,תפ_35568-01-23,65,main
תפ_14963-02-23,תפ_57341-02-23,45,main
תפ_15709-10-19,תפ_9851-11-21,35,main
תפ_1169-07-20,תפ_8858-10-19,55,main
תפ_13749-03-17,תפ_21059-03-16,85,main
תפ_6322-04-16,תפ_6997-06-18,45,main
תפ_36831-09-13,תפ_5775-02-18,35,main
תפ_25934-06-19,תפ_39034-01-18,30,main
תפ_1057-05-15,תפ_49244-01-22,30,main
תפ_23142-09-14,תפ_3256-16,35,main
תפ_49244-01-22,תפ_59970-03-19,55,main
תפ_17410-08-13,תפ_5778-09-20,65,main
תפ_28615-01-22,תפ_52504-10-20,85,main
תפ_21503-07-23,תפ_43084-09-20,45,main
תפ_39589-07-13,תפ_42006-10-16,55,main
תפ_47668-04-18,תפ_8444-04-23,20,main
תפ_21991-04-20,תפ_26792-04-16,65,main
תפ_25537-07-24,תפ_33439-01-21,35,main
תפ_2211-11-19,תפ_52205-06-22,35,main
תפ_4632-02-22,תפ_6749-09-22,60,main
תפ_32174-07-20,תפ_43525-01-21,35,main
תפ_22021-09-22,תפ_2330-02-20,62,main
תפ_28736-03-20,תפ_8444-04-23,10,main
תפ_41876-08-23,תפ_8203-05-23,20,main
תפ_17023-12-18,תפ_30039-04-20,25,main
תפ_51810-03-15,תפ_5775-02-18,20,main
תפ_23774-03-17,תפ_8843-02-15,90,main
תפ_28157-02-23,תפ_3526-04-21,25,main
תפ_24239-05-17,תפ_27961-04-18,35,main
תפ_28157-02-23,תפ_67473-10-21,28,main
תפ_17415-10-21,תפ_60454-06-16,20,main
תפ_30678-02-22,תפ_5391-02-20,20,main
תפ_35568-01-23,תפ_41189-09-15,35,main
תפ_1197-11-21,תפ_67473-10-21,55,main
תפ_21280-11-18,תפ_67473-10-21,30,main
תפ_15458-12-19,תפ_67471-06-18,55,main
תפ_20339-09-19,תפ_56059-07-17,35,main
תפ_17642-11-20,תפ_29457-07-16,35,main
תפ_12130-05-22,תפ_49244-01-22,30,main
תפ_21503-07-23,תפ_30538-02-19,55,main
תפ_17642-11-20,תפ_27961-04-18,55,main
תפ_21605-07-13,תפ_59970-03-19,55,main
תפ_32817-12-14,תפ_65292-07-23,55,main
תפ_1990-11-22,תפ_6659-02-21,20,main
תפ_15263-09-18,תפ_8203-05-23,55,main
תפ_13048-04-21,תפ_7696-05-20,70,main
תפ_24239-05-17,תפ_50860-02-20,45,main
תפ_18846-06-20,תפ_36801-10-22,25,main
תפ_16273-02-16,תפ_25806-05-22,35,main
תפ_1057-05-15,תפ_28157-02-23,25,main
עפ_6029-03,תפ_2599-09-17,30,main
תפ_19214-08-15,תפ_60454-06-16,65,main
תפ_59602-07-15,תפ_63073-07-22,35,main
תפ_14553-12-23,תפ_824-06-17,85,main
תפ_46896-11-15,תפ_5391-02-20,25,main
תפ_19691-03-18,תפ_24551-06-22,35,main
תפ_18846-06-20,תפ_23282-05-17,45,main
תפ_46967-02-21,תפ_9270-02-21,75,main
תפ_1338-12-20,תפ_73906-12-20,25,main
תפ_1506-02-24,תפ_54676-12-22,45,main
תפ_23190-04-21,תפ_35389-01-21,85,main
תפ_15172-01-16,תפ_16603-06-16,55,main
תפ_66306-03-19,תפ_7027-07-19,35,main
תפ_13365-08-13,תפ_47753-11-14,75,main
תפ_34353-03-17,תפ_58723-03-16,70,main
תפ_11739-03-21,תפ_46786-01-23,55,main
תפ_5496-11-20,תפ_66306-03-19,25,main
תפ_10971-03-11,תפ_15263-09-18,20,main
תפ_25502-05-22,תפ_27961-04-18,48,main
תפ_30538-02-19,תפ_42164-10-19,25,main
תפ_24953-08-24,תפ_46039-04-17,55,main
תפ_37495-01-20,תפ_66114-01-23,25,main
תפ_47908-06-19,תפ_51797-01-21,80,main
תפ_16097-08-21,תפ_21991-04-20,85,main
תפ_33439-01-21,תפ_3667-07-15,30,main
תפ_11739-03-21,תפ_824-06-17,15,main
תפ_24551-06-22,תפ_7027-07-19,65,main
תפ_30558-12-21,תפ_50520-12-17,72,main
תפ_21162-10-19,תפ_53127-06-16,25,main
תפ_21471-09-22,תפ_30310-09-23,20,main
תפ_21339-07-21,תפ_46786-01-23,25,main
תפ_11370-07-16,תפ_12143-06-20,15,main
תפ_14944-08-18,תפ_56878-01-14,55,main
תפ_35299-09-23,תפ_46173-08-15,15,main
תפ_34792-10-18,תפ_42543-06-14,60,main
תפ_22978-11-21,תפ_63672-03-19,62,main
תפ_14963-02-23,תפ_29216-07-16,20,main
תפ_34823-01-23,תפ_50059-04-15,38,main
תפ_41189-09-15,תפ_62573-05-18,45,main
תפ_21503-07-23,תפ_5775-02-18,25,main
תפ_70374-11-20,תפ_8633-04-15,45,main
תפ_35389-01-21,תפ_60101-01-17,20,main
תפ_6110-09-17,תפ_64711-01-19,68,main
תפ_24239-05-17,תפ_46896-11-15,35,main
תפ_35074-05-17,תפ_66306-03-19,65,main
תפ_23282-05-17,תפ_35202-10-15,35,main
תפ_13373-10-23,תפ_8444-04-23,20,main
תפ_27961-04-18,תפ_2802-11-19,55,main
תפ_28157-02-23,תפ_40892-01-24,30,main
תפ_28931-09-20,תפ_60454-06-16,58,main
תפ_39589-07-13,תפ_7926-08-19,38,main
תפ_39034-01-18,תפ_40063-03-18,25,main
תפ_11701-02-20,תפ_5649-09-21,30,main
תפ_21477-06-19,תפ_50059-04-15,35,main
תפ_1990-11-22,תפ_55287-02-17,85,main
תפ_24551-06-22,תפ_6970-05-22,25,main
תפ_14553-12-23,תפ_2330-02-20,25,main
תפ_44422-01-17,תפ_52567-05-23,18,main
תפ_20538-11-17,תפ_43084-09-20,32,main
תפ_3818-01-24,תפ_40063-03-18,45,main
תפ_3526-04-21,תפ_40331-03-18,65,main
תפ_32174-07-20,תפ_59329-02-18,25,main
תפ_1197-11-21,תפ_65292-07-23,65,main
תפ_30538-02-19,תפ_37850-05-17,38,main
תפ_21355-08-18,תפ_5649-09-21,15,main
תפ_31425-08-20,תפ_35389-01-21,25,main
תפ_37495-01-20,תפ_4460-04-18,92,main
תפ_60450-12-23,תפ_6434-08-19,15,main
תפ_13598-05-23,תפ_54327-08-20,65,main
תפ_11220-12-18,תפ_50059-04-15,35,main
תפ_3667-07-15,תפ_53373-04-13,22,main
תפ_21284-10-19,תפ_686-05-21,45,main
תפ_31419-11-20,תפ_8843-02-15,85,main
תפ_19691-03-18,תפ_54179-08-22,78,main
תפ_23408-05-15,תפ_60842-12-14,55,main
תפ_20538-11-17,תפ_39424-11-22,62,main
תפ_6659-02-21,תפ_69278-05-18,65,main
תפ_31276-05-19,תפ_54036-06-19,45,main
תפ_30678-02-22,תפ_57341-02-23,65,main
תפ_35568-01-23,תפ_60454-06-16,35,main
תפ_2330-02-20,תפ_4460-04-18,28,main
תפ_17415-10-21,תפ_33666-05-15,20,main
תפ_48194-05-22,תפ_686-05-21,72,main
תפ_24551-06-22,תפ_31736-06-21,60,main
תפ_17677-04-17,תפ_2330-02-20,20,main
תפ_15709-10-19,תפ_47668-04-18,35,main
תפ_42653-08-23,תפ_6749-09-22,55,main
תפ_38014-02-22,תפ_62573-05-18,68,main
תפ_6316-09-20,תפ_66922-03-22,30,main
תפ_26032-04-14,תפ_32817-12-14,20,main
תפ_27735-02-21,תפ_69278-05-18,70,main
תפ_45537-07-17,תפ_8444-04-23,10,main
עפ_6029-03,תפ_36831-09-13,25,main
תפ_11220-12-18,תפ_21384-01-23,35,main
תפ_11220-12-18,תפ_23774-03-17,20,main
תפ_45874-03-19,תפ_71059-03-19,25,main
תפ_25458-11-18,תפ_54845-01-19,55,main
תפ_21162-10-19,תפ_21384-01-23,25,main
תפ_18846-06-20,תפ_54179-09-14,45,main
תפ_33024-01-18,תפ_35074-05-17,35,main
תפ_20513-06-20,תפ_5775-02-18,25,main
תפ_22715-06-17,תפ_50774-11-15,60,main
תפ_1990-11-22,תפ_2717-07-16,25,main
תפ_21280-11-18,תפ_59329-02-18,35,main
תפ_41597-11-23,תפ_65985-03-17,55,main
תפ_35568-01-23,תפ_42164-10-19,25,main
תפ_33916-02-22,תפ_34561-01-23,85,main
תפ_38366-02-17,תפ_9109-02-16,32,main
תפ_25502-05-22,תפ_41876-08-23,20,main
תפ_5649-09-21,תפ_68958-01-19,55,main
תפ_5391-02-20,תפ_55287-10-23,38,main
תפ_23190-04-21,תפ_28847-09-20,85,main
תפ_59970-03-19,תפ_67473-10-21,45,main
תפ_17715-07-18,תפ_42156-05-22,25,main
תפ_31425-08-20,תפ_35568-01-23,40,main
תפ_47757-02-18,תפ_62573-05-18,28,main
תפ_3667-07-15,תפ_52165-12-17,30,main
תפ_21162-10-19,תפ_23443-04-21,20,main
תפ_35865-07-17,תפ_40908-02-21,45,main
תפ_5341-07-19,תפ_57089-02-19,72,main
תפ_27735-02-21,תפ_7696-05-20,65,main
תפ_17715-07-18,תפ_44540-10-20,30,main
תפ_42164-10-19,תפ_66982-09-16,25,main
תפ_30039-04-20,תפ_34561-01-23,85,main
תפ_26839-11-16,תפ_59329-02-18,35,main
תפ_38435-11-17,תפ_49472-07-18,75,main
תפ_26032-04-14,תפ_50860-02-20,25,main
תפ_40650-03-22,תפ_47344-10-15,30,main
תפ_30197-04-17,תפ_46896-11-15,25,main
תפ_1197-11-21,תפ_39214-12-15,45,main
תפ_23443-04-21,תפ_35074-05-17,75,main
תפ_2599-09-17,תפ_43084-09-20,35,main
תפ_23190-04-21,תפ_49034-02-19,90,main
תפ_15747-08-22,תפ_20513-06-20,25,main
תפ_13065-08-15,תפ_15172-01-16,85,main
תפ_30538-02-19,תפ_50860-02-20,35,main
תפ_16690-05-19,תפ_7086-04-23,62,main
תפ_40146-05-21,תפ_41597-11-23,35,main
תפ_31425-08-20,תפ_49932-08-21,30,main
תפ_30310-09-23,תפ_43394-11-19,20,main
תפ_49932-08-21,תפ_7027-07-19,45,main
תפ_49244-01-22,תפ_6749-09-22,70,main
תפ_3001-08-12,תפ_48239-03-20,85,main
תפ_32174-07-20,תפ_50777-11-23,85,main
תפ_34255-01-24,תפ_66982-09-16,58,main
תפ_23408-05-15,תפ_3766-09-21,25,main
תפ_32817-12-14,תפ_43084-09-20,25,main
תפ_13373-10-23,תפ_49932-08-21,45,main
תפ_41189-09-15,תפ_5649-09-21,30,main
תפ_23659-04-22,תפ_40650-03-22,65,main
תפ_12143-06-20,תפ_49875-05-23,35,main
תפ_30558-12-21,תפ_56726-02-23,72,main
תפ_34353-03-17,תפ_49401-08-15,68,main
תפ_43084-09-20,תפ_5649-09-21,30,main
תפ_15023-05-20,תפ_33898-01-22,35,main
תפ_31276-05-19,תפ_43084-09-20,25,main
תפ_12469-10-16,תפ_53517-08-15,75,main
תפ_42164-10-19,תפ_47344-10-15,60,main
תפ_14963-02-23,תפ_23443-04-21,72,main
תפ_73906-12-20,תפ_8444-04-23,10,main
תפ_44882-08-13,תפ_55366-02-17,72,main
תפ_41687-01-22,תפ_4702-01-22,25,main
תפ_3667-07-15,תפ_6749-09-22,35,main
תפ_22978-11-21,תפ_40639-10-17,70,main
תפ_34787-05-20,תפ_45055-01-22,20,main
עפ_6029-03,תפ_23282-05-17,20,main
תפ_30377-04-18,תפ_7420-05-19,70,main
תפ_21355-08-18,תפ_47304-02-18,30,main
תפ_23190-04-21,תפ_57910-06-24,85,main
תפ_1057-05-15,תפ_57341-02-23,35,main
תפ_47757-02-18,תפ_59888-08-22,65,main
עפ_6029-03,תפ_46315-12-23,10,main
תפ_50860-02-20,תפ_6659-02-21,20,main
תפ_30310-09-23,תפ_51778-06-24,60,main
תפ_12748-07-20,תפ_60015-05-22,10,main
תפ_21477-06-19,תפ_47757-02-18,35,main
תפ_1818-08-20,תפ_19469-07-22,25,main
