verdict_1,verdict_2,similarity_score,source_batch
תפ_33420-12-20,תפ_34526-06-18,25,main
תפ_17860-01-19,תפ_32339-12-19,35,main
תפ_12028-05-22,תפ_6968-01-24,30,main
תפ_34344-01-15,תפ_51199-04-23,35,main
תפ_41952-02-22,תפח_52360-06-20,35,main
ת_פ_24817-06-10,תפח_34398-05-11,18,main
תפ_5214-02-24,תפ_70166-03-23,85,main
תפ_17573-10-22,תפח_52360-06-20,10,main
תפ_18833-05-13,תפ_32882-09-21,20,main
תפ_22971-02-22,תפ_35488-11-23,25,main
תפ_39345-03-20,תפ_54418-06-19,10,main
תפ_19384-05-16,תפ_44381-05-20,20,main
תפ_23253-12-15,תפ_61158-05-20,65,main
תפ_45432-11-15,תפ_7626-04-20,35,main
תפ_5578-08-19,תפ_57729-11-19,40,main
תפ_29772-11-13,תפ_5000-12,35,main
תפ_49734-12-22,תפ_57914-10-13,25,main
תפ_13632-08-17,תפ_32339-12-19,35,main
תפ_26478-04-22,תפח_53698-03-17,10,main
תפ_1847-05-14,תפ_23513-03-14,5,main
תפ_22417-12-21,תפ_28787-04-22,25,main
תפ_58027-12-21,תפח_17033-01-22,62,main
תפ_20477-02-20,תפ_38303-12-13,15,main
תפ_12233-08-12,תפ_7074-11-23,0,main
תפ_12540-12-18,תפ_31034-06-17,25,main
תפ_10650-11-21,תפ_17701-07-21,15,main
תפ_20477-02-20,תפ_32659-05-18,35,main
תפ_15209-10-23,תפ_48176-01-22,35,main
תפ_13153-08-15,תפ_61841-07-22,20,main
תפ_18957-11-20,תפ_21459-01-16,35,main
תפ_19759-07-21,תפ_32659-05-18,45,main
תפ_32227-11-20,תפח_34398-05-11,25,main
תפ_10650-11-21,תפ_35488-11-23,35,main
תפ_17856-11-21,תפ_40450-09-15,25,main
תפ_17856-11-21,תפח_30145-08-13,10,main
תפ_13142-02-15,תפ_41242-02-17,38,main
תפ_5085-07-17,תפ_66542-05-20,30,main
תפ_28991-04-22,תפ_43271-05-21,35,main
תפ_61452-02-16,תפח_4986-04-11,30,main
תפ_32907-12-20,תפח_866-07-14,10,main
תפ_31842-04-21,תפ_34027-04-18,28,main
תפ_13153-08-15,תפ_55664-02-14,45,main
תפ_18013-01-15,תפ_6904-12-14,35,main
תפ_41600-02-21,תפ_6904-12-14,35,main
תפ_10180-01-24,תפ_7811-10-23,60,main
תפ_11789-12-16,תפ_26417-03-17,28,main
תפ_16779-09-22,תפ_63953-01-24,20,main
תפ_22417-12-21,תפ_30433-06-22,65,main
תפ_31498-01-16,תפ_45971-11-13,25,main
תפ_52000-02-15,תפ_63155-05-23,38,main
תפ_34737-09-21,תפ_5037-10-16,38,main
תפ_31087-09-14,תפ_77446-12-20,10,main
תפ_3910-02-23,תפ_41599-03-22,45,main
תפ_13153-08-15,תפ_17766-12-20,20,main
תפ_51523-10-17,תפ_54607-07-19,35,main
תפ_10896-06-20,תפ_52479-01-18,35,main
תפ_41967-08-17,תפ_63155-05-23,20,main
תפ_27986-11-22,תפ_34669-01-23,65,main
תפ_14684-07-24,תפ_33420-12-20,35,main
תפ_11104-07-19,תפ_4795-12-17,35,main
תפ_40922-11-15,תפ_48978-07-21,35,main
תפ_25631-03-22,תפח_52360-06-20,28,main
תפ_6832-11-23,תפח_39587-07-21,32,main
תפ_27780-05-15,תפ_42697-05-18,35,main
תפ_9179-04-16,תפח_866-07-14,25,main
תפ_46183-11-15,תפ_67356-12-21,25,main
תפ_1118-10-18,תפ_35186-03-18,25,main
תפ_44620-01-22,תפ_61106-05-20,40,main
תפ_52322-10-23,תפ_6153-02-21,68,main
תפ_19759-07-21,תפ_59004-08-23,20,main
תפ_19908-10-21,תפ_50487-06-22,25,main
תפ_18397-02-16,תפ_21296-11-14,35,main
תפ_51471-12-21,תפח_17033-01-22,55,main
תפ_12411-02-21,תפ_40313-09-15,65,main
תפ_35431-03-21,תפ_6695-10-23,45,main
תפ_3384-12-23,תפ_57914-10-13,30,main
תפ_18957-11-20,תפ_8254-02-20,60,main
תפ_21594-06-16,תפ_7626-04-20,75,main
תפ_14786-08-19,תפ_17766-12-20,30,main
תפ_17137-11-21,תפ_57283-05-21,25,main
תפ_43597-08-21,תפ_48621-05-22,35,main
תפ_28148-07-20,תפ_35227-05-17,45,main
תפ_41242-02-17,תפ_61299-12-19,65,main
תפ_21594-06-16,תפ_59804-01-17,55,main
תפ_50474-09-22,תפ_50556-08-17,25,main
תפ_14115-07-19,תפ_31334-11-15,20,main
תפ_40011-04-14,תפ_48905-12-20,25,main
תפ_16129-03-22,תפ_36328-09-15,30,main
תפ_26985-11-21,תפ_68789-07-19,25,main
תפ_1641-04-19,תפ_61106-05-20,35,main
תפח_2606-05-16,תפח_54962-08-15,80,main
תפ_11734-06-22,תפ_7317-01-15,35,main
תפ_1631-01-22,תפ_41694-03-20,20,main
תפ_40922-11-15,תפ_4248-06-16,20,main
תפ_13632-08-17,תפח_34989-04-17,10,main
תפ_50716-11-19,תפח_52360-06-20,10,main
תפ_14802-02-23,תפ_63953-01-24,35,main
תפ_44840-06-16,תפ_59967-01-13,28,main
תפ_40932-03-18,תפ_52789-09-22,85,main
תפ_31862-05-13,תפ_7074-11-23,35,main
תפ_1294-04-22,תפ_37104-06-22,65,main
תפ_39808-05-23,תפ_48978-07-21,65,main
תפ_23648-12-19,תפח_15217-03-19,15,main
תפ_24215-06-13,תפ_39998-08-15,65,main
תפ_1363-04-22,תפ_15710-09-21,22,main
תפ_19384-05-16,תפ_31862-05-13,25,main
תפ_62279-07-22,תפח_4633-09-16,18,main
תפ_38193-11-23,תפ_63155-05-23,30,main
תפ_49734-12-22,תפ_62279-07-22,10,main
תפ_28615-08-17,תפ_5013-12,28,main
תפ_36381-05-15,תפ_7317-01-15,65,main
תפ_14684-07-24,תפ_7617-07-23,30,main
תפ_13-05-32,תפ_53239-10-21,45,main
תפ_17916-05-19,תפ_34694-09-21,30,main
תפ_50148-01-14,תפח_52360-06-20,25,main
תפ_38624-05-24,תפ_40983-10-20,65,main
תפ_28744-03-21,תפ_61299-12-19,70,main
תפ_28615-08-17,תפ_56739-09-20,35,main
תפ_61299-12-19,תפ_9355-10-19,55,main
תפ_27780-05-15,תפ_64689-11-15,35,main
תפ_40898-11-19,תפח_24510-09-15,5,main
תפ_41599-03-22,תפ_44169-08-22,25,main
תפ_57267-09-20,תפ_61841-07-22,25,main
תפ_13281-07-13,תפ_15376-06-13,85,main
תפ_45025-05-22,תפ_52515-03-20,35,main
תפ_52091-02-20,תפ_61158-05-20,35,main
תפ_17856-11-21,תפ_64941-05-17,35,main
תפ_23872-02-19,תפ_38303-12-13,20,main
תפ_50487-06-22,תפ_58524-11-19,68,main
תפ_44840-06-16,תפ_59812-02-16,25,main
תפ_57002-03-23,תפ_7813-06-22,60,main
תפ_19821-02-17,תפ_37386-11-13,5,main
תפ_42697-05-18,תפ_53496-03-18,25,main
תפ_13153-08-15,תפ_50986-12-16,18,main
תפ_39193-12-15,תפ_41754-05-22,35,main
תפ_52479-01-18,תפ_56149-01-15,25,main
תפ_34344-01-15,תפ_44620-01-22,32,main
תפ_53377-09-22,תפ_70392-03-23,75,main
תפ_12158-04-23,תפח_17033-01-22,18,main
תפ_54272-09-14,תפ_59488-11-21,10,main
תפ_30966-07-22,תפ_58774-07-22,18,main
תפ_11104-07-19,תפח_15217-03-19,15,main
תפ_59812-02-16,תפ_9115-10-16,5,main
תפ_15376-06-13,תפ_66542-05-20,35,main
תפ_24548-06-13,תפ_7317-01-15,45,main
תפ_18833-05-13,תפ_65378-12-19,65,main
תפ_12606-07-22,תפ_28787-04-22,65,main
תפ_38154-09-17,תפ_4795-12-17,45,main
תפ_46930-03-22,תפ_58511-01-20,35,main
תפ_1641-04-19,תפ_64941-05-17,15,main
תפ_3510-06-15,תפ_51607-08-21,20,main
תפ_45025-05-22,תפ_4734-12-22,25,main
תפ_12540-12-18,תפ_44620-01-22,25,main
תפ_17137-11-21,תפ_9785-12-15,45,main
תפ_28991-04-22,תפח_15217-03-19,20,main
תפ_17860-01-19,תפ_31249-06-14,35,main
תפ_19821-02-17,תפ_34526-06-18,35,main
תפ_13142-02-15,תפ_17701-07-21,25,main
תפ_30617-02-22,תפח_53698-03-17,35,main
תפ_32227-11-20,תפ_9111-02-15,38,main
תפ_17474-08-14,תפ_58511-01-20,30,main
תפ_19019-10-16,תפ_35227-05-17,20,main
תפ_3686-01-16,תפ_46638-05-22,20,main
תפ_1294-04-22,תפ_18210-05-23,55,main
תפ_28844-03-22,תפ_61106-05-20,20,main
תפ_51828-02-14,תפח_34398-05-11,10,main
תפ_26702-01-23,תפ_3013-04-18,15,main
תפ_12035-06-20,תפ_51523-10-17,40,main
תפ_13153-08-15,תפ_18912-06-23,35,main
תפ_36091-07-15,תפ_7074-11-23,35,main
תפ_1631-01-22,תפ_57539-11-15,20,main
תפ_35397-07-21,תפ_69945-03-23,45,main
תפ_26069-10-19,תפ_52416-06-20,65,main
תפ_15135-09-21,תפ_46939-09-23,35,main
תפ_22297-11-20,תפ_44157-08-16,18,main
תפ_28845-04-22,תפ_68389-07-20,55,main
תפ_2724-08-19,תפ_61299-12-19,30,main
תפ_29005-11-20,תפ_46366-09-19,55,main
תפ_23513-03-14,תפח_5551-06-16,10,main
תפ_23253-12-15,תפ_45561-07-21,70,main
תפ_41775-01-11,תפח_39094-05-12,10,main
תפ_16996-08-12,תפ_54432-02-17,10,main
תפ_46930-03-22,תפ_5037-10-16,45,main
תפ_23749-12-19,תפ_66319-05-20,62,main
תפ_41271-08-14,תפ_56149-01-15,30,main
תפ_26549-09-21,תפ_61158-05-20,68,main
תפ_39345-03-20,תפ_45713-07-17,38,main
תפ_14044-03-20,תפ_26565-12-20,25,main
תפ_13-02-14,תפ_7074-11-23,45,main
תפ_52000-02-15,תפח_34802-06-19,25,main
תפ_50556-08-17,תפ_60765-03-22,35,main
תפ_29529-07-20,תפ_63155-05-23,45,main
תפ_22417-12-21,תפ_3197-06-22,40,main
תפ_17766-12-20,תפ_42697-05-18,35,main
תפ_52848-09-22,תפ_53239-10-21,18,main
תפ_1631-01-22,תפ_6904-12-14,25,main
תפ_33928-09-12,תפ_3772-01-16,0,main
תפ_14885-06-24,תפ_37104-06-22,10,main
תפ_5275-07-21,תפ_73275-01-23,35,main
תפ_48905-12-20,תפח_2690-09-19,15,main
תפ_40983-10-20,תפ_63100-02-24,25,main
תפ_17030-02-22,תפ_57001-11-21,25,main
תפ_16996-08-12,תפ_8008-07-19,15,main
תפ_28845-04-22,תפ_52964-03-22,38,main
תפ_34526-06-18,תפ_5085-07-17,25,main
תפ_3549-03-13,תפ_50819-09-11,95,main
תפ_17916-05-19,תפ_4795-12-17,10,main
תפ_6153-02-21,תפ_68697-07-20,72,main
תפ_18912-06-23,תפ_44380-08-16,25,main
תפ_18912-06-23,תפ_8188-06-23,35,main
תפ_1106-03-18,תפ_69980-11-20,45,main
תפ_23328-12-22,תפ_35473-12-21,25,main
תפ_40536-10-20,תפ_4338-04-13,45,main
תפ_3384-12-23,תפ_57267-09-20,55,main
תפ_27050-03-20,תפ_33420-12-20,55,main
תפ_12411-02-21,תפ_61106-05-20,60,main
תפ_51306-12-18,תפ_58626-07-22,22,main
תפ_61452-12-22,תפ_69158-11-16,30,main
תפ_5037-10-16,תפ_61158-05-20,40,main
תפ_25425-02-22,תפ_45561-04-17,45,main
תפ_18833-05-13,תפ_40313-09-15,25,main
תפ_10347-10-23,תפ_28845-04-22,40,main
תפ_10650-11-21,תפ_24350-06-23,35,main
תפ_28100-07-20,תפ_33928-09-12,0,main
תפ_30966-07-22,תפ_40082-02-22,35,main
תפ_19410-07-20,תפ_70111-03-23,25,main
תפ_1219-06-23,תפ_18957-11-20,20,main
תפ_18039-10-21,תפ_53377-09-22,62,main
תפ_18833-05-13,תפ_19908-10-21,45,main
תפ_10938-11-23,תפ_5275-07-21,10,main
תפ_25631-03-22,תפ_36287-01-22,35,main
תפ_14115-07-19,תפ_19908-10-21,35,main
תפ_16161-04-21,תפ_66542-05-20,35,main
תפ_45228-07-16,תפח_2690-09-19,10,main
תפ_27929-03-19,תפ_40450-09-15,35,main
תפ_12109-06-15,תפ_43844-05-15,65,main
תפ_37386-11-13,תפ_52479-01-18,0,main
תפ_24896-04-20,תפ_9968-05-16,65,main
תפ_13632-08-17,תפ_3068-11-15,38,main
תפ_32264-10-17,תפ_36381-05-15,10,main
תפ_12028-05-22,תפ_42613-02-23,35,main
תפ_26565-12-20,תפ_4102-11-20,38,main
תפ_54272-09-14,תפח_51122-01-13,30,main
תפ_59812-02-16,תפ_66319-05-20,75,main
תפ_24044-06-22,תפ_31034-06-17,60,main
תפ_1580-11-23,תפ_68529-11-21,55,main
תפ_21459-01-16,תפח_39094-05-12,15,main
תפ_50148-01-14,תפ_50556-08-17,18,main
תפ_44620-01-22,תפ_57687-05-22,45,main
תפ_17860-01-19,תפ_28787-04-22,75,main
תפ_53669-03-22,תפ_6904-12-14,25,main
תפ_1363-04-22,תפ_38883-05-22,15,main
תפ_49734-12-22,תפ_50148-01-14,55,main
תפ_6852-03-21,תפח_31041-04-13,10,main
תפ_16020-10-22,תפ_3986-06-22,35,main
תפ_34938-09-18,תפ_45456-12-21,65,main
תפ_28845-04-22,תפ_45456-12-21,62,main
תפ_1139-06-23,תפ_46737-07-22,18,main
תפ_1106-03-18,תפ_39998-08-15,35,main
תפ_18557-10-21,תפ_7467-12-20,45,main
תפ_3295-04-18,תפ_59422-07-14,18,main
תפ_25639-03-21,תפ_983-05-15,70,main
תפ_30003-03-22,תפ_69945-03-23,30,main
תפ_189-01-16,תפ_41276-06-17,60,main
תפ_14802-02-23,תפ_70062-03-23,25,main
תפ_1641-04-19,תפ_36698-12-18,25,main
תפ_12543-08-23,תפ_41522-05-18,35,main
תפ_53669-03-22,תפח_55639-05-17,20,main
תפ_2077-10-23,תפ_28991-04-22,72,main
תפ_30575-03-20,תפ_51199-04-23,65,main
תפ_57498-03-19,תפ_9384-04-20,25,main
תפ_18484-07-23,תפ_41599-03-22,18,main
תפ_51306-12-18,תפ_66893-12-21,28,main
תפ_33420-12-20,תפ_395-05-17,20,main
תפ_46183-11-15,תפ_70111-03-23,78,main
תפ_23648-12-19,תפ_61452-12-22,35,main
תפ_45456-12-21,תפ_7109-02-21,18,main
תפ_22971-02-22,תפ_25624-03-22,20,main
תפ_50487-06-22,תפ_53669-03-22,78,main
תפ_41762-12-20,תפ_51228-09-11,0,main
תפ_24548-06-13,תפ_27277-01-15,10,main
תפ_17655-10-22,תפ_52390-06-19,20,main
תפ_18833-05-13,תפ_63355-02-23,30,main
תפ_31842-04-21,תפ_57001-11-21,35,main
תפ_1106-03-18,תפ_52479-01-18,45,main
תפ_17030-02-22,תפ_30966-07-22,45,main
תפ_45025-05-22,תפ_51207-09-12,28,main
תפ_40634-03-20,תפ_68389-07-20,35,main
תפ_13154-01-18,תפ_16760-09-22,80,main
תפ_1641-04-19,תפ_17655-10-22,35,main
תפ_50487-06-22,תפ_64581-08-23,35,main
תפ_10180-01-24,תפ_6832-11-23,65,main
תפ_34938-09-18,תפ_6852-03-21,18,main
תפ_371-10-15,תפ_61158-05-20,25,main
תפ_52000-02-15,תפ_6431-05-13,18,main
תפ_53715-12-15,תפ_6153-02-21,48,main
תפ_42581-06-21,תפ_66893-12-21,35,main
תפ_12411-02-21,תפ_34344-01-15,55,main
תפ_3013-04-18,תפ_5013-12,18,main
תפ_13301-07-18,תפ_61106-05-20,38,main
תפ_2144-04-21,תפ_4531-05-21,15,main
תפ_26552-06-23,תפ_27294-04-19,65,main
תפ_68389-07-20,תפח_56363-07-20,35,main
תפ_3295-04-18,תפ_54132-03-21,25,main
תפ_17707-04-14,תפ_25624-03-22,68,main
תפ_10875-12-21,תפ_2144-04-21,55,main
תפ_4459-03-24,תפ_45561-04-17,10,main
תפ_43245-08-20,תפ_48621-05-22,85,main
תפ_36091-07-15,תפ_57498-03-19,25,main
תפ_50556-08-17,תפ_6904-12-14,35,main
תפ_28246-06-21,תפ_57474-07-15,15,main
תפ_37386-11-13,תפ_41276-06-17,10,main
תפ_11734-06-22,תפ_6415-10-23,35,main
תפ_45971-11-13,תפ_61841-07-22,18,main
תפ_53669-03-22,תפח_2690-09-19,22,main
תפ_10686-05-20,תפ_38193-11-23,55,main
תפ_41762-12-20,תפ_43844-05-15,35,main
תפ_12233-08-12,תפ_24044-06-22,0,main
תפ_41694-03-20,תפ_54202-01-23,68,main
תפ_34694-09-21,תפ_61452-02-16,35,main
תפ_74740-06-20,תפח_15217-03-19,0,main
תפ_13142-02-15,תפ_1956-04-21,38,main
תפ_28787-04-22,תפ_32659-05-18,45,main
תפ_40999-01-21,תפח_17865-11-21,5,main
תפ_57914-10-13,תפ_9264-02-21,38,main
תפ_38368-09-21,תפ_48978-07-21,60,main
תפ_18210-05-23,תפ_23075-10-23,28,main
תפ_23749-12-19,תפ_32907-12-20,18,main
תפ_50556-08-17,תפח_55639-05-17,30,main
תפ_16541-01-21,תפ_36091-07-15,25,main
תפ_13-05-32,תפ_40313-09-15,30,main
תפ_60820-07-14,תפח_5551-06-16,35,main
תפ_43643-10-15,תפ_7774-03-23,5,main
תפ_1589-02-16,תפ_32339-12-19,65,main
תפ_27780-05-15,תפ_35431-03-21,25,main
תפ_52077-12-20,תפ_66319-05-20,70,main
תפ_15423-12-19,תפ_66893-12-21,65,main
תפ_46108-06-20,תפ_9179-04-16,55,main
תפ_10875-12-21,תפ_17916-05-19,35,main
תפ_28889-07-14,תפ_43009-08-20,65,main
תפ_1118-10-18,תפ_11843-03-20,35,main
תפ_31218-10-14,תפ_36982-03-18,10,main
תפ_11134-01-19,תפ_7074-11-23,85,main
תפ_70062-03-23,תפ_7813-06-22,15,main
תפ_16020-10-22,תפ_17701-07-21,35,main
תפ_12411-02-21,תפ_26417-03-17,65,main
תפ_29911-03-15,תפ_40536-10-20,38,main
תפ_10650-11-21,תפ_1139-06-23,65,main
תפ_40634-03-20,תפ_4133-01-20,30,main
תפ_1294-04-22,תפ_70166-03-23,55,main
תפ_41754-05-22,תפח_866-07-14,35,main
תפ_63100-02-24,תפ_8333-11-20,25,main
תפ_31498-01-16,תפ_56149-01-15,45,main
תפ_23648-12-19,תפ_950-09-17,35,main
תפ_12213-10-16,תפ_41754-05-22,35,main
תפ_3910-02-23,תפ_7811-10-23,75,main
תפ_10896-06-20,תפ_44620-01-22,20,main
תפ_53539-11-17,תפ_59804-01-17,45,main
תפ_19019-10-16,תפ_2058-09-17,25,main
תפ_48176-01-22,תפ_51209-04-23,35,main
תפ_31216-01-22,תפ_41952-02-22,25,main
תפ_51209-04-23,תפ_7196-03-21,28,main
תפ_33337-07-23,תפ_52789-09-22,22,main
תפ_15710-09-21,תפ_26552-06-23,55,main
תפ_15744-02-20,תפ_18912-06-23,75,main
תפ_67356-12-21,תפח_46412-12-15,15,main
תפ_16020-10-22,תפ_67356-12-21,30,main
תפ_19821-02-17,תפ_22338-06-09,10,main
תפ_36982-03-18,תפ_59812-02-16,38,main
תפ_33420-12-20,תפ_8333-11-20,20,main
תפ_51971-12-21,תפ_59067-10-21,40,main
תפ_59488-11-21,תפ_7617-07-23,20,main
תפ_28844-03-22,תפ_61452-12-22,15,main
תפ_10347-10-23,תפ_63155-05-23,60,main
תפ_28796-07-22,תפ_33420-12-20,22,main
תפ_16161-04-21,תפ_57498-03-19,25,main
תפ_37104-06-22,תפ_41600-02-21,70,main
תפ_12035-06-20,תפ_52390-06-19,35,main
תפ_13301-07-18,תפ_37175-07-20,55,main
תפ_39345-03-20,תפ_41952-02-22,60,main
תפ_47284-06-18,תפ_61299-12-19,75,main
תפ_43471-12-22,תפ_54132-03-21,18,main
תפ_23872-02-19,תפ_45561-07-21,55,main
תפ_2058-09-17,תפ_41052-11-19,15,main
תפ_3013-04-18,תפ_37083-11-14,35,main
תפ_31811-03-21,תפ_395-05-17,55,main
תפ_28796-07-22,תפ_9632-08-23,18,main
תפ_27780-05-15,תפ_63505-01-17,65,main
תפ_28991-04-22,תפ_57001-11-21,45,main
תפ_12233-08-12,תפ_43597-08-21,0,main
תפ_25425-02-22,תפ_30617-02-22,25,main
תפ_17856-11-21,תפ_45432-11-15,25,main
תפ_17860-01-19,תפ_61106-05-20,68,main
תפ_11789-12-16,תפ_16161-04-21,72,main
תפ_14885-06-24,תפ_54132-03-21,5,main
תפ_49734-12-22,תפח_26879-11-12,20,main
תפ_34938-09-18,תפח_46412-12-15,25,main
תפ_30015-07-16,תפ_40492-12-14,25,main
תפ_31842-04-21,תפ_44620-01-22,30,main
תפ_44157-08-16,תפ_51523-10-17,45,main
תפ_23075-10-23,תפ_50487-06-22,25,main
תפ_1363-04-22,תפ_18210-05-23,18,main
תפ_45561-04-17,תפ_46183-11-15,10,main
תפ_25639-03-21,תפ_39998-08-15,78,main
תפ_1847-05-14,תפ_61841-07-22,20,main
תפ_3910-02-23,תפ_59464-09-23,65,main
תפ_33337-07-23,תפ_42581-06-21,25,main
תפ_55664-02-14,תפ_56739-09-20,35,main
תפ_35473-12-21,תפ_47348-11-21,18,main
תפ_13-02-14,תפ_14044-03-20,25,main
תפ_58505-11-19,תפ_69640-10-18,68,main
תפ_26478-04-22,תפ_61118-07-23,35,main
תפ_13632-08-17,תפ_57267-09-20,45,main
תפ_35007-04-13,תפ_42223-07-16,65,main
תפ_58524-11-19,תפ_61759-02-19,68,main
תפ_3986-06-22,תפ_6968-01-24,35,main
תפ_15710-09-21,תפ_26210-11-21,30,main
תפ_35843-03-22,תפ_47276-02-22,25,main
תפ_46108-06-20,תפ_57498-03-19,25,main
תפ_25631-03-22,תפ_49344-11-23,28,main
תפ_25425-02-22,תפח_46412-12-15,25,main
תפ_3742-07-18,תפ_53715-12-15,35,main
תפ_25631-03-22,תפ_54664-10-22,22,main
תפ_55185-02-20,תפ_56762-03-21,65,main
תפ_59812-02-16,תפ_63355-02-23,35,main
תפ_48057-03-21,תפ_63953-01-24,25,main
תפ_17919-01-15,תפ_33928-09-12,0,main
תפ_23537-02-14,תפ_9111-02-15,40,main
תפח_12074-08-16,תפח_31041-04-13,65,main
תפ_13-05-32,תפ_40932-03-18,10,main
תפ_19384-05-16,תפ_40999-01-21,0,main
תפ_24302-05-16,תפ_50916-06-16,15,main
תפ_18210-05-23,תפ_60429-12-21,38,main
תפ_7196-03-21,תפח_46412-12-15,10,main
תפ_41242-02-17,תפח_26879-11-12,20,main
תפ_52322-10-23,תפ_54202-01-23,35,main
תפ_48435-02-17,תפ_53784-12-13,35,main
תפ_19384-05-16,תפ_52390-06-19,65,main
תפ_27780-05-15,תפ_41967-08-17,60,main
תפ_51199-04-23,תפ_60765-03-22,38,main
ת_פ_24817-06-10,תפ_46737-07-22,28,main
תפ_16651-01-24,תפ_50330-07-18,35,main
תפ_28845-04-22,תפ_51523-10-17,55,main
תפ_40922-11-15,תפ_7626-04-20,35,main
תפ_25425-02-22,תפח_36202-01-22,35,main
תפ_12791-05-20,תפ_15423-12-19,55,main
תפ_39345-03-20,תפ_63328-04-21,45,main
תפ_18484-07-23,תפ_61118-07-23,35,main
תפ_28787-04-22,תפ_61106-05-20,65,main
תפ_22338-06-09,תפ_39500-07-20,15,main
תפ_1589-02-16,תפ_44380-08-16,18,main
תפ_18039-10-21,תפ_19908-10-21,22,main
תפ_25639-03-21,תפ_34737-09-21,35,main
תפ_30575-03-20,תפ_36091-07-15,40,main
תפ_31218-10-14,תפ_63355-02-23,40,main
תפ_30015-07-16,תפ_5085-07-17,35,main
תפ_52789-09-22,תפ_56328-06-22,28,main
תפ_45432-11-15,תפ_8254-02-20,22,main
תפ_12411-02-21,תפח_52360-06-20,35,main
תפ_51306-12-18,תפ_53377-09-22,38,main
תפ_20644-11-22,תפח_40250-06-21,25,main
תפ_27625-02-21,תפ_32339-12-19,35,main
תפ_46250-11-21,תפ_52848-09-22,18,main
תפ_39792-12-21,תפ_44381-05-20,15,main
תפ_21594-06-16,תפ_53539-11-17,30,main
תפ_20216-02-22,תפח_17033-01-22,10,main
תפ_19759-07-21,תפ_45456-12-21,25,main
תפ_48057-03-21,תפ_59422-07-14,65,main
תפ_18510-10-14,תפ_21813-09-16,60,main
תפ_11734-06-22,תפ_17707-04-14,18,main
תפ_17057-08-20,תפ_34526-06-18,35,main
תפ_30617-02-22,תפ_31216-01-22,20,main
תפ_41694-03-20,תפ_59422-07-14,35,main
תפ_41754-05-22,תפ_50487-06-22,28,main
תפ_17766-12-20,תפ_46108-06-20,45,main
תפ_32907-12-20,תפ_8254-02-20,35,main
תפ_13301-07-18,תפ_20387-03-23,45,main
תפ_33420-12-20,תפ_57474-07-15,20,main
תפ_22338-06-09,תפ_42697-05-18,10,main
תפ_20477-02-20,תפ_35227-05-17,35,main
תפ_45456-12-21,תפ_52390-06-19,45,main
תפ_26478-04-22,תפ_395-05-17,18,main
תפ_4102-11-20,תפ_57539-11-15,35,main
תפ_57220-05-15,תפ_7317-01-15,25,main
תפ_18912-06-23,תפ_42697-05-18,55,main
תפ_3451-02-14,תפ_53496-03-18,35,main
תפ_50148-01-14,תפ_64941-05-17,10,main
תפ_24044-06-22,תפ_27685-11-15,55,main
תפ_16779-09-22,תפ_6968-02-22,10,main
תפ_50148-01-14,תפ_63305-08-22,25,main
תפ_1139-06-23,תפ_63303-06-22,20,main
תפ_69158-11-16,תפ_9111-02-15,35,main
תפ_17766-12-20,תפ_45965-07-16,25,main
תפ_13632-08-17,תפ_69980-11-20,28,main
תפ_59464-09-23,תפ_63155-05-23,65,main
תפ_28148-07-20,תפ_52000-02-15,35,main
תפ_17573-10-22,תפ_70111-03-23,18,main
תפ_10896-06-20,תפ_39998-08-15,18,main
תפ_24548-06-13,תפ_51228-09-11,0,main
תפ_37047-07-20,תפ_47284-06-18,55,main
תפ_35473-12-21,תפ_51607-08-21,18,main
תפ_34526-06-18,תפ_58511-01-20,65,main
תפ_33928-09-12,תפ_5013-12,0,main
תפ_50556-08-17,תפ_69110-11-20,25,main
תפ_1995-03-17,תפ_49734-12-22,85,main
תפ_50330-07-18,תפ_51199-04-23,35,main
תפ_17919-01-15,תפ_39183-11-13,35,main
תפ_12028-05-22,תפ_6415-10-23,55,main
תפ_35488-11-23,תפ_63953-01-24,20,main
תפ_30433-06-22,תפח_30145-08-13,10,main
תפ_3622-10-13,תפ_37047-07-20,30,main
תפ_1641-04-19,תפח_53698-03-17,18,main
תפ_10896-06-20,תפ_57965-03-15,20,main
תפ_12406-11-15,תפ_34694-09-21,35,main
תפ_43245-08-20,תפ_68789-07-19,40,main
תפ_16760-09-22,תפ_51306-12-18,25,main
תפ_31842-04-21,תפ_50986-12-16,30,main
תפ_18689-01-17,תפ_37175-07-20,65,main
תפ_23992-11-21,תפ_63953-01-24,25,main
תפ_30972-10-18,תפ_50551-03-18,55,main
תפ_23749-12-19,תפ_35431-03-21,38,main
תפ_34526-06-18,תפ_44620-01-22,65,main
תפ_3068-11-15,תפ_31842-04-21,35,main
תפ_17766-12-20,תפ_42991-05-16,20,main
תפ_30015-07-16,תפח_15217-03-19,20,main
תפ_633-05-17,תפ_66893-12-21,45,main
תפ_13-02-14,תפ_6431-05-13,25,main
תפ_1136-11-21,תפ_18557-10-21,35,main
תפ_37104-06-22,תפח_4633-09-16,35,main
תפ_34737-09-21,תפ_50487-06-22,20,main
תפח_17033-01-22,תפח_55639-05-17,55,main
תפ_60429-12-21,תפ_63155-05-23,35,main
תפ_13416-09-16,תפ_24822-01-21,25,main
תפ_16760-09-22,תפח_15217-03-19,30,main
תפ_16651-01-24,תפ_60484-03-22,30,main
תפ_44169-08-22,תפ_49203-01-22,55,main
תפ_15387-01-21,תפ_69640-10-18,45,main
תפ_28787-04-22,תפ_39500-07-20,65,main
