verdict,domain,features_json
תפ_31228-01-22,weapon,"{""offense_number"": ""144(ב2), 152, 274(1), 329(א)(2), 338(א)(3), 30(א), 37"", ""offense_type"": ""- התפרעות  \n- מעשה טרור של חבלה בכוונה מחמירה  \n- ייצור נשק  \n- פעולה בנשק למטרת טרור"", ""additional_offenses"": ""יש עבירות נוספות מעבר לעבירת הנשק, ובהן:\n- התפרעות (סעיף 152 לחוק העונשין)\n- מעשה טרור של חבלה בכוונה מחמירה (סעיף 329(א)(2) לחוק העונשין וחוק המאבק בטרור)\n- פעולה בנשק למטרת טרור (סעיף 30(א) לחוק המאבק בטרור)\n- ייצור נשק (סעיף 144(ב2) לחוק העונשין)"", ""pistol"": 0, ""submachine_gun"": 0, ""improvised_submachine_gun"": 0, ""molotov"": 6, ""explosive"": 0, ""tear_gas_grenade"": 0, ""stun_grenade"": 0, ""lau_missile"": 0, ""matador_missile"": 0, ""hunting_rifle"": 0, ""sniper_rifle"": 0, ""improvised_explosive"": 0, ""assault_rifle"": 0, ""improvised_assault_rifle"": 0, ""other_weapon"": ""חתיכות אבני שיש"", ""how_obtained"": ""ייצר"", ""weapon_status"": ""נשק עם כדור בקנה"", ""ammunition_quantity"": null, ""storage_method"": ""- \""מוסלק-מוסתר\"""", ""planning"": ""כן"", ""purpose"": ""המטרה או סיבת העבירה: \""סכסוך\"""", ""weapon_use"": ""אחר""}"
תפ_31234-07-19,drugs,"{""section_6"": ""לא"", ""section_7"": ""לא"", ""section_13"": ""כן"", ""section_14"": ""לא"", ""section_19"": ""א"", ""other_drug_offense"": ""לא"", ""penal_25_attempt"": ""לא"", ""additional_offenses"": ""לא"", ""lsd"": """", ""methamphetamine"": """", ""ayahuasca"": """", ""cathinone"": """", ""ketamine"": """", ""hashish"": """", ""methylmethcathinone"": """", ""cannabis_plants"": """", ""cannabis"": ""[6.0-גרם]"", ""mdma"": """", ""cocaine"": """", ""drug_type_quantity_summary"": ""קנביס במשקל 6 גרם"", ""laboratory"": ""לא"", ""role"": ""בעל הסמים"", ""sold_to_agent"": ""כן""}"
תפ_31236-09-14,drugs,"{""section_6"": ""לא"", ""section_7"": ""א"", ""section_13"": ""לא"", ""section_14"": ""לא"", ""section_19"": ""לא"", ""other_drug_offense"": ""לא"", ""penal_25_attempt"": ""לא"", ""additional_offenses"": ""חילוט רכב"", ""lsd"": """", ""methamphetamine"": """", ""ayahuasca"": """", ""cathinone"": """", ""ketamine"": """", ""hashish"": ""[2299.69-גרם]"", ""methylmethcathinone"": """", ""cannabis_plants"": """", ""cannabis"": """", ""mdma"": """", ""cocaine"": """", ""drug_type_quantity_summary"": ""חשיש במשקל כולל של 2,299.69 גרם נטו, מחולק לחבילות ופליטות שונות"", ""laboratory"": ""לא"", ""role"": ""בעל הסמים"", ""sold_to_agent"": ""לא""}"
תפ_31249-06-14,weapon,"{""offense_number"": ""40ד(א), 144, 144(א), 144(ב), 402(ב), 403, 409, 40יג(ב), 40יג(ג), 499(א)(1)"", ""offense_type"": ""קשירת קשר לביצוע פשע, ניסיון שוד בחבורה, שוד בחבורה, החזקת מכשירי פריצה, החזקת נשק, החזקת אבזר נשק."", ""additional_offenses"": ""יש עבירות נוספות מעבר לעבירת הנשק, והן:\n- קשירת קשר לביצוע פשע\n- ניסיון שוד בחבורה\n- שוד בחבורה\n- החזקת מכשירי פריצה\n- החזקת אבזר נשק (מחסנית)"", ""pistol"": 1, ""submachine_gun"": 0, ""improvised_submachine_gun"": 0, ""molotov"": 0, ""explosive"": 0, ""tear_gas_grenade"": 0, ""stun_grenade"": 0, ""lau_missile"": 0, ""matador_missile"": 0, ""hunting_rifle"": 0, ""sniper_rifle"": 0, ""improvised_explosive"": 0, ""assault_rifle"": 0, ""improvised_assault_rifle"": 0, ""other_weapon"": ""אקדח דמה, אזיקונים מפלסטיק, נייר דבק, אקדח אוויר, לום פריצה, פטיש כבד, שני מברגים, כפפות, מסיכות סקי, כובעי קסקט"", ""how_obtained"": ""מאחר"", ""weapon_status"": ""נשק עם כדור בקנה"", ""ammunition_quantity"": ""מחסנית טעונה אחת"", ""storage_method"": ""ברכב"", ""planning"": ""כן"", ""purpose"": ""סכסוך"", ""weapon_use"": ""כן-ירי""}"
תפ_31276-05-19,drugs,"{""section_6"": ""לא"", ""section_7"": ""א, ג"", ""section_13"": ""לא"", ""section_14"": ""לא"", ""section_19"": ""לא"", ""other_drug_offense"": ""החזקת כלים (משקלים אלקטרוניים וציוד לצריכת סמים)"", ""penal_25_attempt"": ""לא"", ""additional_offenses"": ""לא"", ""lsd"": """", ""methamphetamine"": """", ""ayahuasca"": """", ""cathinone"": """", ""ketamine"": """", ""hashish"": ""[67.1-גרם]"", ""methylmethcathinone"": """", ""cannabis_plants"": """", ""cannabis"": """", ""mdma"": """", ""cocaine"": """", ""drug_type_quantity_summary"": ""הנאשם הורשע בהחזקת חשיש במשקל 67.1 גרם נטו."", ""laboratory"": ""כן"", ""role"": ""בעל הסמים"", ""sold_to_agent"": ""לא""}"
תפ_31306-02-20,drugs,"{""section_6"": ""לא"", ""section_7"": ""לא"", ""section_13"": ""לא"", ""section_14"": ""כן"", ""section_19"": ""לא"", ""other_drug_offense"": ""לא"", ""penal_25_attempt"": ""לא"", ""additional_offenses"": ""לא"", ""lsd"": """", ""methamphetamine"": """", ""ayahuasca"": """", ""cathinone"": """", ""ketamine"": """", ""hashish"": ""[94.17-גרם, 94.01-גרם, 93.66-גרם, 100.73-גרם]"", ""methylmethcathinone"": """", ""cannabis_plants"": """", ""cannabis"": """", ""mdma"": ""[50-טבליות, 100-טבליות, 100-טבליות, 99-טבליות]"", ""cocaine"": """", ""drug_type_quantity_summary"": ""חשיש במשקל כולל של כ-382.57 גרם ו-MDMA בכמות של 349 טבליות"", ""laboratory"": ""לא"", ""role"": ""לא בעל הסמים"", ""sold_to_agent"": ""כן""}"
תפ_31334-11-15,weapon,"{""offense_number"": ""25, 40ב, 40ג(א), 40ט, 144(ב), 144(ב2), 152, 338(א)(3), 382א(ב) ס\""ק (1), (2), (3), 40טו, 40יא, 40יב, 40יג, 448(4), 448(א), 448א"", ""offense_type"": ""התפרעות, מעשי פזיזות או רשלנות, ניסיון תקיפת עובד ציבור בנסיבות מחמירות, ייצור נשק, נשיאת נשק, הובלת נשק, ניסיון הצתה."", ""additional_offenses"": ""כן, יש עבירות נוספות מעבר לעבירת הנשק. העבירות הן: התפרעות, מעשי פזיזות או רשלנות, ניסיון תקיפת עובד ציבור בנסיבות מחמירות, ניסיון הצתה, ייצור נשק, נשיאת נשק והובלת נשק, והשתתפות בהתקהלות אסורה."", ""pistol"": 0, ""submachine_gun"": 0, ""improvised_submachine_gun"": 0, ""molotov"": 6, ""explosive"": 0, ""tear_gas_grenade"": 0, ""stun_grenade"": 0, ""lau_missile"": 0, ""matador_missile"": 0, ""hunting_rifle"": 0, ""sniper_rifle"": 0, ""improvised_explosive"": 0, ""assault_rifle"": 0, ""improvised_assault_rifle"": 0, ""other_weapon"": ""זיקוקים (2)"", ""how_obtained"": ""\""ייצר\"""", ""weapon_status"": ""נשק עם כדור בקנה"", ""ammunition_quantity"": null, ""storage_method"": ""- \""מוסלק-מוסתר\""  \n- \""על גופו\"""", ""planning"": ""כן"", ""purpose"": ""סיבת העבירה: \""סכסוך\"""", ""weapon_use"": ""כן-ירי"", ""execution_method"": ""ירי זיקוקים ויידוי בקבוקי תבערה ואבנים לעבר כוחות ביטחון"", ""timing"": [""25.4.15"", ""אוגוסט 2015"", ""4.10.15"", ""5.10.15""], ""offense_time_of_day"": ""ערב ולילה"", ""location"": ""שכונת עיסוויה, ירושלים"", ""communication_means"": ""פגישה פיזית בין הנאשמים"", ""arrest_method"": ""לא מצוין"", ""motive"": ""תגובה לאירועים ביטחוניים (פיגוע דריסה, רצח משפחת דוואבשה, הריגת פאדי עלון)"", ""special_circumstances"": ""הנאשמים רעולי פנים, חלק מהעימותים התרחשו בסמוך לבית ספר"", ""accomplices"": ""אכרם דארי"", ""masking"": ""כן, רעולי פנים"", ""distance_from_target"": ""כ-80 מטר (באישום הרביעי)"", ""prior_record"": {""דארי"": ""אין עבר פלילי"", ""סבאתה"": ""יש עבר פלילי, ריצה 10 חודשי מאסר""}, ""age_of_defendants"": {""דארי"": 22, ""סבאתה"": 19}, ""confession"": ""הודאה בעובדות במסגרת הסדר טיעון"", ""manufacturing_details"": ""הכנת זיקוקים מבעוד מועד עם זמן בעירה קצר"", ""economic_status"": {""סבאתה"": ""משפחה מתקשה כלכלית""}}"
תפ_31387-10-18,drugs,"{""section_6"": ""לא"", ""section_7"": ""א, ג"", ""section_13"": ""כן"", ""section_14"": ""לא"", ""section_19"": ""א"", ""other_drug_offense"": ""לא"", ""penal_25_attempt"": ""לא"", ""additional_offenses"": ""לא"", ""lsd"": """", ""methamphetamine"": """", ""ayahuasca"": """", ""cathinone"": """", ""ketamine"": """", ""hashish"": """", ""methylmethcathinone"": """", ""cannabis_plants"": """", ""cannabis"": ""[30.0-גרם]"", ""mdma"": """", ""cocaine"": ""[18.0-גרם]"", ""drug_type_quantity_summary"": ""קוקאין במשקל 18 גרם; קנאביס במשקל כ-30 גרם"", ""laboratory"": ""לא"", ""role"": ""לא בעל הסמים"", ""sold_to_agent"": ""כן""}"
תפ_31419-11-20,drugs,"{""section_6"": ""כן"", ""section_7"": ""ג"", ""section_13"": ""לא"", ""section_14"": ""לא"", ""section_19"": ""לא"", ""other_drug_offense"": ""סעיף 10"", ""penal_25_attempt"": ""לא"", ""additional_offenses"": ""סעיף 400 לחוק העונשין - נטילת חשמל שלא כדין"", ""lsd"": null, ""methamphetamine"": null, ""ayahuasca"": null, ""cathinone"": null, ""ketamine"": null, ""hashish"": null, ""methylmethcathinone"": null, ""cannabis_plants"": null, ""cannabis"": null, ""mdma"": null, ""cocaine"": null, ""drug_type_quantity_summary"": ""קנבוס, 90 ק\""ג נטו"", ""laboratory"": ""כן"", ""role"": ""בעל המעבדה, בעל הסמים"", ""sold_to_agent"": ""לא""}"
תפ_31425-08-20,drugs,"{""section_6"": ""לא"", ""section_7"": ""א, ג"", ""section_13"": ""לא"", ""section_14"": ""לא"", ""section_19"": ""לא"", ""other_drug_offense"": ""לא"", ""penal_25_attempt"": ""לא"", ""additional_offenses"": ""כניסה לישראל ושהייה בניגוד לחוק, סיוע להחזקה לפי סעיף 31 לחוק העונשין"", ""lsd"": """", ""methamphetamine"": """", ""ayahuasca"": """", ""cathinone"": """", ""ketamine"": """", ""hashish"": ""[34.5-גרם]"", ""methylmethcathinone"": """", ""cannabis_plants"": """", ""cannabis"": ""[87.58999999999999-גרם]"", ""mdma"": """", ""cocaine"": ""[1001.72-גרם]"", ""drug_type_quantity_summary"": ""קוקאין במשקל 1001.72 גרם נטו; קנאביס במשקל 87.32 גרם נטו ו-0.27 גרם נטו; חשיש במשקל 34.5 גרם נטו"", ""laboratory"": ""לא"", ""role"": ""בעל הסמים"", ""sold_to_agent"": ""לא""}"
תפ_31467-07-14,weapon,"{""offense_number"": ""סעיף 333, סעיף 335, סעיף 144(ב)"", ""offense_type"": ""חבלה חמורה בנסיבות מחמירות; נשיאת נשק"", ""additional_offenses"": ""יש עבירות נוספות מעבר לעבירת הנשק: חבלה חמורה בנסיבות מחמירות לפי סעיפים 333 ו-335 לחוק העונשין."", ""pistol"": 1, ""submachine_gun"": 0, ""improvised_submachine_gun"": 0, ""molotov"": 0, ""explosive"": 0, ""tear_gas_grenade"": 0, ""stun_grenade"": 0, ""lau_missile"": 0, ""matador_missile"": 0, ""hunting_rifle"": 0, ""sniper_rifle"": 0, ""improvised_explosive"": 0, ""assault_rifle"": 0, ""improvised_assault_rifle"": 0, ""other_weapon"": ""אקדח שנשא הנאשם ללא רישיון"", ""how_obtained"": ""מאחר"", ""weapon_status"": ""נשק עם כדור בקנה"", ""ammunition_quantity"": ""מספר כדורים לא מצוין."", ""storage_method"": ""- \""ברכב\""  \n- \""על גופו\"""", ""planning"": ""לא"", ""purpose"": ""סכסוך"", ""weapon_use"": ""כן-ירי"", ""execution_method"": ""ירי מטווח קצר לעבר רכב ואדם"", ""location"": ""אזור התעשייה ספוריה ותחנת דלק פז בנצרת"", ""time_of_offense"": ""22.7.2012, בין 19:00 ל-19:40"", ""escape_route"": ""בריחה מהבית לאחר האירוע"", ""apprehension_method"": ""נתפס בביקורת שגרתית בעפולה"", ""victim_injury_details"": ""פצעי ירי ברגליים ובכף רגל ימין"", ""means_of_transport"": ""רכב יונדאי"", ""communication_means"": ""לא צוין"", ""special_circumstances"": ""העבירה בוצעה לעיני בני משפחה ובמקום ציבורי (תחנת דלק)"", ""motive"": ""תגובה לקללה כלפי אחות הנאשם"", ""number_of_victims"": 1, ""number_of_shots"": ""מספר יריות, לא צוין במדויק"", ""accomplices"": ""נהגת הרכב (אחות הנאשם), לא השתתפה בירי""}"
תפ_31498-01-16,weapon,"{""offense_number"": ""סעיף 144, 144(ב), 384"", ""offense_type"": ""גניבה, נשיאה והובלת נשק."", ""additional_offenses"": ""יש עבירות נוספות מעבר לעבירת הנשק:  \n- גניבה, לפי סעיף 384 לחוק העונשין."", ""pistol"": 0, ""submachine_gun"": 0, ""improvised_submachine_gun"": 0, ""molotov"": 0, ""explosive"": 0, ""tear_gas_grenade"": 0, ""stun_grenade"": 7, ""lau_missile"": 0, ""matador_missile"": 0, ""hunting_rifle"": 0, ""sniper_rifle"": 0, ""improvised_explosive"": 0, ""assault_rifle"": 0, ""improvised_assault_rifle"": 0, ""other_weapon"": ""רימוני יד/מדוכה (4), רימוני הלם סינוור M7290 (3)"", ""how_obtained"": ""גנב"", ""weapon_status"": ""נשק עם כדור בקנה"", ""ammunition_quantity"": ""4 רימוני יד/מדוכה, 3 רימוני יד הלם סינוור (סה\""כ 7 רימונים)"", ""storage_method"": ""- \""מוסלק-מוסתר\"" - הרימונים הוחבאו בתיק הגב של הנאשם."", ""planning"": ""כן"", ""purpose"": ""בצע כסף"", ""weapon_use"": ""לא"", ""offender_status"": ""חייל בשירות סדיר"", ""military_unit"": ""גדוד נצח יהודה"", ""location_of_theft"": ""בסיס נווה יאיר"", ""date_of_theft"": ""06.01.16"", ""time_of_theft"": ""שעות הערב"", ""date_of_arrest"": ""07.01.16"", ""time_of_arrest"": ""בסמוך לשעה 20:00"", ""method_of_transport"": ""אוטובוס"", ""destination"": ""ביתו באשדוד"", ""method_of_capture"": ""מעצר במסגרת פעילות משטרתית"", ""means_of_concealment"": ""תיק גב"", ""intended_action"": ""מכירה"", ""communication_means"": ""לא צוין"", ""special_circumstances"": ""גניבה ממחסן צה\""ל תוך ניצול מעמד כחייל""}"
תפ_31559-08-20,drugs,"{""section_6"": ""כן"", ""section_7"": ""ג"", ""section_13"": ""לא"", ""section_14"": ""לא"", ""section_19"": ""לא"", ""other_drug_offense"": ""לא"", ""penal_25_attempt"": ""לא"", ""additional_offenses"": ""סעיף 400 לחוק העונשין - גניבת חשמל"", ""lsd"": null, ""methamphetamine"": null, ""ayahuasca"": null, ""cathinone"": null, ""ketamine"": null, ""hashish"": ""3.8 גרם"", ""methylmethcathinone"": null, ""cannabis_plants"": ""842 שתילים"", ""cannabis"": ""21 גרם"", ""mdma"": null, ""cocaine"": null, ""drug_type_quantity_summary"": ""842 שתילי קנאביס (433 ק\""ג), 21 גרם קנאביס, 3.8 גרם חשיש"", ""laboratory"": ""כן"", ""role"": ""בעל המעבדה, בעל הסמים"", ""sold_to_agent"": ""לא""}"
תפ_31602-06-20,drugs,"{""section_6"": ""לא"", ""section_7"": ""א, ג"", ""section_13"": ""לא"", ""section_14"": ""לא"", ""section_19"": ""לא"", ""other_drug_offense"": ""לא"", ""penal_25_attempt"": ""כן"", ""additional_offenses"": ""סעיף 291 לחוק העונשין (מתן שוחד)"", ""lsd"": """", ""methamphetamine"": """", ""ayahuasca"": """", ""cathinone"": """", ""ketamine"": """", ""hashish"": ""[50-100-גרם]"", ""methylmethcathinone"": """", ""cannabis_plants"": """", ""cannabis"": """", ""mdma"": """", ""cocaine"": """", ""drug_type_quantity_summary"": ""חשיש במשקל בין 50 ל-100 גרם"", ""laboratory"": ""לא"", ""role"": ""לא בעל הסמים"", ""sold_to_agent"": ""לא""}"
תפ_31640-02-23,weapon,"{""offense_number"": ""סעיף 448(א)"", ""offense_type"": ""הצתה"", ""additional_offenses"": ""אין עבירות נוספות מעבר לעבירת ההצתה."", ""pistol"": 0, ""submachine_gun"": 0, ""improvised_submachine_gun"": 0, ""molotov"": 0, ""explosive"": 0, ""tear_gas_grenade"": 0, ""stun_grenade"": 0, ""lau_missile"": 0, ""matador_missile"": 0, ""hunting_rifle"": 0, ""sniper_rifle"": 0, ""improvised_explosive"": 0, ""assault_rifle"": 0, ""improvised_assault_rifle"": 0, ""other_weapon"": ""מצית"", ""how_obtained"": ""אחר"", ""weapon_status"": ""נשק עם כדור בקנה"", ""ammunition_quantity"": null, ""storage_method"": ""- \""ברכב\"""", ""planning"": ""כן"", ""purpose"": ""סיבת העבירה: סכסוך"", ""weapon_use"": ""לא"", ""execution_method"": ""השלכת מצית דולק לתוך רכב"", ""location"": ""מגרש חניה מול 'בית אורות', שכונת א-טור, ירושלים"", ""time_of_offense"": ""5.2.2023, סמוך לשעה 20:09"", ""accomplice"": ""חברו של הנאשם"", ""vehicle_used"": ""כן, רכב בו השתמש הנאשם"", ""victim_property"": ""רכב מסחרי בבעלות נאסר סלאימה"", ""fire_extinguished_by"": ""כוחות כיבוי אש"", ""modus_operandi"": ""הגעה ברכב, הליכה רגלית, פתיחת דלת רכב, הצתה באמצעות מצית"", ""relationship_to_victim"": ""סכסוך"", ""special_circumstances"": ""הנאשם מפרנס יחיד לאמו החולה וחסרת מעמד בישראל""}"
