verdict_1,verdict_2,domain,similarity_score,source_batch
תפ_34242-02-16,תפ_38687-04-20,weapon,25,main
תפ_63953-01-24,תפ_67356-12-21,weapon,25,main
תפ_53496-03-18,תפ_9384-04-20,weapon,30,main
תפ_14553-12-23,תפ_31425-08-20,drugs,20,main
תפ_17474-08-14,תפ_61158-05-20,weapon,35,main
תפ_24822-01-21,תפ_30015-07-16,weapon,25,main
תפ_12411-02-21,תפ_62279-07-22,weapon,35,main
תפ_50556-08-17,תפ_54272-09-14,weapon,35,main
תפ_41088-05-20,תפ_42225-09-17,drugs,85,main
תפ_10316-06-13,תפ_5911-11-16,drugs,35,main
תפ_23253-12-15,תפ_808-06-16,weapon,25,main
תפ_20770-11-22,תפ_30340-08-20,weapon,65,main
תפ_35512-06-17,תפ_69941-03-23,weapon,35,main
תפ_5275-07-21,תפ_56328-06-22,weapon,38,main
תפ_40313-09-15,תפ_52077-12-20,weapon,65,main
תפ_18689-01-17,תפח_34398-05-11,weapon,15,main
תפ_1178-06-21,תפ_24350-06-23,weapon,18,main
תפ_18912-06-23,תפ_46550-12-16,weapon,18,main
תפ_45228-07-16,תפ_49734-12-22,weapon,25,main
תפ_23253-12-15,תפ_57965-03-15,weapon,25,main
תפ_19384-05-16,תפח_866-07-14,weapon,65,main
תפ_34630-12-21,תפ_48367-11-11,weapon,18,main
תפ_19384-05-16,תפ_48978-07-21,weapon,68,main
תפ_26702-01-23,תפ_33337-07-23,weapon,35,main
תפ_17935-01-20,תפ_28659-02-14,weapon,40,main
תפ_16505-02-18,תפ_9384-04-20,weapon,10,main
תפ_19827-06-15,תפ_66306-03-19,drugs,70,main
תפ_36801-10-22,תפ_47304-02-18,drugs,40,main
תפ_19830-10-20,תפ_53948-11-14,drugs,35,main
תפ_46737-07-22,תפ_54083-05-20,weapon,70,main
תפ_17856-06-17,תפ_63505-01-17,weapon,68,main
תפ_46183-11-15,תפח_17033-01-22,weapon,65,main
תפ_34108-01-23,תפ_46118-07-24,drugs,65,main
תפ_1127-05-20,תפ_11739-03-21,drugs,15,main
תפ_47284-06-18,תפ_50556-08-17,weapon,28,main
תפ_56900-11-18,תפ_61299-12-19,weapon,20,main
תפ_21280-11-18,תפ_69278-05-18,drugs,20,main
תפ_20451-09-20,תפ_44862-06-20,weapon,5,main
תפ_58605-05-19,תפ_61202-03-22,drugs,35,main
תפ_44540-10-20,תפ_8633-04-15,drugs,65,main
תפ_53377-09-22,תפ_74742-06-20,weapon,35,main
תפ_34694-09-21,תפ_61158-05-20,weapon,70,main
תפ_34526-06-18,תפ_57965-03-15,weapon,75,main
תפ_3384-12-23,תפ_35364-01-18,weapon,45,main
תפ_41271-08-14,תפ_59812-02-16,weapon,80,main
תפ_21296-11-14,תפ_45965-07-16,weapon,18,main
תפ_14885-06-24,תפח_41585-03-16,weapon,10,main
תפ_16520-01-18,תפ_21029-10-19,weapon,40,main
תפ_27929-03-19,תפ_56739-09-20,weapon,55,main
תפ_11843-03-20,תפ_52390-06-19,weapon,10,main
תפ_45433-09-17,תפ_59888-08-22,drugs,35,main
תפ_11843-03-20,תפ_41754-05-22,weapon,45,main
תפ_24350-06-23,תפ_54432-02-17,weapon,18,main
תפ_2330-02-20,תפ_33541-02-20,drugs,55,main
תפ_2312-01-21,תפ_7279-05-21,weapon,65,main
תפ_55664-02-14,תפ_9264-02-21,weapon,20,main
תפ_31249-06-14,תפ_4248-06-16,weapon,30,main
תפ_16541-01-21,תפ_59812-02-16,weapon,15,main
תפ_40983-10-20,תפח_39587-07-21,weapon,55,main
תפ_57341-02-23,תפ_66306-03-19,drugs,65,main
תפ_12406-11-15,תפ_3068-11-15,weapon,65,main
תפ_4411-07-19,תפ_57474-07-15,weapon,30,main
תפ_19130-12-21,תפ_33726-11-21,weapon,10,main
תפ_50359-08-19,תפ_691-09-19,drugs,30,main
תפ_10689-10-17,תפ_41950-02-19,drugs,68,main
תפ_33420-12-20,תפ_38883-05-22,weapon,55,main
תפ_4102-11-20,תפ_43338-05-16,weapon,65,main
תפ_4459-03-24,תפ_63155-05-23,weapon,25,main
תפ_30015-07-16,תפ_54607-07-19,weapon,55,main
תפ_19130-12-21,תפ_28744-03-21,weapon,35,main
תפ_18957-11-20,תפ_38687-04-20,weapon,35,main
תפ_26565-12-20,תפ_6153-02-21,weapon,25,main
תפ_28100-07-20,תפ_66893-12-21,weapon,25,main
תפ_40932-03-18,תפ_41967-08-17,weapon,28,main
תפ_35295-09-23,תפ_69797-03-23,weapon,35,main
תפ_3068-11-15,תפ_34630-12-21,weapon,62,main
תפ_16520-01-18,תפ_59067-10-21,weapon,25,main
תפ_18210-05-23,תפ_58774-07-22,weapon,10,main
תפ_32339-12-19,תפ_49734-12-22,weapon,35,main
תפ_20513-06-20,תפ_25806-05-22,drugs,35,main
תפ_182-11-12,תפ_24548-06-13,weapon,35,main
תפ_35431-03-21,תפ_4133-01-20,weapon,25,main
תפ_17474-08-14,תפ_4795-12-17,weapon,15,main
תפ_47284-06-18,תפ_57267-09-20,weapon,80,main
תפ_20482-10-16,תפ_8444-04-23,drugs,45,main
תפ_27780-05-15,תפ_34242-02-16,weapon,55,main
תפ_18510-10-14,תפ_18689-01-17,weapon,35,main
תפ_48069-09-23,תפ_64581-08-23,weapon,45,main
תפ_1516-10-16,תפ_27625-02-21,weapon,0,main
תפ_28246-06-21,תפח_12074-08-16,weapon,38,main
תפ_30009-08-23,תפ_39953-08-24,drugs,85,main
תפ_31334-11-15,תפ_54432-02-17,weapon,70,main
תפ_11789-12-16,תפ_14885-06-24,weapon,20,main
תפ_6415-10-23,תפח_46412-12-15,weapon,85,main
תפ_24822-01-21,תפ_30433-06-22,weapon,85,main
תפ_28615-08-17,תפ_55664-02-14,weapon,20,main
תפ_2275-06-17,תפ_4435-11-17,drugs,25,main
תפ_54202-01-23,תפ_7089-08-23,weapon,18,main
תפ_32775-09-23,תפ_33420-12-20,weapon,45,main
תפ_395-05-17,תפח_24510-09-15,weapon,30,main
תפ_46930-03-22,תפ_4795-12-17,weapon,35,main
תפ_31425-08-20,תפ_46118-07-24,drugs,45,main
תפ_14115-07-19,תפח_56363-07-20,weapon,85,main
תפ_38687-04-20,תפ_56762-03-21,weapon,25,main
תפ_29529-07-20,תפ_57474-07-15,weapon,35,main
תפ_18689-01-17,תפ_3531-12-13,weapon,20,main
תפ_51306-12-18,תפ_53669-03-22,weapon,40,main
תפ_32907-12-20,תפ_54272-09-14,weapon,35,main
תפ_57910-06-24,תפ_62070-05-20,drugs,45,main
תפ_44415-01-17,תפ_57910-06-24,drugs,40,main
תפ_12376-04-20,תפ_3295-04-18,weapon,20,main
תפ_13632-08-17,תפ_4102-11-20,weapon,15,main
תפ_28148-07-20,תפ_50148-01-14,weapon,18,main
תפ_26985-11-21,תפ_46379-02-21,weapon,5,main
תפ_35843-03-22,תפ_38883-05-22,weapon,45,main
תפ_38574-12-18,תפ_52205-06-22,drugs,62,main
תפ_35431-03-21,תפ_45025-05-22,weapon,28,main
תפ_15209-10-23,תפ_50998-03-23,weapon,30,main
תפ_38014-02-22,תפ_5496-11-20,drugs,65,main
תפ_17766-12-20,תפ_70062-03-23,weapon,18,main
תפ_39808-05-23,תפ_7089-08-23,weapon,30,main
תפ_1847-05-14,תפ_522-05-17,weapon,35,main
תפ_34792-10-18,תפ_39214-12-15,drugs,35,main
תפ_16651-01-24,תפ_41242-02-17,weapon,40,main
תפ_20451-09-20,תפ_27929-03-19,weapon,38,main
תפ_20477-02-20,תפ_45597-11-14,weapon,45,main
תפ_58511-01-20,תפ_69158-11-16,weapon,45,main
תפ_32907-12-20,תפ_6968-01-24,weapon,35,main
תפ_43394-11-19,תפ_60015-05-22,drugs,25,main
תפ_1631-01-22,תפ_35431-03-21,weapon,75,main
תפ_23253-12-15,תפ_49734-12-22,weapon,65,main
תפ_57914-10-13,תפ_61158-05-20,weapon,20,main
תפ_33420-12-20,תפ_52000-02-15,weapon,80,main
תפ_13048-04-21,תפ_34787-05-20,drugs,35,main
תפ_2330-02-20,תפ_42879-09-21,drugs,40,main
תפ_33318-10-23,תפ_50330-07-18,weapon,55,main
תפ_26792-04-16,תפ_33541-02-20,drugs,90,main
תפ_37175-07-20,תפ_39183-11-13,weapon,35,main
תפ_52390-06-19,תפ_6832-11-23,weapon,75,main
תפ_13153-08-15,תפ_36091-07-15,weapon,10,main
תפ_57220-05-15,תפ_63305-08-22,weapon,35,main
תפ_21059-03-16,תפ_33439-01-21,drugs,75,main
תפ_26478-04-22,תפ_7735-04-19,weapon,15,main
תפ_40082-02-22,תפ_41952-02-22,weapon,38,main
תפ_3013-04-18,תפ_5000-12,weapon,55,main
תפ_21594-06-16,תפ_57539-11-15,weapon,65,main
תפ_26839-11-16,תפ_69278-05-18,drugs,68,main
תפ_9111-02-15,תפ_9264-02-21,weapon,35,main
תפ_40908-02-21,תפ_9851-11-21,drugs,55,main
תפ_28496-07-14,תפ_46903-02-13,drugs,35,main
תפ_66542-05-20,תפח_39094-05-12,weapon,25,main
תפ_35186-03-18,תפ_61106-05-20,weapon,18,main
תפ_2275-06-17,תפ_62794-11-21,drugs,65,main
תפ_39183-11-13,תפ_66319-05-20,weapon,30,main
תפ_27625-02-21,תפ_69980-11-20,weapon,10,main
תפ_25631-03-22,תפ_42118-11-23,weapon,30,main
תפ_20477-02-20,תפ_29898-02-14,weapon,30,main
תפ_11104-07-19,תפ_40922-11-15,weapon,55,main
תפ_38687-04-20,תפ_44862-06-20,weapon,30,main
תפ_19384-05-16,תפ_58626-07-22,weapon,15,main
תפ_31276-05-19,תפ_65292-07-23,drugs,35,main
תפ_27625-02-21,תפ_56900-11-18,weapon,35,main
תפ_39808-05-23,תפ_68096-11-21,weapon,65,main
תפ_1631-01-22,תפ_18510-10-14,weapon,35,main
תפ_26521-10-19,תפ_30538-02-19,drugs,65,main
תפ_38687-04-20,תפ_51228-09-11,weapon,15,main
תפ_17856-06-17,תפ_24044-06-22,weapon,45,main
תפ_17655-10-22,תפ_59812-02-16,weapon,65,main
תפ_37340-06-12,תפ_69899-11-20,drugs,85,main
תפ_17618-11-13,תפ_19741-04-17,weapon,22,main
תפ_16753-02-22,תפ_26478-04-22,weapon,25,main
תפ_25639-03-21,תפ_57996-05-20,weapon,25,main
תפ_11843-03-20,תפ_34242-02-16,weapon,35,main
תפ_9873-02-17,תפח_55639-05-17,weapon,60,main
תפ_17701-07-21,תפ_60429-12-21,weapon,60,main
תפ_14553-12-23,תפ_40063-03-18,drugs,28,main
תפ_38687-04-20,תפ_68096-11-21,weapon,5,main
תפ_34787-05-20,תפ_57910-06-24,drugs,85,main
תפ_41052-11-19,תפ_57539-11-15,weapon,20,main
תפ_21162-10-19,תפ_22021-09-22,drugs,15,main
תפ_25053-07-24,תפ_7089-08-23,weapon,35,main
תפ_14802-02-23,תפ_69777-03-23,weapon,10,main
תפ_33337-07-23,תפ_46250-11-21,weapon,35,main
תפ_26549-09-21,תפ_40634-03-20,weapon,60,main
תפ_43085-06-21,תפ_45095-05-15,weapon,32,main
תפ_18689-01-17,תפ_52390-06-19,weapon,75,main
תפ_57272-12-20,תפ_7544-11-16,weapon,18,main
תפ_61158-05-20,תפ_61299-12-19,weapon,20,main
תפ_21813-09-16,תפ_26565-12-20,weapon,30,main
תפ_60454-06-16,תפ_62794-11-21,drugs,85,main
תפ_21322-10-19,תפ_25835-05-18,drugs,75,main
תפ_395-05-17,תפ_40999-01-21,weapon,20,main
תפ_18689-01-17,תפ_40256-11-14,weapon,55,main
תפ_16540-08-21,תפ_35074-05-17,drugs,15,main
תפ_1118-10-18,תפ_17856-06-17,weapon,68,main
תפ_29529-07-20,תפ_61452-02-16,weapon,25,main
תפ_12411-02-21,תפ_7626-04-20,weapon,45,main
תפ_44620-01-22,תפ_50986-12-16,weapon,10,main
תפ_19908-10-21,תפ_53496-03-18,weapon,65,main
תפ_13177-04-21,תפ_21906-07-18,weapon,65,main
תפ_40999-01-21,תפח_34198-06-18,weapon,35,main
תפ_40076-02-19,תפ_42197-05-22,weapon,25,main
תפ_44380-08-16,תפ_61299-12-19,weapon,55,main
תפ_35299-09-23,תפ_4632-02-22,drugs,80,main
תפ_27103-01-18,תפ_36831-09-13,drugs,30,main
תפ_23749-12-19,תפ_34694-09-21,weapon,25,main
תפ_34792-10-18,תפ_70374-11-20,drugs,20,main
תפ_18557-10-21,תפ_71333-10-21,weapon,85,main
תפ_36831-09-13,תפ_57912-07-14,drugs,5,main
תפ_46930-03-22,תפ_7735-04-19,weapon,60,main
תפ_32775-09-23,תפ_57283-05-21,weapon,32,main
תפ_26478-04-22,תפ_26565-12-20,weapon,18,main
תפ_61106-05-20,תפ_8254-02-20,weapon,35,main
תפ_18689-01-17,תפ_40450-09-15,weapon,0,main
תפ_18210-05-23,תפ_4459-03-24,weapon,15,main
תפ_36543-01-14,תפ_57031-01-14,drugs,18,main
תפ_10180-01-24,תפ_35473-12-21,weapon,55,main
תפ_13142-02-15,תפ_398-09-16,weapon,35,main
תפ_14578-04-19,תפ_2211-11-19,drugs,85,main
תפ_29216-07-16,תפ_39214-12-15,drugs,55,main
תפ_1580-11-23,תפח_41585-03-16,weapon,35,main
תפ_24044-06-22,תפ_50487-06-22,weapon,35,main
תפ_28148-07-20,תפ_52390-06-19,weapon,55,main
תפ_16540-08-21,תפ_30678-02-22,drugs,65,main
תפ_16161-04-21,תפ_37175-07-20,weapon,35,main
תפ_26702-01-23,תפ_58511-01-20,weapon,15,main
תפ_13177-04-21,תפ_37900-06-22,weapon,15,main
תפ_34027-04-18,תפ_53715-12-15,weapon,75,main
תפ_16779-09-22,תפ_21594-06-16,weapon,35,main
תפ_18320-05-19,תפ_25852-02-20,drugs,55,main
תפ_49244-01-22,תפ_60842-12-14,drugs,55,main
תפ_46250-11-21,תפ_46737-07-22,weapon,18,main
תפ_31892-08-21,תפ_8417-04-22,drugs,85,main
תפ_16540-08-21,תפ_2275-06-17,drugs,85,main
תפ_13481-02-13,תפ_30433-06-22,weapon,55,main
תפ_10938-11-23,תפ_20154-07-20,weapon,40,main
תפ_3013-04-18,תפ_31249-06-14,weapon,18,main
תפ_17415-10-21,תפ_36831-09-13,drugs,62,main
תפ_10316-06-13,תפ_1057-05-15,drugs,65,main
תפ_67473-10-21,תפ_69278-05-18,drugs,35,main
תפ_40450-09-15,תפ_53496-03-18,weapon,15,main
תפ_12130-05-22,תפ_38014-02-22,drugs,72,main
תפ_52390-06-19,תפח_39094-05-12,weapon,45,main
תפ_19759-07-21,תפ_7735-04-19,weapon,20,main
תפ_14044-03-20,תפ_31811-03-21,weapon,65,main
תפ_23872-02-19,תפ_53715-12-15,weapon,35,main
תפ_57910-06-24,תפ_824-06-17,drugs,25,main
תפ_18689-01-17,תפ_40492-12-14,weapon,30,main
תפ_1136-11-21,תפ_17057-08-20,weapon,62,main
תפ_26552-06-23,תפ_35397-07-21,weapon,25,main
תפ_33420-12-20,תפ_58511-01-20,weapon,85,main
תפ_46173-08-15,תפ_46786-01-23,drugs,35,main
תפ_50986-12-16,תפ_7053-03-21,weapon,35,main
תפ_13-02-14,תפ_56149-01-15,weapon,35,main
תפ_20770-11-22,תפ_52091-02-20,weapon,45,main
תפ_42006-10-16,תפ_45055-01-22,drugs,65,main
תפ_17701-07-21,תפ_8188-06-23,weapon,25,main
תפ_27277-01-15,תפ_56149-01-15,weapon,75,main
תפ_17057-08-20,תפ_19019-10-16,weapon,25,main
תפ_6415-10-23,תפ_70166-03-23,weapon,0,main
תפ_54418-06-19,תפ_6153-02-21,weapon,65,main
תפ_45971-11-13,תפ_50487-06-22,weapon,20,main
תפ_10814-01-20,תפ_28371-03-17,drugs,55,main
תפ_28845-04-22,תפ_37104-06-22,weapon,25,main
תפ_28246-06-21,תפ_63155-05-23,weapon,18,main
תפ_11701-02-20,תפ_26792-04-16,drugs,35,main
תפ_15376-06-13,תפ_40536-10-20,weapon,75,main
תפ_63018-05-18,תפ_9968-05-16,weapon,0,main
תפ_45971-11-13,תפח_53698-03-17,weapon,28,main
תפ_18397-02-16,תפ_20451-09-20,weapon,80,main
תפ_26032-04-14,תפ_8633-04-15,drugs,65,main
תפ_41242-02-17,תפ_58626-07-22,weapon,25,main
תפ_52569-05-16,תפ_7867-04-22,drugs,30,main
תפ_51523-10-17,תפ_9179-04-16,weapon,75,main
תפ_36328-09-15,תפ_57965-03-15,weapon,20,main
תפ_45456-12-21,תפ_53669-03-22,weapon,55,main
תפ_26347-11-23,תפ_524-11-23,weapon,35,main
תפ_17642-11-20,תפ_47344-10-15,drugs,35,main
תפ_32775-09-23,תפ_33726-11-21,weapon,70,main
תפ_49376-01-24,תפ_52569-05-16,drugs,35,main
תפ_42197-05-22,תפ_48176-01-22,weapon,30,main
תפ_23648-12-19,תפ_4411-07-19,weapon,20,main
תפ_1294-04-22,תפ_16541-01-21,weapon,25,main
תפ_58774-07-22,תפ_6832-11-23,weapon,15,main
תפ_14044-03-20,תפ_41276-06-17,weapon,65,main
תפ_23992-11-21,תפ_41967-08-17,weapon,35,main
תפ_21280-11-18,תפ_39214-12-15,drugs,60,main
תפ_32659-05-18,תפ_35227-05-17,weapon,65,main
תפ_23749-12-19,תפ_30015-07-16,weapon,25,main
תפ_53715-12-15,תפח_17033-01-22,weapon,30,main
תפ_26069-10-19,תפ_31034-06-17,weapon,25,main
תפ_25631-03-22,תפ_45025-05-22,weapon,75,main
תפ_1631-01-22,תפ_22338-06-09,weapon,20,main
תפ_3910-02-23,תפח_52360-06-20,weapon,45,main
תפ_24350-06-23,תפ_54202-01-23,weapon,65,main
תפ_36505-12-20,תפ_70392-03-23,weapon,65,main
תפ_27103-01-18,תפ_4001-11-12,drugs,55,main
תפ_38631-06-20,תפ_686-05-21,drugs,55,main
תפ_4676-01-20,תפ_48176-01-22,weapon,60,main
תפ_12130-05-22,תפ_25934-06-19,drugs,30,main
תפ_57996-05-20,תפ_63328-04-21,weapon,45,main
תפ_25631-03-22,תפ_54202-01-23,weapon,10,main
תפ_43084-09-20,תפ_57341-02-23,drugs,18,main
תפ_22297-11-20,תפ_41762-12-20,weapon,85,main
תפ_13632-08-17,תפ_42991-05-16,weapon,35,main
תפ_14802-02-23,תפ_18327-09-22,weapon,25,main
תפ_43752-01-19,תפ_51523-10-17,weapon,0,main
תפ_29529-07-20,תפ_31034-06-17,weapon,55,main
תפ_30015-07-16,תפ_43009-08-20,weapon,60,main
תפ_6944-03-22,תפ_716-05-22,drugs,35,main
תפ_17916-05-19,תפ_33420-12-20,weapon,45,main
תפ_18397-02-16,תפ_60581-11-15,weapon,28,main
תפ_22588-03-22,תפ_50716-11-19,weapon,0,main
תפ_24748-11-21,תפ_40983-10-20,weapon,55,main
תפ_14044-03-20,תפ_63000-01-18,weapon,45,main
תפ_17057-08-20,תפ_33337-07-23,weapon,62,main
תפ_10814-01-20,תפ_1969-02-17,drugs,15,main
תפ_16760-09-22,תפ_7774-03-23,weapon,55,main
תפ_53517-08-15,תפ_7696-05-20,drugs,15,main
תפ_40999-01-21,תפ_67356-12-21,weapon,45,main
תפ_32907-12-20,תפ_51523-10-17,weapon,15,main
תפ_17304-12-17,תפ_1956-04-21,weapon,65,main
תפ_10971-03-11,תפ_48281-08-18,drugs,25,main
תפ_35473-12-21,תפ_58027-12-21,weapon,25,main
תפ_43597-08-21,תפ_7074-11-23,weapon,45,main
תפ_3531-12-13,תפח_39094-05-12,weapon,35,main
תפ_3451-02-14,תפ_35364-01-18,weapon,5,main
תפ_30310-09-23,תפ_47668-04-18,drugs,85,main
תפ_28796-07-22,תפ_68529-11-21,weapon,35,main
תפ_13301-07-18,תפ_17919-01-15,weapon,25,main
תפ_46930-03-22,תפח_39094-05-12,weapon,30,main
תפ_11220-12-18,תפ_36422-07-13,drugs,35,main
תפ_42118-11-23,תפ_58027-12-21,weapon,70,main
תפ_48057-03-21,תפ_51209-04-23,weapon,40,main
תפ_54664-10-22,תפ_59796-01-22,weapon,25,main
תפ_41189-09-15,תפ_46786-01-23,drugs,65,main
תפ_1516-10-16,תפ_49734-12-22,weapon,40,main
תפ_21029-10-19,תפ_26478-04-22,weapon,20,main
תפ_51523-10-17,תפ_9785-12-15,weapon,55,main
תפ_10180-01-24,תפ_19610-08-21,weapon,35,main
תפ_35074-05-17,תפ_3526-04-21,drugs,70,main
תפ_50631-06-23,תפ_71968-02-19,drugs,75,main
תפ_54719-09-20,תפ_9632-08-23,weapon,35,main
תפ_17260-12-23,תפ_4612-07-22,weapon,80,main
תפ_54327-08-20,תפ_8843-02-15,drugs,25,main
תפ_19830-10-20,תפ_39034-01-18,drugs,35,main
תפ_30617-02-22,תפח_52360-06-20,weapon,10,main
תפ_13281-07-13,תפ_3531-12-13,weapon,5,main
תפ_14115-07-19,תפ_395-05-17,weapon,35,main
תפ_24079-11-19,תפ_9160-02-15,drugs,65,main
תפ_17715-07-18,תפ_20513-06-20,drugs,62,main
תפ_20538-11-17,תפ_29216-07-16,drugs,70,main
תפ_37722-09-23,תפ_64581-08-23,weapon,35,main
תפ_19130-12-21,תפ_72146-11-20,weapon,25,main
תפ_36801-10-22,תפ_57341-02-23,drugs,30,main
תפ_41967-08-17,תפח_46412-12-15,weapon,25,main
תפ_10650-11-21,תפ_31842-04-21,weapon,70,main
תפ_36287-01-22,תפ_54460-03-21,weapon,65,main
תפ_22405-05-23,תפ_33458-08-14,weapon,45,main
תפ_60429-12-21,תפח_56363-07-20,weapon,62,main
תפ_10896-06-20,תפ_40922-11-15,weapon,35,main
תפ_57965-03-15,תפ_69158-11-16,weapon,65,main
תפ_38366-02-17,תפ_42879-09-21,drugs,25,main
תפ_52515-03-20,תפ_7196-03-21,weapon,65,main
תפ_16690-05-19,תפ_44658-09-22,drugs,20,main
תפ_1338-12-20,תפ_37468-09-16,drugs,75,main
תפ_29457-07-16,תפ_37551-01-16,drugs,65,main
תפ_40932-03-18,תפ_64689-11-15,weapon,38,main
תפ_11104-07-19,תפ_45228-07-16,weapon,65,main
תפ_4459-03-24,תפ_63953-01-24,weapon,35,main
תפ_1338-12-20,תפ_48194-05-22,drugs,78,main
תפ_30197-04-17,תפ_54179-08-22,drugs,35,main
תפ_43271-05-21,תפ_64303-01-22,weapon,75,main
תפ_33420-12-20,תפ_39727-12-20,weapon,65,main
תפ_13471-01-22,תפ_70111-03-23,weapon,28,main
תפ_2724-08-19,תפ_57267-09-20,weapon,35,main
תפ_11739-03-21,תפ_14578-04-19,drugs,30,main
תפ_26478-04-22,תפ_70166-03-23,weapon,35,main
תפ_30327-02-21,תפ_52416-06-20,weapon,35,main
תפ_26792-04-16,תפ_52567-05-23,drugs,55,main
תפ_1118-10-18,תפ_182-11-12,weapon,25,main
תפ_54460-03-21,תפ_69640-10-18,weapon,10,main
תפ_17642-11-20,תפ_47757-02-18,drugs,55,main
תפ_41762-12-20,תפ_60581-11-15,weapon,0,main
תפ_19908-10-21,תפ_26565-12-20,weapon,85,main
תפ_66542-05-20,תפ_7735-04-19,weapon,25,main
תפ_28148-07-20,תפ_371-10-15,weapon,25,main
תפ_52789-09-22,תפ_73275-01-23,weapon,38,main
תפ_19384-05-16,תפ_46108-06-20,weapon,45,main
תפ_22971-02-22,תפ_38883-05-22,weapon,25,main
תפ_10316-06-13,תפ_23282-05-17,drugs,55,main
תפ_16996-08-12,תפ_50809-07-17,weapon,38,main
תפ_34344-01-15,תפ_55664-02-14,weapon,30,main
תפ_20425-02-20,תפ_24215-06-13,weapon,20,main
תפ_41189-09-15,תפ_50860-02-20,drugs,35,main
תפ_42653-08-23,תפ_50860-02-20,drugs,55,main
תפ_32907-12-20,תפ_34694-09-21,weapon,10,main
תפ_60842-12-14,תפ_65292-07-23,drugs,65,main
תפ_26702-01-23,תפ_4734-12-22,weapon,90,main
תפ_56149-01-15,תפ_7774-03-23,weapon,20,main
תפ_40634-03-20,תפח_2690-09-19,weapon,20,main
תפ_30015-07-16,תפ_31811-03-21,weapon,45,main
תפ_46379-02-21,תפ_6904-12-14,weapon,35,main
תפ_48621-05-22,תפ_7467-12-20,weapon,30,main
תפ_52355-03-22,תפ_53377-09-22,weapon,45,main
תפ_40063-03-18,תפ_42164-10-19,drugs,72,main
תפ_35431-03-21,תפ_64303-01-22,weapon,10,main
תפ_40908-02-21,תפ_60015-05-22,drugs,38,main
תפ_39214-12-15,תפ_40892-01-24,drugs,15,main
תפ_1516-10-16,תפ_41242-02-17,weapon,35,main
תפ_40011-04-14,תפ_61452-02-16,weapon,30,main
תפ_54272-09-14,תפ_6788-06-16,weapon,60,main
תפ_27625-02-21,תפ_6904-12-14,weapon,35,main
תפ_12615-11-21,תפ_50474-09-22,weapon,35,main
תפ_45597-11-14,תפ_45713-07-17,weapon,55,main
תפ_10300-06-20,תפ_13-02-14,weapon,5,main
תפ_18957-11-20,תפ_22971-02-22,weapon,18,main
תפח_24510-09-15,תפח_39094-05-12,weapon,78,main
תפ_44157-08-16,תפ_51199-04-23,weapon,25,main
תפ_30015-07-16,תפ_57965-03-15,weapon,35,main
תפ_5085-07-17,תפ_61106-05-20,weapon,25,main
תפ_1338-12-20,תפ_33541-02-20,drugs,45,main
תפ_41694-03-20,תפ_66319-05-20,weapon,25,main
תפ_21113-08-12,תפ_45550-02-13,weapon,80,main
תפ_520-07-17,תפ_59464-09-23,weapon,65,main
תפ_34630-12-21,תפ_8008-07-19,weapon,55,main
תפ_17856-06-17,תפ_36091-07-15,weapon,35,main
תפ_16753-02-22,תפ_28715-03-22,weapon,35,main
תפ_17474-08-14,תפ_52479-01-18,weapon,0,main
תפ_17701-07-21,תפ_45456-12-21,weapon,35,main
תפ_27685-11-15,תפ_34737-09-21,weapon,15,main
תפ_16779-09-22,תפ_42118-11-23,weapon,35,main
תפ_4102-11-20,תפח_53698-03-17,weapon,35,main
תפ_4459-03-24,תפ_6832-11-23,weapon,35,main
תפ_35364-01-18,תפ_52000-02-15,weapon,20,main
תפ_10767-02-15,תפ_34792-10-18,drugs,20,main
תפ_30197-04-17,תפ_5341-07-19,drugs,35,main
תפ_10180-01-24,תפ_16651-01-24,weapon,25,main
תפ_36801-10-22,תפ_59971-01-17,drugs,62,main
תפ_41276-06-17,תפ_46930-03-22,weapon,30,main
תפ_31334-11-15,תפ_41242-02-17,weapon,35,main
תפ_17766-12-20,תפ_40999-01-21,weapon,45,main
תפ_31425-08-20,תפ_52205-06-22,drugs,65,main
תפ_31218-10-14,תפ_44840-06-16,weapon,70,main
תפ_61841-07-22,תפח_34198-06-18,weapon,10,main
תפ_24044-06-22,תפ_4411-07-19,weapon,35,main
תפ_23190-04-21,תפ_69281-11-20,drugs,45,main
תפ_13322-07-22,תפ_68645-11-20,drugs,20,main
תפ_46497-09-16,תפ_54543-06-21,drugs,35,main
תפ_17856-11-21,תפ_4734-12-22,weapon,35,main
תפ_23532-07-18,תפ_31216-01-22,weapon,30,main
תפ_3742-07-18,תפ_61299-12-19,weapon,10,main
תפ_14115-07-19,תפ_40450-09-15,weapon,30,main
תפ_18039-10-21,תפ_31216-01-22,weapon,38,main
תפ_31746-10-22,תפ_37468-09-16,drugs,85,main
תפ_22021-09-22,תפ_42164-10-19,drugs,15,main
תפ_50556-08-17,תפ_9264-02-21,weapon,25,main
תפ_23282-05-17,תפ_51810-03-15,drugs,35,main
תפ_52479-01-18,תפח_54962-08-15,weapon,65,main
תפ_12233-08-12,תפ_52848-09-22,weapon,30,main
תפ_31216-01-22,תפח_26879-11-12,weapon,65,main
תפ_43471-12-22,תפ_69941-03-23,weapon,10,main
